InstitutionCode,CollectionCode,CatalogNumber,IndividualCount,ScientificName,Family,PreparationType,Tissues,Latitude,Longitude,decimalLatitude,decimalLongitude,CoordinateUncertaintyInMeters,HorizontalDatum,Country,StateProvince,County,Island,IslandGroup,Locality,VerbatimElevation,VerbatimDepth,YearCollected,MonthCollected,DayCollected,Collector,GeorefMethod,LatLongComments,BasisOfRecord,Remarks,DateLastModified
ANSP,FISH,180476,2,Diplomystes nahuelbutaensis,Diplomystidae,2 alc; 0 sk; 0 c&s,,37°20'49''S,71°52'55''W,37°20'49''S,71°52'55''W,62417,WGS 84,Chile,,,,,Rio Laja (Bio Bio basin) en Fundo Calleuque.,,,2004,4,21,"D. A. Neely, R. L. Mayden, E. Habit & W. SanMartin","GEOLocate (Rios & Bart, 2010)",Polygon covers Rio Laja. Coordinates placed at center of polygon.,PreservedSpecimen,,
ANSP,FISH,191478,2,Diplomystes nahuelbutaensis,Diplomystidae,2 alc; 0 sk; 0 c&s,,-37.243104,-72.652743,-37.243104,-72.652743,978,WGS 84,Chile,Biobío,,,,"“Cruz de Piedra”, presumably locality on Río Laja (Biobío Dr.).",,,1994,1,23,Victor Ruiz,"GEOLocate (Rios & Bart, 2010)",Coordinates at Cruz de Piedra on the Rio Laja.,PreservedSpecimen,,
UMMZ,ummz_fish,212177,,nahuelbutaensis,Diplomystidae,EtOH - 1,,-38.7202800000,-71.1188980000,-38.7202800000,-71.1188980000,,,Chile,Malleco,,,,"Rio Bio Bio near Marimenuco, Prov. Malleco",,,1963,12,11,GF Edmunds,,,PreservedSpecimen,Philip Hirt,
UMMZ,ummz_fish,212695,,maculatus,Galaxiidae,EtOH - 7,,-35.7834580000,-71.5053380000,-35.7834580000,-71.5053380000,,,Chile,,,,,Tributary to Rio Putagan,,,1980,1,7,Brian Dyer,,,PreservedSpecimen,,
UMMZ,ummz_fish,212698,,Percichthys,Percichthyidae,EtOH - 2,,-35.7834580000,-71.5053380000,-35.7834580000,-71.5053380000,,,Chile,,,,,Trib to Rio Putagan,,,1980,1,7,B Dyer,,,PreservedSpecimen,,
UMMZ,ummz_fish,212699,,Percilia,Perciliidae,EtOH - 6,,-35.7834580000,-71.5053380000,-35.7834580000,-71.5053380000,,,Chile,,,,,Trib to Rio Putagan,,,1980,1,7,B Dyer,,,PreservedSpecimen,,
UMMZ,ummz_fish,212700,,nahuelbutaensis,Diplomystidae,EtOH - 2,,-37.6682400000,-72.0225240000,-37.6682400000,-72.0225240000,,,Chile,,,,,"Trib to Rio Bio-Bio, at San Jose de Corea, Santa Barbara",,,1980,11,5,B Dyer,,,PreservedSpecimen,,
UMMZ,ummz_fish,212771,,Brachygalaxias,Galaxiidae,EtOH - 2,,-40.5710790000,-73.1503010000,-40.5710790000,-73.1503010000,,,Chile,Osorno,,,,Rio Rahue 250m Osorno,,,1963,11,20,GF Edmunds,,,PreservedSpecimen,,
UMMZ,ummz_fish,212772,,maculatus,Galaxiidae,EtOH - 11,,-39.2918420000,-72.2249680000,-39.2918420000,-72.2249680000,,,Chile,Osorno,,,,Villarrica,,,1963,11,25,GF Edmunds,,,PreservedSpecimen,,
UMMZ,ummz_fish,212773,,Percilia,Perciliidae,EtOH - 1,,-39.2918420000,-72.2249680000,-39.2918420000,-72.2249680000,,,Chile,Cautin,,,,Villarrica,,,1963,11,25,GF Edmunds,,,PreservedSpecimen,,
UMMZ,ummz_fish,215036,,Mordacia,Petromyzontidae,EtOH - 5,,-39.0166667000,-72.4666667000,-39.0166667000,-72.4666667000,,,Chile,Cautin,,,,"Rio Allipen ca. 150 m upstream from Allipen bridge of road betw. Freire and Villarrica Lake, Region IX; R. Tolten dr.",,,1986,1,22,BS Dyer,,,PreservedSpecimen,Douglas Nelson,
UMMZ,ummz_fish,215037,,Mordacia,Petromyzontidae,EtOH - 7,,-39.0333333000,-72.2500000000,-39.0333333000,-72.2500000000,,,Chile,Cautin,,,,"Rio Allipen at confluence of Rio Curaco, near bridge 5 km S of Los Laureles on road to Pto. Corrales (L. Colico), *",,,1986,1,22,BS Dyer and party,,,PreservedSpecimen,Douglas Nelson,
UMMZ,ummz_fish,215038,,Mordacia,Petromyzontidae,EtOH - 2,,-38.8500000000,-72.5000000000,-38.8500000000,-72.5000000000,,,Chile,Cautin,,,,"Rio Quepe at Momberg bridge, 17 km SE of Temuco's Plaza de Armas, on road to Cunco, Region IX; Rio Imperial drainage",,,1986,1,23,BS Dyer and party,,,PreservedSpecimen,Douglas Nelson,
UMMZ,ummz_fish,215039,,Mordacia,Petromyzontidae,EtOH - 3,,-37.5333333000,-72.1833333000,-37.5333333000,-72.1833333000,,,Chile,Bio-Bio,,,,"R. Coreo at Coreo bridge (San Jose de Coreo), on Sta. Barbara-Los Angeles Rd., Region VIII; R. Duqueco->R. Bio-Bio dr.",,,1986,1,31,BS Dyer,,,PreservedSpecimen,Douglas Nelson,
UMMZ,ummz_fish,215040,,Mordacia,Petromyzontidae,EtOH - 13,,-39.0333333000,-73.0333333000,-39.0333333000,-73.0333333000,,,Chile,Cautin,,,,"Rio Tolten 7 km downstream from Comuy; Rio Tolten drainage, Region IX",,,1986,1,21,BS Dyer and party,,,PreservedSpecimen,Douglas Nelson,
UMMZ,ummz_fish,215359,,Gambusia,Poeciliidae,EtOH - 1,,-21.6000000000,-69.5500000000,-21.6000000000,-69.5500000000,,,Chile,Iquique,,,,"Rio Loa opposite Aduana Quillagua, ca. 300 m downstream (n0rth) from Panam bridge; Region I.",,,1986,1,7,BS Dyer and party,,,PreservedSpecimen,Douglas Nelson,
UMMZ,ummz_fish,215364,,Gambusia,Poeciliidae,EtOH - 1,,-32.1166667000,-71.5166667000,-32.1166667000,-71.5166667000,,,Chile,Choapa,,,,"Rio Quilimari, 1 km upstream from river mouth, 400 m up from Panam bridge, Region IV; Rio Quilimari drainage",,,1986,1,12,BS Dyer and party,,,PreservedSpecimen,Douglas Nelson,
UMMZ,ummz_fish,215366,,maculatus,Galaxiidae,EtOH - 1,,-32.3666667000,-71.3666667000,-32.3666667000,-71.3666667000,,,Chile,Petorca,,,,"Rio Petorca, 100 m downstream from Longotoma Panam bridge, at little dam, Region V; Rio Petorca drainage",,,1986,1,13,BS Dyer and party,,,PreservedSpecimen,Douglas Nelson,
UMMZ,ummz_fish,215367,,Carassius,Cyprinidae,EtOH - 2,,-32.3666667000,-71.3666667000,-32.3666667000,-71.3666667000,,,Chile,Petorca,,,,"Rio Petorca, 100 m downstream from Longotoma Panam bridge, at little dam, Region V; Rio Petorca drainage",,,1986,1,13,BS Dyer and party,,,PreservedSpecimen,Douglas Nelson,
UMMZ,ummz_fish,215368,,Gambusia,Poeciliidae,EtOH - 2,,-32.3666667000,-71.3666667000,-32.3666667000,-71.3666667000,,,Chile,Petorca,,,,"Rio Petorca, 100 m downstream from Longotoma Panam bridge, at little dam, Region V; Rio Petorca drainage",,,1986,1,13,BS Dyer and party,,,PreservedSpecimen,Douglas Nelson,
UMMZ,ummz_fish,215369,,maculatus,Galaxiidae,EtOH - 1,,-32.6166667000,-71.4166667000,-32.6166667000,-71.4166667000,,,Chile,Petorca,,,,"Est. Catapilco, app. 200 m upstream from Catapilco bridge, on road betw. Catapilco and Maitencillo, Region IV",,,1986,1,13,BS Dyer and party,,,PreservedSpecimen,Douglas Nelson,
UMMZ,ummz_fish,215371,,maculatus,Galaxiidae,EtOH - 11,,-40.5333333000,-73.7333333000,-40.5333333000,-73.7333333000,,,Chile,Osorno,,,,"Rio Tranallaquin or Contaco, 1 km upstream from river mouth, near Manzano bridge, Region X; Rio Contaco drainage",,,1986,1,17,BS Dyer and party,,,PreservedSpecimen,Douglas Nelson,
UMMZ,ummz_fish,215373,,maculatus,Galaxiidae,EtOH - 8,,-40.4500000000,-73.7666667000,-40.4500000000,-73.7666667000,,,Chile,Osorno,,,,"Rio Chorotraiguen, at river mouth 1 km N of Pucatrihue, Region X; Rio Chorotraiguen drainage",,,1986,1,18,BS Dyer and party,,,PreservedSpecimen,Douglas Nelson,
UMMZ,ummz_fish,215374,,Oncorhynchus,Salmonidae,EtOH - 1,,-40.4500000000,-73.7666667000,-40.4500000000,-73.7666667000,,,Chile,Osorno,,,,"Rio Chorotraiguen, at river mouth 1 km N of Pucatrihue, Region X; Rio Chorotraiguen drainage",,,1986,1,18,BS Dyer and party,,,PreservedSpecimen,Douglas Nelson,
UMMZ,ummz_fish,215378,,Percichthys,Percichthyidae,EtOH - 21,,-39.8000000000,-73.2333333000,-39.8000000000,-73.2333333000,,,Chile,Valdivia,,,,"Rio Calle-Calle, Valdivia, 200 m upstream from the Calle-Calle bridge, Region X; Rio Valdivia drainage",,,1986,1,21,BS Dyer and party,,,PreservedSpecimen,Douglas Nelson,
UMMZ,ummz_fish,215379,,maculatus,Galaxiidae,EtOH - 1|C&S - 10,,-39.4000000000,-73.2333333000,-39.4000000000,-73.2333333000,,,Chile,Cautin,,,,"Rio Queule, 2 km upstream from river mouth, Region IX; Rio Queule drainage",,,1986,1,21,BS Dyer and party,,,PreservedSpecimen,Douglas Nelson,
UMMZ,ummz_fish,215381,,Percichthys,Percichthyidae,EtOH - 1,,-39.0333333000,-73.0333333000,-39.0333333000,-73.0333333000,,,Chile,Cautin,,,,"Rio Tolten 7 km downstream from Comuy; Rio Tolten drainage, Region IX",,,1986,1,21,BS Dyer and party,,,PreservedSpecimen,Douglas Nelson,
UMMZ,ummz_fish,215382,,Percilia,Perciliidae,EtOH - 2,,-39.0333333000,-73.0333333000,-39.0333333000,-73.0333333000,,,Chile,Cautin,,,,"Rio Tolten 7 km downstream from Comuy; Rio Tolten drainage, Region IX",,,1986,1,21,BS Dyer and party,,,PreservedSpecimen,Douglas Nelson,
UMMZ,ummz_fish,215383,,maculatus,Galaxiidae,EtOH - 1,,-39.0166667000,-72.4666667000,-39.0166667000,-72.4666667000,,,Chile,Cautin,,,,"Rio Allipen ca. 150 m upstream from Allipen bridge of road betw. Freire and Villarrica Lake, Region IX; R. Tolten dr.",,,1986,1,22,BS Dyer,,,PreservedSpecimen,Douglas Nelson,
UMMZ,ummz_fish,215384,,Oncorhynchus,Salmonidae,EtOH - 1,,-39.0166667000,-72.4666667000,-39.0166667000,-72.4666667000,,,Chile,Cautin,,,,"Rio Allipen ca. 150 m upstream from Allipen bridge of road betw. Freire and Villarrica Lake, Region IX; R. Tolten dr.",,,1986,1,22,BS Dyer,,,PreservedSpecimen,Douglas Nelson,
UMMZ,ummz_fish,215385,,nahuelbutaensis,Diplomystidae,EtOH - 1,,-39.0166667000,-72.4666667000,-39.0166667000,-72.4666667000,,,Chile,Cautin,,,,"Rio Allipen ca. 150 m upstream from Allipen bridge of road betw. Freire and Villarrica Lake, Region IX; R. Tolten dr.",,,1986,1,22,BS Dyer,,,PreservedSpecimen,Douglas Nelson,
UMMZ,ummz_fish,215387,,Percichthys,Percichthyidae,EtOH - 2,,-39.0166667000,-72.4666667000,-39.0166667000,-72.4666667000,,,Chile,Cautin,,,,"Rio Allipen ca. 150 m upstream from Allipen bridge of road betw. Freire and Villarrica Lake, Region IX; R. Tolten dr.",,,1986,1,22,BS Dyer,,,PreservedSpecimen,Douglas Nelson,
UMMZ,ummz_fish,215388,,Oncorhynchus,Salmonidae,EtOH - 1,,-39.0333333000,-72.2500000000,-39.0333333000,-72.2500000000,,,Chile,Cautin,,,,"Rio Allipen at confluence of Rio Curaco, near bridge 5 km S of Los Laureles on road to Pto. Corrales (L. Colico), *",,,1986,1,22,BS Dyer and party,,,PreservedSpecimen,Douglas Nelson,
UMMZ,ummz_fish,215389,,maculatus,Galaxiidae,EtOH - 2,,-39.0333333000,-72.2500000000,-39.0333333000,-72.2500000000,,,Chile,Cautin,,,,"Rio Allipen at confluence of Rio Curaco, near bridge 5 km S of Los Laureles on road to Pto. Corrales (L. Colico), *",,,1986,1,22,BS Dyer and party,,,PreservedSpecimen,Douglas Nelson,
UMMZ,ummz_fish,215391,,Percilia,Perciliidae,EtOH - 2,,-39.0333333000,-72.2500000000,-39.0333333000,-72.2500000000,,,Chile,Cautin,,,,"Rio Allipen at confluence of Rio Curaco, near bridge 5 km S of Los Laureles on road to Pto. Corrales (L. Colico), *",,,1986,1,22,BS Dyer and party,,,PreservedSpecimen,Douglas Nelson,
UMMZ,ummz_fish,215392,,maculatus,Galaxiidae,EtOH - 1,,-38.8500000000,-72.5000000000,-38.8500000000,-72.5000000000,,,Chile,Cautin,,,,"Rio Quepe at Momberg bridge, 17 km SE of Temuco's Plaza de Armas, on road to Cunco, Region IX; Rio Imperial drainage",,,1986,1,23,BS Dyer and party,,,PreservedSpecimen,Douglas Nelson,
UMMZ,ummz_fish,215395,,Percilia,Perciliidae,EtOH - 2,,-38.8500000000,-72.5000000000,-38.8500000000,-72.5000000000,,,Chile,Cautin,,,,"Rio Quepe at Momberg bridge, 17 km SE of Temuco's Plaza de Armas, on road to Cunco, Region IX; Rio Imperial drainage",,,1986,1,23,BS Dyer and party,,,PreservedSpecimen,Douglas Nelson,
UMMZ,ummz_fish,215396,,Percichthys,Percichthyidae,EtOH - 1,,-38.8500000000,-72.5000000000,-38.8500000000,-72.5000000000,,,Chile,Cautin,,,,"Rio Quepe at Momberg bridge, 17 km SE of Temuco's Plaza de Armas, on road to Cunco, Region IX; Rio Imperial drainage",,,1986,1,23,BS Dyer and party,,,PreservedSpecimen,Douglas Nelson,
UMMZ,ummz_fish,215397,,maculatus,Galaxiidae,EtOH - 1,,-37.7833333000,-72.6833333000,-37.7833333000,-72.6833333000,,,Chile,Malleco,,,,"Rio Malleco, Angol, at Malleco or Vergara No. 2 bridge *, Region IX; Rio Bio-Bio drainage",,,1986,1,23,BS Dyer and party,,,PreservedSpecimen,Douglas Nelson,
UMMZ,ummz_fish,215400,,Percilia,Perciliidae,EtOH - 2,,-37.7833333000,-72.6833333000,-37.7833333000,-72.6833333000,,,Chile,Malleco,,,,"Rio Malleco, Angol, at Malleco or Vergara No. 2 bridge *, Region IX; Rio Bio-Bio drainage",,,1986,1,23,BS Dyer and party,,,PreservedSpecimen,Douglas Nelson,
UMMZ,ummz_fish,215401,,Percichthys,Percichthyidae,EtOH - 2,,-37.7833333000,-72.6833333000,-37.7833333000,-72.6833333000,,,Chile,Malleco,,,,"Rio Malleco, Angol, at Malleco or Vergara No. 2 bridge *, Region IX; Rio Bio-Bio drainage",,,1986,1,23,BS Dyer and party,,,PreservedSpecimen,Douglas Nelson,
UMMZ,ummz_fish,215402,,maculatus,Galaxiidae,EtOH - 1,,-37.6500000000,-72.0000000000,-37.6500000000,-72.0000000000,,,Chile,Bio-Bio,,,,"Rio Bio-Bio, near Quilaco bridge, 3 km upstream from Santa Barbara, Region VIII; Rio Bio-Bio drainage",,,1986,1,24,BS Dyer and party,,,PreservedSpecimen,Douglas Nelson,
UMMZ,ummz_fish,215404,,Percilia,Perciliidae,EtOH - 17,,-37.6500000000,-72.0000000000,-37.6500000000,-72.0000000000,,,Chile,Bio-Bio,,,,"Rio Bio-Bio, near Quilaco bridge, 3 km upstream from Santa Barbara, Region VIII; Rio Bio-Bio drainage",,,1986,1,24,BS Dyer and party,,,PreservedSpecimen,Douglas Nelson,
UMMZ,ummz_fish,215405,,Percichthys,Percichthyidae,EtOH - 3,,-37.6500000000,-72.0000000000,-37.6500000000,-72.0000000000,,,Chile,Bio-Bio,,,,"Rio Bio-Bio, near Quilaco bridge, 3 km upstream from Santa Barbara, Region VIII; Rio Bio-Bio drainage",,,1986,1,24,BS Dyer and party,,,PreservedSpecimen,Douglas Nelson,
UMMZ,ummz_fish,215406,,Oncorhynchus,Salmonidae,EtOH - 1,,-37.5333333000,-72.1833333000,-37.5333333000,-72.1833333000,,,Chile,Bio-Bio,,,,"R. Coreo at Coreo bridge (San Jose de Coreo), on Sta. Barbara-Los Angeles Rd., Region VIII; R. Duqueco->R. Bio-Bio dr.",,,1986,1,31,BS Dyer,,,PreservedSpecimen,Douglas Nelson,
UMMZ,ummz_fish,215408,,Percichthys,Percichthyidae,EtOH - 1,,-37.5333333000,-72.1833333000,-37.5333333000,-72.1833333000,,,Chile,Bio-Bio,,,,"R. Coreo at Coreo bridge (San Jose de Coreo), on Sta. Barbara-Los Angeles Rd., Region VIII; R. Duqueco->R. Bio-Bio dr.",,,1986,1,31,BS Dyer,,,PreservedSpecimen,Douglas Nelson,
UMMZ,ummz_fish,215409,,Percilia,Perciliidae,EtOH - 4,,-37.5333333000,-72.1833333000,-37.5333333000,-72.1833333000,,,Chile,Bio-Bio,,,,"R. Coreo at Coreo bridge (San Jose de Coreo), on Sta. Barbara-Los Angeles Rd., Region VIII; R. Duqueco->R. Bio-Bio dr.",,,1986,1,31,BS Dyer,,,PreservedSpecimen,Douglas Nelson,
UMMZ,ummz_fish,215410,,Oncorhynchus,Salmonidae,EtOH - 1,,-37.5500000000,-72.5833333000,-37.5500000000,-72.5833333000,,,Chile,Bio-Bio,,,,"Rio Bio-Bio at Coihue, 1 km upstream from Coihue bridge, Region VIII; Rio Bio-Bio drainage",,,1986,1,24,BS Dyer and party,,,PreservedSpecimen,Douglas Nelson,
UMMZ,ummz_fish,215413,,Percilia,Perciliidae,EtOH - 5,,-37.5500000000,-72.5833333000,-37.5500000000,-72.5833333000,,,Chile,Bio-Bio,,,,"Rio Bio-Bio at Coihue, 1 km upstream from Coihue bridge, Region VIII; Rio Bio-Bio drainage",,,1986,1,24,BS Dyer and party,,,PreservedSpecimen,Douglas Nelson,
UMMZ,ummz_fish,215429,,Oncorhynchus,Salmonidae,EtOH - 2,,-36.1000000000,-72.7833333000,-36.1000000000,-72.7833333000,,,Chile,Nuble,,,,"Rio Cobquecura, 5 km upstream from Cobquecura city, at El Molino farm, Region VIII: Rio Cobquecura drainage",,,1986,1,26,BS Dyer and party,,,PreservedSpecimen,Douglas Nelson,
UMMZ,ummz_fish,215431,,Percichthys,Percichthyidae,EtOH - 6,,-36.1000000000,-72.7833333000,-36.1000000000,-72.7833333000,,,Chile,Nuble,,,,"Rio Cobquecura, 5 km upstream from Cobquecura city, at El Molino farm, Region VIII: Rio Cobquecura drainage",,,1986,1,26,BS Dyer and party,,,PreservedSpecimen,Douglas Nelson,
UMMZ,ummz_fish,215432,,Percilia,Perciliidae,EtOH - 6,,-36.1000000000,-72.7833333000,-36.1000000000,-72.7833333000,,,Chile,Nuble,,,,"Rio Cobquecura, 5 km upstream from Cobquecura city, at El Molino farm, Region VIII: Rio Cobquecura drainage",,,1986,1,26,BS Dyer and party,,,PreservedSpecimen,Douglas Nelson,
UMMZ,ummz_fish,215433,,Carassius,Cyprinidae,EtOH - 3,,-35.3500000000,-72.4166667000,-35.3500000000,-72.4166667000,,,Chile,Talca,,,,"Rio Maule at Constitucion, N shore on road to Putu, Region VII; Rio Maule drainage",,,1986,1,27,BS Dyer and party,,,PreservedSpecimen,Douglas Nelson,
UMMZ,ummz_fish,215434,,Percilia,Perciliidae,EtOH - 1,,-35.3500000000,-72.4166667000,-35.3500000000,-72.4166667000,,,Chile,Talca,,,,"Rio Maule at Constitucion, N shore on road to Putu, Region VII; Rio Maule drainage",,,1986,1,27,BS Dyer and party,,,PreservedSpecimen,Douglas Nelson,
UMMZ,ummz_fish,215435,,maculatus,Galaxiidae,EtOH - 14,,-35.2666667000,-72.3333333000,-35.2666667000,-72.3333333000,,,Chile,Talca,,,,"Est. Junquillar, app. 10 km N of Constitucion on road to Putu, at Quilleico farm, Region VII",,,1986,1,27,BS Dyer and party,,,PreservedSpecimen,Douglas Nelson,
UMMZ,ummz_fish,215437,,Percilia,Perciliidae,EtOH - 5,,-35.2666667000,-72.3333333000,-35.2666667000,-72.3333333000,,,Chile,Talca,,,,"Est. Junquillar, app. 10 km N of Constitucion on road to Putu, at Quilleico farm, Region VII",,,1986,1,27,BS Dyer and party,,,PreservedSpecimen,Douglas Nelson,
UMMZ,ummz_fish,215438,,Gambusia,Poeciliidae,EtOH - 1,,-35.0833333000,-72.1333333000,-35.0833333000,-72.1333333000,,,Chile,Curico,,,,"Rio Mataquito, near Huelon, 21 km downstream from Licanten at ex Balsadero, on Huelon-Chanquiuque road, Region VII",,,1986,1,27,BS Dyer and party,,,PreservedSpecimen,Douglas Nelson,
UMMZ,ummz_fish,215439,,Percilia,Perciliidae,EtOH - 1,,-35.0833333000,-72.1333333000,-35.0833333000,-72.1333333000,,,Chile,Curico,,,,"Rio Mataquito, near Huelon, 21 km downstream from Licanten at ex Balsadero, on Huelon-Chanquiuque road, Region VII",,,1986,1,27,BS Dyer and party,,,PreservedSpecimen,Douglas Nelson,
UMMZ,ummz_fish,215440,,Gambusia,Poeciliidae,EtOH - 1,,-34.5666667000,-72.0333333000,-34.5666667000,-72.0333333000,,,Chile,Curico,,,,"Estero Vichuquen, under Uraco bridge, Vichuquen, Region VII",,,1986,1,27,BS Dyer and party,,,PreservedSpecimen,Douglas Nelson,
UMMZ,ummz_fish,215441,,maculatus,Galaxiidae,EtOH - 1,,-33.2666667000,-71.6500000000,-33.2666667000,-71.6500000000,,,Chile,San Antonio,,,,"Est. Casablanca, at Tunquen, 20 km N of Algarrobo and 5 km from river mouth, on Algarrobo - Quintay road, Region V",,,1986,1,29,BS Dyer and party,,,PreservedSpecimen,Douglas Nelson,
UMMZ,ummz_fish,215443,,Diplomystes,Diplomystidae,EtOH - 2,,-37.6500000000,-72.0000000000,-37.6500000000,-72.0000000000,,,Chile,Bio-Bio,,,,"Rio Bio-Bio, near Quilaco bridge, 3 km upstream from Santa Barbara, Region VIII; Rio Bio-Bio drainage",,,1986,1,24,BS Dyer and party,,,PreservedSpecimen,Douglas Nelson,
UMMZ,ummz_fish,215444,,Diplomystes,Diplomystidae,EtOH - 1,,-37.5333333000,-72.1833333000,-37.5333333000,-72.1833333000,,,Chile,Bio-Bio,,,,"R. Coreo at Coreo bridge (San Jose de Coreo), on Sta. Barbara-Los Angeles Rd., Region VIII; R. Duqueco->R. Bio-Bio dr.",,,1986,1,31,BS Dyer,,,PreservedSpecimen,Douglas Nelson,
UMMZ,ummz_fish,215449,,maculatus,Galaxiidae,EtOH - 2,,-36.4166667000,-72.8333333000,-36.4166667000,-72.8333333000,,,Chile,Nuble,,,,"Rio Itata, Boca Itata (N shore), 1 km up from river mouth, Region VIII; Rio Itata drainage",,,1986,1,25,BS Dyer and party,,,PreservedSpecimen,Douglas Nelson,
UMMZ,ummz_fish,215450,,Percilia,Perciliidae,EtOH - 1,,-36.3833333000,-72.8500000000,-36.3833333000,-72.8500000000,,,Chile,Nuble,,,,"Est. Mela, at Mela bridge, on Cobquecura - Boca Itata road, Region VIII",,,1986,1,25,BS Dyer and party,,,PreservedSpecimen,Douglas Nelson,
UMMZ,ummz_fish,217347,,maculatus,Galaxiidae,EtOH - 29|C&S - 7,,-39.8000000000,-73.2333333000,-39.8000000000,-73.2333333000,,,Chile,Valdivia,,,,"Rio Calle-Calle, Valdivia, 200 m upstream from the Calle-Calle bridge, Region X; Rio Valdivia drainage",,,1986,1,21,BS Dyer and party,,,PreservedSpecimen,Douglas Nelson,
UMMZ,ummz_fish,217348,,maculatus,Galaxiidae,EtOH - 22|C&S - 3,,-37.5333333000,-72.1833333000,-37.5333333000,-72.1833333000,,,Chile,Bio-Bio,,,,"R. Coreo at Coreo bridge (San Jose de Coreo), on Sta. Barbara-Los Angeles Rd., Region VIII; R. Duqueco->R. Bio-Bio dr.",,,1986,1,31,BS Dyer,,,PreservedSpecimen,Douglas Nelson,
UMMZ,ummz_fish,218451,,Galaxias,Galaxiidae,EtOH - 1,,-47.2500000000,-72.2500000000,-47.2500000000,-72.2500000000,,,Chile,Capitan Prat,,,,"Lago Cochrane, Prov. Capitan Prat, XI Region; Rio Baker drainage",,,1990,1,27,"BS Dyer, and A Ormeno",,,PreservedSpecimen,Paulo Buckup,
UMMZ,ummz_fish,218594,,Galaxias,Galaxiidae,EtOH - 1,,46.5333333000,-71.6833333000,46.5333333000,-71.6833333000,,,Chile,General Carrera,,,,"Lake General Carrera, Bahia Jara, 17 km W of Chile Chico, at mouth of Arroyo or Estero Bano, Prov. General Carrera,*",,,1990,1,24,"BS Dyer, M Reyes, and P Jaramillo",,Point,PreservedSpecimen,Paulo Buckup,
UMMZ,ummz_fish,218595,,Percichthys,Percichthyidae,EtOH - 5|C&S - 1,,46.5333333000,-71.6833333000,46.5333333000,-71.6833333000,,,Chile,General Carrera,,,,"Lake General Carrera, Bahia Jara, 17 km W of Chile Chico, at mouth of Arroyo or Estero Bano, Prov. General Carrera,*",,,1990,1,24,"BS Dyer, M Reyes, and P Jaramillo",,Point,PreservedSpecimen,Paulo Buckup,
UMMZ,ummz_fish,218597,,Percichthys,Percichthyidae,EtOH - 1,,46.5333333000,-71.6833333000,46.5333333000,-71.6833333000,,,Chile,General Carrera,,,,"Lake General Carrera, Bahia Jara, 17 km W of Chile Chico, at mouth of Arroyo or Estero Bano, Prov. General Carrera,*",,,1990,1,24,P Jaramillo,,Point,PreservedSpecimen,Paulo Buckup,
UMMZ,ummz_fish,221575,,nahuelbutaensis,Diplomystidae,EtOH - 1,,-39.0333333000,-72.2500000000,-39.0333333000,-72.2500000000,,,Chile,Cautin,,,,"Rio Allipen at confluence of Rio Curaco, near bridge 5 km S of Los Laureles on road to Pto. Corrales (L. Colico), *",,,1986,1,22,BS Dyer and party,,,PreservedSpecimen,Douglas Nelson,
UMMZ,ummz_fish,221576,,nahuelbutaensis,Diplomystidae,EtOH - 2,,-38.8500000000,-72.5000000000,-38.8500000000,-72.5000000000,,,Chile,Cautin,,,,"Rio Quepe at Momberg bridge, 17 km SE of Temuco's Plaza de Armas, on road to Cunco, Region IX; Rio Imperial drainage",,,1986,1,23,BS Dyer and party,,,PreservedSpecimen,Douglas Nelson,
UMMZ,ummz_fish,227156,,Percilia,Perciliidae,EtOH - 1,,-37.7833333000,-72.6833333000,-37.7833333000,-72.6833333000,,,Chile,Malleco,,,,"Rio Malleco, Angol, at Malleco or Vergara No. 2 bridge *, Region IX; Rio Bio-Bio drainage",,,1986,1,23,BS Dyer and party,,,PreservedSpecimen,Brian Dyer,
UMMZ,ummz_fish,227163,,Percilia,Perciliidae,EtOH - 2,,-37.3054790000,-71.9669380000,-37.3054790000,-71.9669380000,,,Chile,Biobio,,,,"Rio Laja, Tucapel; Region VIII; Biobio drainage",,,1994,1,23,VH Ruiz,,,PreservedSpecimen,Brian Dyer,
UMMZ,ummz_fish,227164,,Percilia,Perciliidae,EtOH - 1,,-37.4881140000,-73.3292890000,-37.4881140000,-73.3292890000,,,Chile,Arauco,,,,"Curanilahue, R. Descabezado; Region VIII, R. Curanilahue drainage",,,1994,1,25,VH Ruiz,,,PreservedSpecimen,Brian Dyer,
UMMZ,ummz_fish,227165,,Percilia,Perciliidae,EtOH - 1,,-37.2153890000,-72.4624820000,-37.2153890000,-72.4624820000,,,Chile,Biobio,,,,La Cantera,,,,,,VH Ruiz,,,PreservedSpecimen,Brian Dyer,
UMMZ,ummz_fish,227166,,Percichthys,Percichthyidae,EtOH - 1,,-37.2153890000,-72.4624820000,-37.2153890000,-72.4624820000,,,Chile,Biobio,,,,La Cantera,,,,,,VH Ruiz,,,PreservedSpecimen,Brian Dyer,
UMMZ,ummz_fish,227168,,nahuelbutaensis,Diplomystidae,EtOH - 2,,-37.3054790000,-71.9669380000,-37.3054790000,-71.9669380000,,,Chile,Biobio,,,,"Rio Laja, Tucapel; Region VIII; Biobio drainage",,,1994,1,23,VH Ruiz,,,PreservedSpecimen,Brian Dyer,
