"occurrenceID","scientificName","locality","decimalLatitude","decimalLongitude","year","eventDate","bibliographicCitation","institutionCode","collectionCode","catalogNumber","datasetName","datasetName_tmp","data_source"
"FO:Peces:4594","Aplochiton zebra","Lago Futalaufquen",-42.8333333333333,-71.6333333333333,2002,"2002","Bello, MT. 2002. Los peces autóctonos de la Patagonia argentina. Distribución natural. Cuadernos Universitarios. Universidad Nacional del Comahue. Centro Regional Bariloche. Nº 23: 54 pp.","FO","Peces","4594","Liotta, J. (2020) Geographical distribution database of freshwater fishes from Argentina. doi:10.15504/fmj.2020.47","DataBasin-Los Peces de Argentina; Originally provided by Fundación Óga through SSTN","Freshwater Fishes from Argentina by J. Liotta (2020)"
"FO:Peces:4595","Aplochiton zebra","Lago Fagnano",-54.55,-67.8833333333333,2002,"2002","Bello, MT. 2002. Los peces autóctonos de la Patagonia argentina. Distribución natural. Cuadernos Universitarios. Universidad Nacional del Comahue. Centro Regional Bariloche. Nº 23: 54 pp.","FO","Peces","4595","Liotta, J. (2020) Geographical distribution database of freshwater fishes from Argentina. doi:10.15504/fmj.2020.47","DataBasin-Los Peces de Argentina; Originally provided by Fundación Óga through SSTN","Freshwater Fishes from Argentina by J. Liotta (2020)"
"FO:Peces:4616","Hatcheria macraei","Río Manso",-41.502955,-71.639138,2002,"2002","Bello, MT. 2002. Los peces autóctonos de la Patagonia argentina. Distribución natural. Cuadernos Universitarios. Universidad Nacional del Comahue. Centro Regional Bariloche. Nº 23: 54 pp.","FO","Peces","4616","Liotta, J. (2020) Geographical distribution database of freshwater fishes from Argentina. doi:10.15504/fmj.2020.47","DataBasin-Los Peces de Argentina; Originally provided by Fundación Óga through SSTN","Freshwater Fishes from Argentina by J. Liotta (2020)"
"FO:Peces:4812","Hatcheria macraei","Río Epuyén",-42.2166666666667,-71.3833333333333,2002,"2002","Bello, MT. 2002. Los peces autóctonos de la Patagonia argentina. Distribución natural. Cuadernos Universitarios. Universidad Nacional del Comahue. Centro Regional Bariloche. Nº 23: 54 pp.","FO","Peces","4812","Liotta, J. (2020) Geographical distribution database of freshwater fishes from Argentina. doi:10.15504/fmj.2020.47","DataBasin-Los Peces de Argentina; Originally provided by Fundación Óga through SSTN","Freshwater Fishes from Argentina by J. Liotta (2020)"
"FO:Peces:4813","Hatcheria macraei","Lago Rosario",-43.2666666666667,-71.3333333333333,2002,"2002","Bello, MT. 2002. Los peces autóctonos de la Patagonia argentina. Distribución natural. Cuadernos Universitarios. Universidad Nacional del Comahue. Centro Regional Bariloche. Nº 23: 54 pp.","FO","Peces","4813","Liotta, J. (2020) Geographical distribution database of freshwater fishes from Argentina. doi:10.15504/fmj.2020.47","DataBasin-Los Peces de Argentina; Originally provided by Fundación Óga through SSTN","Freshwater Fishes from Argentina by J. Liotta (2020)"
"FO:Peces:4814","Hatcheria macraei","Río Blanco",-47.576943,-71.380845,2002,"2002","Bello, MT. 2002. Los peces autóctonos de la Patagonia argentina. Distribución natural. Cuadernos Universitarios. Universidad Nacional del Comahue. Centro Regional Bariloche. Nº 23: 54 pp.","FO","Peces","4814","Liotta, J. (2020) Geographical distribution database of freshwater fishes from Argentina. doi:10.15504/fmj.2020.47","DataBasin-Los Peces de Argentina; Originally provided by Fundación Óga through SSTN","Freshwater Fishes from Argentina by J. Liotta (2020)"
"FO:Peces:4859","Odontesthes hatcheri","Lago Epuyén",-42.2,-71.5,2002,"2002","Bello, MT. 2002. Los peces autóctonos de la Patagonia argentina. Distribución natural. Cuadernos Universitarios. Universidad Nacional del Comahue. Centro Regional Bariloche. Nº 23: 54 pp.","FO","Peces","4859","Liotta, J. (2020) Geographical distribution database of freshwater fishes from Argentina. doi:10.15504/fmj.2020.47","DataBasin-Los Peces de Argentina; Originally provided by Fundación Óga through SSTN","Freshwater Fishes from Argentina by J. Liotta (2020)"
"FO:Peces:4860","Odontesthes hatcheri","Lago Lezama",-42.45,-71.4833333333333,2002,"2002","Bello, MT. 2002. Los peces autóctonos de la Patagonia argentina. Distribución natural. Cuadernos Universitarios. Universidad Nacional del Comahue. Centro Regional Bariloche. Nº 23: 54 pp.","FO","Peces","4860","Liotta, J. (2020) Geographical distribution database of freshwater fishes from Argentina. doi:10.15504/fmj.2020.47","DataBasin-Los Peces de Argentina; Originally provided by Fundación Óga through SSTN","Freshwater Fishes from Argentina by J. Liotta (2020)"
"FO:Peces:4861","Odontesthes hatcheri","Lago Terraplén",-42.984161,-71.520743,2002,"2002","Bello, MT. 2002. Los peces autóctonos de la Patagonia argentina. Distribución natural. Cuadernos Universitarios. Universidad Nacional del Comahue. Centro Regional Bariloche. Nº 23: 54 pp.","FO","Peces","4861","Liotta, J. (2020) Geographical distribution database of freshwater fishes from Argentina. doi:10.15504/fmj.2020.47","DataBasin-Los Peces de Argentina; Originally provided by Fundación Óga through SSTN","Freshwater Fishes from Argentina by J. Liotta (2020)"
"FO:Peces:4862","Odontesthes hatcheri","Lago Rosario",-43.2666666666667,-71.3333333333333,2002,"2002","Bello, MT. 2002. Los peces autóctonos de la Patagonia argentina. Distribución natural. Cuadernos Universitarios. Universidad Nacional del Comahue. Centro Regional Bariloche. Nº 23: 54 pp.","FO","Peces","4862","Liotta, J. (2020) Geographical distribution database of freshwater fishes from Argentina. doi:10.15504/fmj.2020.47","DataBasin-Los Peces de Argentina; Originally provided by Fundación Óga through SSTN","Freshwater Fishes from Argentina by J. Liotta (2020)"
"FO:Peces:4866","Odontesthes hatcheri","Lago Puelo",-42.1166666666667,-71.6333333333333,2002,"2002","Bello, MT. 2002. Los peces autóctonos de la Patagonia argentina. Distribución natural. Cuadernos Universitarios. Universidad Nacional del Comahue. Centro Regional Bariloche. Nº 23: 54 pp.","FO","Peces","4866","Liotta, J. (2020) Geographical distribution database of freshwater fishes from Argentina. doi:10.15504/fmj.2020.47","DataBasin-Los Peces de Argentina; Originally provided by Fundación Óga through SSTN","Freshwater Fishes from Argentina by J. Liotta (2020)"
"FO:Peces:4867","Odontesthes hatcheri","Lago Futalaufquen",-42.8333333333333,-71.6333333333333,2002,"2002","Bello, MT. 2002. Los peces autóctonos de la Patagonia argentina. Distribución natural. Cuadernos Universitarios. Universidad Nacional del Comahue. Centro Regional Bariloche. Nº 23: 54 pp.","FO","Peces","4867","Liotta, J. (2020) Geographical distribution database of freshwater fishes from Argentina. doi:10.15504/fmj.2020.47","DataBasin-Los Peces de Argentina; Originally provided by Fundación Óga through SSTN","Freshwater Fishes from Argentina by J. Liotta (2020)"
"FO:Peces:4872","Odontesthes hatcheri","Laguna de los Cisnes",-42.6,-71.9167,2002,"2002","Bello, MT. 2002. Los peces autóctonos de la Patagonia argentina. Distribución natural. Cuadernos Universitarios. Universidad Nacional del Comahue. Centro Regional Bariloche. Nº 23: 54 pp.","FO","Peces","4872","Liotta, J. (2020) Geographical distribution database of freshwater fishes from Argentina. doi:10.15504/fmj.2020.47","DataBasin-Los Peces de Argentina; Originally provided by Fundación Óga through SSTN","Freshwater Fishes from Argentina by J. Liotta (2020)"
"FO:Peces:4873","Odontesthes hatcheri","Lago Buenos Aires",-46.5333333333333,-71.6166666666667,2002,"2002","Bello, MT. 2002. Los peces autóctonos de la Patagonia argentina. Distribución natural. Cuadernos Universitarios. Universidad Nacional del Comahue. Centro Regional Bariloche. Nº 23: 54 pp.","FO","Peces","4873","Liotta, J. (2020) Geographical distribution database of freshwater fishes from Argentina. doi:10.15504/fmj.2020.47","DataBasin-Los Peces de Argentina; Originally provided by Fundación Óga through SSTN","Freshwater Fishes from Argentina by J. Liotta (2020)"
"FO:Peces:4874","Odontesthes hatcheri","Lago Posadas",-47.5166666666667,-71.8,2002,"2002","Bello, MT. 2002. Los peces autóctonos de la Patagonia argentina. Distribución natural. Cuadernos Universitarios. Universidad Nacional del Comahue. Centro Regional Bariloche. Nº 23: 54 pp.","FO","Peces","4874","Liotta, J. (2020) Geographical distribution database of freshwater fishes from Argentina. doi:10.15504/fmj.2020.47","DataBasin-Los Peces de Argentina; Originally provided by Fundación Óga through SSTN","Freshwater Fishes from Argentina by J. Liotta (2020)"
"FO:Peces:4891","Aplochiton taeniatus","Lago Fagnano",-54.55,-68.3333333333333,1983,"1983","Arratia, G, MB Peñafort y S Menu-Marque. 1983. Peces de la región sureste de los Andes y sus probables relaciones biogeográficas actuales. Deserta, 7: 48-107","FO","Peces","4891","Liotta, J. (2020) Geographical distribution database of freshwater fishes from Argentina. doi:10.15504/fmj.2020.47","DataBasin-Los Peces de Argentina; Originally provided by Fundación Óga through SSTN","Freshwater Fishes from Argentina by J. Liotta (2020)"
"FO:Peces:4892","Aplochiton zebra","Lago Fagnano",-54.55,-68.3333333333333,1983,"1983","Arratia, G, MB Peñafort y S Menu-Marque. 1983. Peces de la región sureste de los Andes y sus probables relaciones biogeográficas actuales. Deserta, 7: 48-107","FO","Peces","4892","Liotta, J. (2020) Geographical distribution database of freshwater fishes from Argentina. doi:10.15504/fmj.2020.47","DataBasin-Los Peces de Argentina; Originally provided by Fundación Óga through SSTN","Freshwater Fishes from Argentina by J. Liotta (2020)"
"FO:Peces:4894","Odontesthes hatcheri","Lago Lezama",-42.45,-71.4833333333333,1983,"1983","Arratia, G, MB Peñafort y S Menu-Marque. 1983. Peces de la región sureste de los Andes y sus probables relaciones biogeográficas actuales. Deserta, 7: 48-107","FO","Peces","4894","Liotta, J. (2020) Geographical distribution database of freshwater fishes from Argentina. doi:10.15504/fmj.2020.47","DataBasin-Los Peces de Argentina; Originally provided by Fundación Óga through SSTN","Freshwater Fishes from Argentina by J. Liotta (2020)"
"FO:Peces:4966","Salvelinus fontinalis","Lago Vintter",-43.9333333333333,-71.5333333333333,1989,"1989","Ubeda, C, L Semenas y S Ortubay. 1989. Nuevas citas para Camallanus tridentatus. Physis, B, 47 (112): 10","FO","Peces","4966","Liotta, J. (2020) Geographical distribution database of freshwater fishes from Argentina. doi:10.15504/fmj.2020.47","DataBasin-Los Peces de Argentina; Originally provided by Fundación Óga through SSTN","Freshwater Fishes from Argentina by J. Liotta (2020)"
"FO:Peces:4967","Salvelinus fontinalis","Río Corcovado",-43.8725,-71.3118,1989,"1989","Ubeda, C, L Semenas y S Ortubay. 1989. Nuevas citas para Camallanus tridentatus. Physis, B, 47 (112): 10","FO","Peces","4967","Liotta, J. (2020) Geographical distribution database of freshwater fishes from Argentina. doi:10.15504/fmj.2020.47","DataBasin-Los Peces de Argentina; Originally provided by Fundación Óga through SSTN","Freshwater Fishes from Argentina by J. Liotta (2020)"
"FO:Peces:4968","Percichthys trucha","Lago Lezama",-42.45,-71.4833333333333,1989,"1989","Ubeda, C, L Semenas y S Ortubay. 1989. Nuevas citas para Camallanus tridentatus. Physis, B, 47 (112): 10","FO","Peces","4968","Liotta, J. (2020) Geographical distribution database of freshwater fishes from Argentina. doi:10.15504/fmj.2020.47","DataBasin-Los Peces de Argentina; Originally provided by Fundación Óga through SSTN","Freshwater Fishes from Argentina by J. Liotta (2020)"
"FO:Peces:4969","Oncorhynchus mykiss","Lago Lezama",-42.45,-71.4833333333333,1989,"1989","Ubeda, C, L Semenas y S Ortubay. 1989. Nuevas citas para Camallanus tridentatus. Physis, B, 47 (112): 10","FO","Peces","4969","Liotta, J. (2020) Geographical distribution database of freshwater fishes from Argentina. doi:10.15504/fmj.2020.47","DataBasin-Los Peces de Argentina; Originally provided by Fundación Óga through SSTN","Freshwater Fishes from Argentina by J. Liotta (2020)"
"FO:Peces:5243","Percichthys trucha","Laguna Terraplén ",-42.9833333333333,-71.5166666666667,1990,"1990","Grosman, F y G Rudzik. 1990. Análisis de la dieta del pejerrey patagónico Patagonina hatcheri Eigenmann 1909, Atherinidae, en la laguna Terraplén, Chubut, Argentina. Biota, Chile 6: 71-88","FO","Peces","5243","Liotta, J. (2020) Geographical distribution database of freshwater fishes from Argentina. doi:10.15504/fmj.2020.47","DataBasin-Los Peces de Argentina; Originally provided by Fundación Óga through SSTN","Freshwater Fishes from Argentina by J. Liotta (2020)"
"FO:Peces:5244","Oncorhynchus mykiss","Laguna Terraplén ",-42.9833333333333,-71.5166666666667,1990,"1990","Grosman, F y G Rudzik. 1990. Análisis de la dieta del pejerrey patagónico Patagonina hatcheri Eigenmann 1909, Atherinidae, en la laguna Terraplén, Chubut, Argentina. Biota, Chile 6: 71-88","FO","Peces","5244","Liotta, J. (2020) Geographical distribution database of freshwater fishes from Argentina. doi:10.15504/fmj.2020.47","DataBasin-Los Peces de Argentina; Originally provided by Fundación Óga through SSTN","Freshwater Fishes from Argentina by J. Liotta (2020)"
"FO:Peces:5245","Salvelinus fontinalis","Laguna Terraplén ",-42.9833333333333,-71.5166666666667,1990,"1990","Grosman, F y G Rudzik. 1990. Análisis de la dieta del pejerrey patagónico Patagonina hatcheri Eigenmann 1909, Atherinidae, en la laguna Terraplén, Chubut, Argentina. Biota, Chile 6: 71-88","FO","Peces","5245","Liotta, J. (2020) Geographical distribution database of freshwater fishes from Argentina. doi:10.15504/fmj.2020.47","DataBasin-Los Peces de Argentina; Originally provided by Fundación Óga through SSTN","Freshwater Fishes from Argentina by J. Liotta (2020)"
"FO:Peces:5246","Odontesthes hatcheri","Laguna Terraplén ",-42.9833333333333,-71.5166666666667,1990,"1990","Grosman, F y G Rudzik. 1990. Análisis de la dieta del pejerrey patagónico Patagonina hatcheri Eigenmann 1909, Atherinidae, en la laguna Terraplén, Chubut, Argentina. Biota, Chile 6: 71-88","FO","Peces","5246","Liotta, J. (2020) Geographical distribution database of freshwater fishes from Argentina. doi:10.15504/fmj.2020.47","DataBasin-Los Peces de Argentina; Originally provided by Fundación Óga through SSTN","Freshwater Fishes from Argentina by J. Liotta (2020)"
"FO:Peces:5863","Aplochiton zebra","Lago Puelo",-42.1,-71.6166666666667,2004,"2004","Cussac, V, S Ortubay, G Iglesias, D Milano, ME Lattuca, JP Barriga, M Battini y M Gross. 2004. The distribution of South American galaxiid fishes: the role of biological traits and post-glacial history. J. Biogeog. 31: 103-121","FO","Peces","5863","Liotta, J. (2020) Geographical distribution database of freshwater fishes from Argentina. doi:10.15504/fmj.2020.47","DataBasin-Los Peces de Argentina; Originally provided by Fundación Óga through SSTN","Freshwater Fishes from Argentina by J. Liotta (2020)"
"FO:Peces:5864","Aplochiton zebra","Lago Cholila",-42.45,-71.6666666666667,2004,"2004","Cussac, V, S Ortubay, G Iglesias, D Milano, ME Lattuca, JP Barriga, M Battini y M Gross. 2004. The distribution of South American galaxiid fishes: the role of biological traits and post-glacial history. J. Biogeog. 31: 103-121","FO","Peces","5864","Liotta, J. (2020) Geographical distribution database of freshwater fishes from Argentina. doi:10.15504/fmj.2020.47","DataBasin-Los Peces de Argentina; Originally provided by Fundación Óga through SSTN","Freshwater Fishes from Argentina by J. Liotta (2020)"
"FO:Peces:5865","Aplochiton zebra","Lago Rivadavia",-42.66616,-71.677583,2004,"2004","Cussac, V, S Ortubay, G Iglesias, D Milano, ME Lattuca, JP Barriga, M Battini y M Gross. 2004. The distribution of South American galaxiid fishes: the role of biological traits and post-glacial history. J. Biogeog. 31: 103-121","FO","Peces","5865","Liotta, J. (2020) Geographical distribution database of freshwater fishes from Argentina. doi:10.15504/fmj.2020.47","DataBasin-Los Peces de Argentina; Originally provided by Fundación Óga through SSTN","Freshwater Fishes from Argentina by J. Liotta (2020)"
"FO:Peces:5877","Galaxias maculatus","Lago Mascardi",-41.2666666666667,-71.6333333333333,2004,"2004","Cussac, V, S Ortubay, G Iglesias, D Milano, ME Lattuca, JP Barriga, M Battini y M Gross. 2004. The distribution of South American galaxiid fishes: the role of biological traits and post-glacial history. J. Biogeog. 31: 103-121","FO","Peces","5877","Liotta, J. (2020) Geographical distribution database of freshwater fishes from Argentina. doi:10.15504/fmj.2020.47","DataBasin-Los Peces de Argentina; Originally provided by Fundación Óga through SSTN","Freshwater Fishes from Argentina by J. Liotta (2020)"
"FO:Peces:5879","Galaxias maculatus","Lago Hess",-41.35,-71.7333333333333,2004,"2004","Cussac, V, S Ortubay, G Iglesias, D Milano, ME Lattuca, JP Barriga, M Battini y M Gross. 2004. The distribution of South American galaxiid fishes: the role of biological traits and post-glacial history. J. Biogeog. 31: 103-121","FO","Peces","5879","Liotta, J. (2020) Geographical distribution database of freshwater fishes from Argentina. doi:10.15504/fmj.2020.47","DataBasin-Los Peces de Argentina; Originally provided by Fundación Óga through SSTN","Freshwater Fishes from Argentina by J. Liotta (2020)"
"FO:Peces:5880","Galaxias maculatus","Lago Buenos Aires",-46.5,-71.35,2004,"2004","Cussac, V, S Ortubay, G Iglesias, D Milano, ME Lattuca, JP Barriga, M Battini y M Gross. 2004. The distribution of South American galaxiid fishes: the role of biological traits and post-glacial history. J. Biogeog. 31: 103-121","FO","Peces","5880","Liotta, J. (2020) Geographical distribution database of freshwater fishes from Argentina. doi:10.15504/fmj.2020.47","DataBasin-Los Peces de Argentina; Originally provided by Fundación Óga through SSTN","Freshwater Fishes from Argentina by J. Liotta (2020)"
"FO:Peces:5887","Galaxias platei","Laguna Martin",-41.4980555555556,-71.6919444444445,2004,"2004","Cussac, V, S Ortubay, G Iglesias, D Milano, ME Lattuca, JP Barriga, M Battini y M Gross. 2004. The distribution of South American galaxiid fishes: the role of biological traits and post-glacial history. J. Biogeog. 31: 103-121","FO","Peces","5887","Liotta, J. (2020) Geographical distribution database of freshwater fishes from Argentina. doi:10.15504/fmj.2020.47","DataBasin-Los Peces de Argentina; Originally provided by Fundación Óga through SSTN","Freshwater Fishes from Argentina by J. Liotta (2020)"
"FO:Peces:5888","Galaxias platei","Lago Steffen",-41.5166666666667,-71.5833333333333,2004,"2004","Cussac, V, S Ortubay, G Iglesias, D Milano, ME Lattuca, JP Barriga, M Battini y M Gross. 2004. The distribution of South American galaxiid fishes: the role of biological traits and post-glacial history. J. Biogeog. 31: 103-121","FO","Peces","5888","Liotta, J. (2020) Geographical distribution database of freshwater fishes from Argentina. doi:10.15504/fmj.2020.47","DataBasin-Los Peces de Argentina; Originally provided by Fundación Óga through SSTN","Freshwater Fishes from Argentina by J. Liotta (2020)"
"FO:Peces:5889","Galaxias platei","Arroyo del Turco",-42.450995,-71.651862,2004,"2004","Cussac, V, S Ortubay, G Iglesias, D Milano, ME Lattuca, JP Barriga, M Battini y M Gross. 2004. The distribution of South American galaxiid fishes: the role of biological traits and post-glacial history. J. Biogeog. 31: 103-121","FO","Peces","5889","Liotta, J. (2020) Geographical distribution database of freshwater fishes from Argentina. doi:10.15504/fmj.2020.47","DataBasin-Los Peces de Argentina; Originally provided by Fundación Óga through SSTN","Freshwater Fishes from Argentina by J. Liotta (2020)"
"FO:Peces:5890","Galaxias platei","Arroyo Tigre",-42.460364,-71.761536,2004,"2004","Cussac, V, S Ortubay, G Iglesias, D Milano, ME Lattuca, JP Barriga, M Battini y M Gross. 2004. The distribution of South American galaxiid fishes: the role of biological traits and post-glacial history. J. Biogeog. 31: 103-121","FO","Peces","5890","Liotta, J. (2020) Geographical distribution database of freshwater fishes from Argentina. doi:10.15504/fmj.2020.47","DataBasin-Los Peces de Argentina; Originally provided by Fundación Óga through SSTN","Freshwater Fishes from Argentina by J. Liotta (2020)"
"FO:Peces:5891","Galaxias platei","Laguna Cisne",-42.6,-71.9166666666667,2004,"2004","Cussac, V, S Ortubay, G Iglesias, D Milano, ME Lattuca, JP Barriga, M Battini y M Gross. 2004. The distribution of South American galaxiid fishes: the role of biological traits and post-glacial history. J. Biogeog. 31: 103-121","FO","Peces","5891","Liotta, J. (2020) Geographical distribution database of freshwater fishes from Argentina. doi:10.15504/fmj.2020.47","DataBasin-Los Peces de Argentina; Originally provided by Fundación Óga through SSTN","Freshwater Fishes from Argentina by J. Liotta (2020)"
"FO:Peces:5892","Galaxias platei","Laguna Larga",-42.901415,-71.555364,2004,"2004","Cussac, V, S Ortubay, G Iglesias, D Milano, ME Lattuca, JP Barriga, M Battini y M Gross. 2004. The distribution of South American galaxiid fishes: the role of biological traits and post-glacial history. J. Biogeog. 31: 103-121","FO","Peces","5892","Liotta, J. (2020) Geographical distribution database of freshwater fishes from Argentina. doi:10.15504/fmj.2020.47","DataBasin-Los Peces de Argentina; Originally provided by Fundación Óga through SSTN","Freshwater Fishes from Argentina by J. Liotta (2020)"
"FO:Peces:5895","Galaxias platei","Arroyo Desaguadero",-42.890053,-71.60934,2004,"2004","Cussac, V, S Ortubay, G Iglesias, D Milano, ME Lattuca, JP Barriga, M Battini y M Gross. 2004. The distribution of South American galaxiid fishes: the role of biological traits and post-glacial history. J. Biogeog. 31: 103-121","FO","Peces","5895","Liotta, J. (2020) Geographical distribution database of freshwater fishes from Argentina. doi:10.15504/fmj.2020.47","DataBasin-Los Peces de Argentina; Originally provided by Fundación Óga through SSTN","Freshwater Fishes from Argentina by J. Liotta (2020)"
"FO:Peces:5898","Galaxias platei","Lago Baguillt",-43.2703,-71.685,2004,"2004","Cussac, V, S Ortubay, G Iglesias, D Milano, ME Lattuca, JP Barriga, M Battini y M Gross. 2004. The distribution of South American galaxiid fishes: the role of biological traits and post-glacial history. J. Biogeog. 31: 103-121","FO","Peces","5898","Liotta, J. (2020) Geographical distribution database of freshwater fishes from Argentina. doi:10.15504/fmj.2020.47","DataBasin-Los Peces de Argentina; Originally provided by Fundación Óga through SSTN","Freshwater Fishes from Argentina by J. Liotta (2020)"
"FO:Peces:5901","Galaxias platei","Lago Guacho",-43.811773,-71.479354,2004,"2004","Cussac, V, S Ortubay, G Iglesias, D Milano, ME Lattuca, JP Barriga, M Battini y M Gross. 2004. The distribution of South American galaxiid fishes: the role of biological traits and post-glacial history. J. Biogeog. 31: 103-121","FO","Peces","5901","Liotta, J. (2020) Geographical distribution database of freshwater fishes from Argentina. doi:10.15504/fmj.2020.47","DataBasin-Los Peces de Argentina; Originally provided by Fundación Óga through SSTN","Freshwater Fishes from Argentina by J. Liotta (2020)"
"FO:Peces:5903","Galaxias platei","Lago Falso Engaño",-43.844507,-71.551378,2004,"2004","Cussac, V, S Ortubay, G Iglesias, D Milano, ME Lattuca, JP Barriga, M Battini y M Gross. 2004. The distribution of South American galaxiid fishes: the role of biological traits and post-glacial history. J. Biogeog. 31: 103-121","FO","Peces","5903","Liotta, J. (2020) Geographical distribution database of freshwater fishes from Argentina. doi:10.15504/fmj.2020.47","DataBasin-Los Peces de Argentina; Originally provided by Fundación Óga through SSTN","Freshwater Fishes from Argentina by J. Liotta (2020)"
"FO:Peces:5904","Galaxias platei","Lago El León",-44.294042,-71.490216,2004,"2004","Cussac, V, S Ortubay, G Iglesias, D Milano, ME Lattuca, JP Barriga, M Battini y M Gross. 2004. The distribution of South American galaxiid fishes: the role of biological traits and post-glacial history. J. Biogeog. 31: 103-121","FO","Peces","5904","Liotta, J. (2020) Geographical distribution database of freshwater fishes from Argentina. doi:10.15504/fmj.2020.47","DataBasin-Los Peces de Argentina; Originally provided by Fundación Óga through SSTN","Freshwater Fishes from Argentina by J. Liotta (2020)"
"FO:Peces:5905","Galaxias platei","Lago Cinco",-44.221312,-71.718838,2004,"2004","Cussac, V, S Ortubay, G Iglesias, D Milano, ME Lattuca, JP Barriga, M Battini y M Gross. 2004. The distribution of South American galaxiid fishes: the role of biological traits and post-glacial history. J. Biogeog. 31: 103-121","FO","Peces","5905","Liotta, J. (2020) Geographical distribution database of freshwater fishes from Argentina. doi:10.15504/fmj.2020.47","DataBasin-Los Peces de Argentina; Originally provided by Fundación Óga through SSTN","Freshwater Fishes from Argentina by J. Liotta (2020)"
"FO:Peces:5906","Galaxias platei","Lago Torres",-44.12713,-71.102007,2004,"2004","Cussac, V, S Ortubay, G Iglesias, D Milano, ME Lattuca, JP Barriga, M Battini y M Gross. 2004. The distribution of South American galaxiid fishes: the role of biological traits and post-glacial history. J. Biogeog. 31: 103-121","FO","Peces","5906","Liotta, J. (2020) Geographical distribution database of freshwater fishes from Argentina. doi:10.15504/fmj.2020.47","DataBasin-Los Peces de Argentina; Originally provided by Fundación Óga through SSTN","Freshwater Fishes from Argentina by J. Liotta (2020)"
"FO:Peces:5907","Galaxias platei","Río Pico 2",-44.325616,-71.487614,2004,"2004","Cussac, V, S Ortubay, G Iglesias, D Milano, ME Lattuca, JP Barriga, M Battini y M Gross. 2004. The distribution of South American galaxiid fishes: the role of biological traits and post-glacial history. J. Biogeog. 31: 103-121","FO","Peces","5907","Liotta, J. (2020) Geographical distribution database of freshwater fishes from Argentina. doi:10.15504/fmj.2020.47","DataBasin-Los Peces de Argentina; Originally provided by Fundación Óga through SSTN","Freshwater Fishes from Argentina by J. Liotta (2020)"
"FO:Peces:5911","Galaxias platei","Lago Volcán",-47.766999,-72.225833,2004,"2004","Cussac, V, S Ortubay, G Iglesias, D Milano, ME Lattuca, JP Barriga, M Battini y M Gross. 2004. The distribution of South American galaxiid fishes: the role of biological traits and post-glacial history. J. Biogeog. 31: 103-121","FO","Peces","5911","Liotta, J. (2020) Geographical distribution database of freshwater fishes from Argentina. doi:10.15504/fmj.2020.47","DataBasin-Los Peces de Argentina; Originally provided by Fundación Óga through SSTN","Freshwater Fishes from Argentina by J. Liotta (2020)"
"FO:Peces:5913","Galaxias platei","Laguna del Pescado",-47.820659,-72.160398,2004,"2004","Cussac, V, S Ortubay, G Iglesias, D Milano, ME Lattuca, JP Barriga, M Battini y M Gross. 2004. The distribution of South American galaxiid fishes: the role of biological traits and post-glacial history. J. Biogeog. 31: 103-121","FO","Peces","5913","Liotta, J. (2020) Geographical distribution database of freshwater fishes from Argentina. doi:10.15504/fmj.2020.47","DataBasin-Los Peces de Argentina; Originally provided by Fundación Óga through SSTN","Freshwater Fishes from Argentina by J. Liotta (2020)"
"FO:Peces:5917","Galaxias platei","Lago Fagnano",-54.55,-67.8833333333333,2004,"2004","Cussac, V, S Ortubay, G Iglesias, D Milano, ME Lattuca, JP Barriga, M Battini y M Gross. 2004. The distribution of South American galaxiid fishes: the role of biological traits and post-glacial history. J. Biogeog. 31: 103-121","FO","Peces","5917","Liotta, J. (2020) Geographical distribution database of freshwater fishes from Argentina. doi:10.15504/fmj.2020.47","DataBasin-Los Peces de Argentina; Originally provided by Fundación Óga through SSTN","Freshwater Fishes from Argentina by J. Liotta (2020)"
"FO:Peces:5918","Galaxias platei","Laguna Margarita",-54.627503,-67.99201,2004,"2004","Cussac, V, S Ortubay, G Iglesias, D Milano, ME Lattuca, JP Barriga, M Battini y M Gross. 2004. The distribution of South American galaxiid fishes: the role of biological traits and post-glacial history. J. Biogeog. 31: 103-121","FO","Peces","5918","Liotta, J. (2020) Geographical distribution database of freshwater fishes from Argentina. doi:10.15504/fmj.2020.47","DataBasin-Los Peces de Argentina; Originally provided by Fundación Óga through SSTN","Freshwater Fishes from Argentina by J. Liotta (2020)"
"FO:Peces:6330","Oncorhynchus tshawytscha","Río Carrenleufú",-43.8666666666667,-71.3166666666667,2007,"2007","Soto, D, I Arismendi, C Di Prinzio y F Jara. 2007. Establishment of Chinook salmon (Oncorhynchus tshawytscha) in Pacific basins of southern South America and its potential ecosystem implications. Revista chilena de historia natural 80 (1): 81-98","FO","Peces","6330","Liotta, J. (2020) Geographical distribution database of freshwater fishes from Argentina. doi:10.15504/fmj.2020.47","DataBasin-Los Peces de Argentina; Originally provided by Fundación Óga through SSTN","Freshwater Fishes from Argentina by J. Liotta (2020)"
