"decimalLatitude","decimalLongitude","occurrenceID","scientificName","kingdom","phylum","order","taxonRank","taxonID","family","genus","datasetName","license","verbatimIdentification","bibliographicCitation","year","eventDate","individualCount","accessRights","samplingProtocol","locality","catalogNumber","locationRemarks","basisOfRecord","verbatimLatitude","verbatimLongitude","month","verbatimSRS","associatedReferences","recordedBy","eventRemarks","rightsHolder","stateProvince","continent","countryCode","county","verbatimEventDate","references","specificEpithet","establishmentMeans","otherCatalogNumbers","municipality","institutionID","datasetID","vernacularName","country","verbatimCoordinateSystem","class","occurrenceRemarks","institutionCode","samplingEffort","collectionCode","eventTime","lifeStage","sampleSizeUnit","coordinateUncertaintyInMeters","waterBody","collectionID","disposition","habitat","typeStatus","higherGeography","fieldNumber","language","modified","preparations","identifiedBy","georeferencedBy","georeferenceRemarks","recordNumber","higherClassification","dateIdentified","organismQuantityType","ownerInstitutionCode","locationID","occurrenceStatus","verbatimLocality","eventID","georeferenceVerificationStatus","nomenclaturalCode","georeferencedDate","georeferenceProtocol","georeferenceSources","dynamicProperties","island","verbatimDepth","footprintWKT","islandGroup","identificationRemarks","previousIdentifications","infraspecificEpithet","materialSampleID","scientificNameID","originalNameUsage","associatedSequences","identificationQualifier","type","informationWithheld","dataGeneralizations","recordedByID","organismScope","organismRemarks","parentEventID","higherGeographyID","identificationID","identifiedByID","acceptedNameUsageID","taxonConceptID","acceptedNameUsage","nameAccordingTo","genericName","taxonomicStatus","taxonRemarks","day","startDayOfYear","endDayOfYear","geodeticDatum","associatedMedia","verbatimElevation","sex","organismQuantity","sampleSizeValue","coordinatePrecision","scientificNameAuthorship","organismID","maximumDepthInMeters","minimumDepthInMeters","identificationVerificationStatus","locationAccordingTo","subgenus","minimumElevationInMeters","maximumElevationInMeters","namePublishedInID","namePublishedInYear","namePublishedIn","verbatimCoordinates","earliestAgeOrLowestStage","verbatimTaxonRank","formation","lithostratigraphicTerms","latestAgeOrHighestStage","group","member","lowestBiostratigraphicZone","highestBiostratigraphicZone","bed","earliestPeriodOrLowestSystem","earliestEpochOrLowestSeries","latestEonOrHighestEonothem","earliestEraOrLowestErathem","earliestEonOrLowestEonothem","latestEraOrHighestErathem","geologicalContextID","latestPeriodOrHighestSystem","latestEpochOrHighestSeries","reproductiveCondition","behavior","degreeOfEstablishment","pathway","associatedOccurrences","associatedTaxa","organismName","associatedOrganisms","fieldNotes","verticalDatum","minimumDistanceAboveSurfaceInMeters","maximumDistanceAboveSurfaceInMeters","pointRadiusSpatialFit","footprintSRS","footprintSpatialFit","identificationReferences","parentNameUsageID","originalNameUsageID","nameAccordingToID","parentNameUsage","subfamily","infragenericEpithet","cultivarEpithet","nomenclaturalStatus","prim_key","canonicalName","data_source","uuid","gbifID","datasetKey","taxonKey"
-50.382,-75.247,"MMA:ICT:0001903","Galaxias maculatus (Jenyns, 1842)","Animalia","Chordata","Osmeriformes","SPECIES","https://www.gbif.org/species/5214265","Galaxiidae","Galaxias","Habit E, Vila I, Contreras L. M, Dyer B, Correa C, Naretto J, Contreras V, Amaya L, Villagran C (2023). Fauna Íctica Nativa Continental de Chile. Ministerio del Medio Ambiente de Chile. Occurrence dataset https://doi.org/10.15468/cxb957","CC BY-NC 4.0","Galaxias maculatus","Base Datos EULA UdeC, Base Datos 2009","2009","2009-2-24","44","consultar con institución/autor","Pesca Electrica","Rio 2, bahia cercana a Guarello. Isla Madre de Dios.",NA,NA,"Occurrence",NA,NA,NA,NA,"","Jorge Gonzalez","Centro EULA UDEC (Evelyn Habit)",NA,NA,NA,NA,NA,NA,NA,NA,NA,"gbifID:4463090653",NA,"Centro EULA UDEC","45c3d8d2-7352-4dd1-aefd-c21e0b6b004e",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"100",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"mma2 | MMA:ICT:0001903","Galaxias maculatus","MMA Peces continentales (2023)",NA,NA,"45c3d8d2-7352-4dd1-aefd-c21e0b6b004e",NA
-45.15,-75.116667,"occ_dem_3600802","Salmo salar Linnaeus, 1758","Animalia","Chordata","Salmoniformes","SPECIES","https://www.gbif.org/species/7595433","Salmonidae","Salmo","","CC_BY_NC_4_0","SALMO SALAR","","2017","2017-12-24","1","","","960.0","","","HUMAN_OBSERVATION",NA,NA,12,"","","","","","","","CL","","","","salar","","","","","","SALMO SALAR",NA,"",NA,"","IFOP","","","","","",NA,"","","","","","","","","","","","","","","Animalia | Chordata | Teleostei | Salmoniformes | Salmonidae | Salmo","","","SUBPESCA","","ABSENT","","ASIPA_15-01__29-12-2017 07:00_-45.15_-75.1166666666667","","","","","","direccion viento: NW","","","","","","","","","urn:lsid:marinespecies.org:taxname:127186","","","","","","","","","","","","","","7595433","","","","Salmo","ACCEPTED","",24,"358","358",NA,NA,NA,NA,NA,"110",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"gbif | occ_dem_3600802","Salmo salar","GBIF Occurrence Download https://doi.org/10.15468/dl.wwr886 Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2026-04-20, and subsequently filtered.",NA,"5923759405","a7305f85-1edc-4fcb-9508-4f85bd180813","7595433"
-48.9000000002,-75.1,"MAguilar.Lit.Review.850","Eleginops maclovinus (Cuvier, 1830)","Animalia","Chordata","Perciformes","SPECIES","https://www.gbif.org/species/2382427","Eleginopsidae","Eleginops","González-Aguilar, Marilyn (2023) Recopilación bibliográfica de ocurrencia de peces en la Patagonia del proyecto Priorización de Cuencas para la Conservación en Patagonia. Programa Austral Patagonia (ProAP) de The Pew Charitable Trusts. Coyhaique.","CC BY-NC 4.0","Eleginops maclovinus","Hüne, Mathias, & Ojeda, Jaime. (2012). Estructura del ensamble de peces costeros de los canales y fiordos de la zona central de la Patagonia chilena (48º-52ºS). Revista de biología marina y oceanografía, 47(3), 451-460. https://dx.doi.org/10.4067/S0718-19572012000300008","2010","2010-03-21","15",NA,"red de trasmallo de 60 m largo, 3 m alto, 2.5 cm de tamaño de malla interna y 12 cm de malla externa, con períodos de reposo de 12 h","Canal Fallos","850",NA,"HumanObservation","48°54,4'S","75°23,8'W",3,NA,NA,NA,NA,NA,"Región de Magallanes","Sudamérica","CL","Provincia Última Esperanza","40258","-","maclovinus","native",NA,"Comuna de Natales",NA,NA,"Róbalo","Chile",NA,"Actinopterygii",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"agui | MAguilar.Lit.Review.850","Eleginops maclovinus","Review by M. González-Aguilar (2023)",NA,NA,NA,NA
-45.366667,-75.066667,"occ_dem_3600795","Salmo salar Linnaeus, 1758","Animalia","Chordata","Salmoniformes","SPECIES","https://www.gbif.org/species/7595433","Salmonidae","Salmo","Pesq.Dem.Sur-Austral Arrastre Hielera","CC_BY_NC_4_0","SALMON DEL ATLANTICO","","2017","2017-12-24T10:45","1","","2","Puerto chacabuco","","","HUMAN_OBSERVATION",NA,NA,12,"","","","","","","","CL","","","","salar","","","","","","SALMON DEL ATLANTICO",NA,"",NA,"","IFOP","","","","","Abertura de la red expresada en metros",NA,"","","","","","","","","","","","","","","Animalia | Chordata | Teleostei | Salmoniformes | Salmonidae | Salmo","","KILOGRAMO","SUBPESCA","","PRESENT","","ASIPA_14-01_61AB0_24-12-2017 10:45_-45.3666666666667_-75.0666666666667","","","","","","intensidad viento en nudos: (17 - 21 nds) Brisa, con dirección: NW","","","","","","","","","urn:lsid:marinespecies.org:taxname:127186","","","","","","","","","","","","","","7595433","","","","Salmo","ACCEPTED","",24,"358","358",NA,NA,NA,NA,"3","110",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"gbif | occ_dem_3600795","Salmo salar","GBIF Occurrence Download https://doi.org/10.15468/dl.wwr886 Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2026-04-20, and subsequently filtered.",NA,"5926440253","a7305f85-1edc-4fcb-9508-4f85bd180813","7595433"
-50.212,-74.972,"MMA:ICT:0000086","Aplochiton zebra Jenyns, 1842","Animalia","Chordata","Osmeriformes","SPECIES","https://www.gbif.org/species/2410618","Galaxiidae","Aplochiton","Habit E, Vila I, Contreras L. M, Dyer B, Correa C, Naretto J, Contreras V, Amaya L, Villagran C (2023). Fauna Íctica Nativa Continental de Chile. Ministerio del Medio Ambiente de Chile. Occurrence dataset https://doi.org/10.15468/cxb957","CC BY-NC 4.0","Aplochiton zebra","Base Datos EULA UdeC, Base Datos 2009","2009","2009-3-3","1","consultar con institución/autor","Pesca Electrica","Rio 1, Canal Molineaux. Isla Madre de Dios.",NA,NA,"Occurrence",NA,NA,NA,NA,"","Jorge Gonzalez","Centro EULA UDEC (Evelyn Habit)",NA,NA,NA,NA,NA,NA,NA,NA,NA,"gbifID:4463086095",NA,"Centro EULA UDEC","45c3d8d2-7352-4dd1-aefd-c21e0b6b004e",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"100",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"mma2 | MMA:ICT:0000086","Aplochiton zebra","MMA Peces continentales (2023)",NA,NA,"45c3d8d2-7352-4dd1-aefd-c21e0b6b004e",NA
-50.212,-74.972,"MMA:ICT:0001904","Galaxias maculatus (Jenyns, 1842)","Animalia","Chordata","Osmeriformes","SPECIES","https://www.gbif.org/species/5214265","Galaxiidae","Galaxias","Habit E, Vila I, Contreras L. M, Dyer B, Correa C, Naretto J, Contreras V, Amaya L, Villagran C (2023). Fauna Íctica Nativa Continental de Chile. Ministerio del Medio Ambiente de Chile. Occurrence dataset https://doi.org/10.15468/cxb957","CC BY-NC 4.0","Galaxias maculatus","Base Datos EULA UdeC, Base Datos 2009","2009","2009-2-24","57","consultar con institución/autor","Pesca Electrica","Rio 1, Canal Molineaux. Isla Madre de Dios.",NA,NA,"Occurrence",NA,NA,NA,NA,"","Jorge Gonzalez","Centro EULA UDEC (Evelyn Habit)",NA,NA,NA,NA,NA,NA,NA,NA,NA,"gbifID:4463090654",NA,"Centro EULA UDEC","45c3d8d2-7352-4dd1-aefd-c21e0b6b004e",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"100",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"mma2 | MMA:ICT:0001904","Galaxias maculatus","MMA Peces continentales (2023)",NA,NA,"45c3d8d2-7352-4dd1-aefd-c21e0b6b004e",NA
-51.542,-74.904,"MMA:ICT:0000088","Aplochiton zebra Jenyns, 1842","Animalia","Chordata","Osmeriformes","SPECIES","https://www.gbif.org/species/2410618","Galaxiidae","Aplochiton","Habit E, Vila I, Contreras L. M, Dyer B, Correa C, Naretto J, Contreras V, Amaya L, Villagran C (2023). Fauna Íctica Nativa Continental de Chile. Ministerio del Medio Ambiente de Chile. Occurrence dataset https://doi.org/10.15468/cxb957","CC BY-NC 4.0","Aplochiton zebra","Base Datos EULA UdeC, Base Datos 2009","2009","2009-2-27","10","consultar con institución/autor","Pesca Electrica","Rio Pequeno. Isla Virtudes. Islas Daroch y Virtudes.",NA,NA,"Occurrence",NA,NA,NA,NA,"","Jorge Gonzalez","Centro EULA UDEC (Evelyn Habit)",NA,NA,NA,NA,NA,NA,NA,NA,NA,"gbifID:4463086093",NA,"Centro EULA UDEC","45c3d8d2-7352-4dd1-aefd-c21e0b6b004e",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"100",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"mma2 | MMA:ICT:0000088","Aplochiton zebra","MMA Peces continentales (2023)",NA,NA,"45c3d8d2-7352-4dd1-aefd-c21e0b6b004e",NA
-50.171,-74.784,"MMA:ICT:0000217","Aplochiton zebra Jenyns, 1842","Animalia","Chordata","Osmeriformes","SPECIES","https://www.gbif.org/species/2410618","Galaxiidae","Aplochiton","Habit E, Vila I, Contreras L. M, Dyer B, Correa C, Naretto J, Contreras V, Amaya L, Villagran C (2023). Fauna Íctica Nativa Continental de Chile. Ministerio del Medio Ambiente de Chile. Occurrence dataset https://doi.org/10.15468/cxb957","CC BY-NC 4.0","Aplochiton zebra","McDowall, R.M. 1971. Fishes of the family Aplochitonidae. Journal of The Royal Society of New Zealand: 1(1):31-52.",NA,NA,NA,"consultar con institución/autor",NA,"Bahia Tom. Isla Madre de Dios.",NA,NA,"Occurrence",NA,NA,NA,NA,"",NA,"Compiled by Irma Vila, Laboratorio Limnología U. de Chile.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"gbifID:4463087873",NA,"Museo Universidad de Indiana","45c3d8d2-7352-4dd1-aefd-c21e0b6b004e",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"mma2 | MMA:ICT:0000217","Aplochiton zebra","MMA Peces continentales (2023)",NA,NA,"45c3d8d2-7352-4dd1-aefd-c21e0b6b004e",NA
-47.81,-74.764,"MMA:ICT:0000206","Aplochiton zebra Jenyns, 1842","Animalia","Chordata","Osmeriformes","SPECIES","https://www.gbif.org/species/2410618","Galaxiidae","Aplochiton","Habit E, Vila I, Contreras L. M, Dyer B, Correa C, Naretto J, Contreras V, Amaya L, Villagran C (2023). Fauna Íctica Nativa Continental de Chile. Ministerio del Medio Ambiente de Chile. Occurrence dataset https://doi.org/10.15468/cxb957","CC BY-NC 4.0","Aplochiton zebra","FuenteReg: Gunther 1880 Estudio: Campos et al. 1993b",NA,NA,NA,"consultar con institución/autor",NA,"Canal Messier. Isla Juan Stuven.",NA,NA,NA,NA,NA,NA,NA,"",NA,"Compiled by Irma Vila, Laboratorio Limnología U. de Chile",NA,NA,NA,NA,NA,NA,NA,NA,NA,"gbifID:4463087902",NA,"","45c3d8d2-7352-4dd1-aefd-c21e0b6b004e",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"mma2 | MMA:ICT:0000206","Aplochiton zebra","MMA Peces continentales (2023)",NA,NA,"45c3d8d2-7352-4dd1-aefd-c21e0b6b004e",NA
-49.425,-74.683333,"cimar-fjords-cruises-07270","Eleginops maclovinus (Cuvier, 1830)","Animalia","Chordata","Perciformes","SPECIES","https://www.gbif.org/species/2382427","Eleginopsidae","Eleginops","","CC_BY_4_0","Eleginops maclovinus","","1996","1996-10-14/1996-11-09","10","","Hand net","Parque Sound","2072","Sta. 77 (13)","PRESERVED_SPECIMEN",NA,NA,NA,"unknown","Pequeño, G. Peces del crucero CIMAR-FIORDO 2, a los canales patagónicos de Chile, con consideraciones ictiogeográficas. Ciencia y Tecnología del Mar 22, 165–179 (1999).","Pequeño (1999)","","","Magallanes Region","SOUTH_AMERICA","CL","Última Esperanza Province","","","maclovinus","","","Natales","81380500-6","cona-benthic-biota-database","",NA,"degrees decimal minutes",NA,"","IZUA-PM","","CIMAR-2 Cruise","","","","100","","81380500-6","","","","","","es","","","Pequeño G.","","","","","1996-11-09T00:00:00","","","","PRESENT","Seno Parque, Brazo del Norte","","","","","","","","","5","","","","","","","urn:lsid:marinespecies.org:taxname:280634","","","","text","","","","","","","","","","2382427","","","","Eleginops","ACCEPTED","",NA,"288","314",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"gbif | cimar-fjords-cruises-07270","Eleginops maclovinus","GBIF Occurrence Download https://doi.org/10.15468/dl.wwr886 Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2026-04-20, and subsequently filtered.",NA,"3808281657","a32c9375-e432-467d-83fe-7be2408b6a48","2382427"
-49.425,-74.683333,"cimar-fjords-cruises-07271","Galaxias maculatus (Jenyns, 1842)","Animalia","Chordata","Osmeriformes","SPECIES","https://www.gbif.org/species/5214265","Galaxiidae","Galaxias","","CC_BY_4_0","Galaxias maculatus","","1996","1996-10-14/1996-11-09","57","","Hand net","Parque Sound","2068","Sta. 77 (13)","PRESERVED_SPECIMEN",NA,NA,NA,"unknown","Pequeño, G. Peces del crucero CIMAR-FIORDO 2, a los canales patagónicos de Chile, con consideraciones ictiogeográficas. Ciencia y Tecnología del Mar 22, 165–179 (1999).","Pequeño (1999)","","","Magallanes Region","SOUTH_AMERICA","CL","Última Esperanza Province","","","maculatus","","","Natales","81380500-6","cona-benthic-biota-database","",NA,"degrees decimal minutes",NA,"","IZUA-PM","","CIMAR-2 Cruise","","","","100","","81380500-6","","","","","","es","","","Pequeño G.","","","","","1996-11-09T00:00:00","","","","PRESENT","Seno Parque, Brazo del Norte","","","","","","","","","5","","","","","","","urn:lsid:marinespecies.org:taxname:280811","","","","text","","","","","","","","","","5214265","","","","Galaxias","ACCEPTED","",NA,"288","314",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"gbif | cimar-fjords-cruises-07271","Galaxias maculatus","GBIF Occurrence Download https://doi.org/10.15468/dl.wwr886 Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2026-04-20, and subsequently filtered.",NA,"3808281666","a32c9375-e432-467d-83fe-7be2408b6a48","5214265"
-49.636,-74.556,"MMA:ICT:0001906","Galaxias maculatus (Jenyns, 1842)","Animalia","Chordata","Osmeriformes","SPECIES","https://www.gbif.org/species/5214265","Galaxiidae","Galaxias","Habit E, Vila I, Contreras L. M, Dyer B, Correa C, Naretto J, Contreras V, Amaya L, Villagran C (2023). Fauna Íctica Nativa Continental de Chile. Ministerio del Medio Ambiente de Chile. Occurrence dataset https://doi.org/10.15468/cxb957","CC BY-NC 4.0","Galaxias maculatus","Base Datos EULA UdeC, Base Datos 2009","2009","2009-2-24","17","consultar con institución/autor","Pesca Electrica","Rio Desemboca a estero Backout. Isla Wellington. Costeras  Orientales  Entre  Fiordo Veto y Fiordo Antrim.",NA,NA,"Occurrence",NA,NA,NA,NA,"","Jorge Gonzalez","Centro EULA UDEC (Evelyn Habit)",NA,NA,NA,NA,NA,NA,NA,NA,NA,"gbifID:4463090656",NA,"Centro EULA UDEC","45c3d8d2-7352-4dd1-aefd-c21e0b6b004e",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"100",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"mma2 | MMA:ICT:0001906","Galaxias maculatus","MMA Peces continentales (2023)",NA,NA,"45c3d8d2-7352-4dd1-aefd-c21e0b6b004e",NA
-49.511663,-74.499677,"MAguilar.Lit.Review.906","Aplochiton marinus Eigenmann, 1928","Animalia","Chordata","Osmeriformes","SPECIES","https://www.gbif.org/species/2410622","Galaxiidae","Aplochiton","González-Aguilar, Marilyn (2023) Recopilación bibliográfica de ocurrencia de peces en la Patagonia del proyecto Priorización de Cuencas para la Conservación en Patagonia. Programa Austral Patagonia (ProAP) de The Pew Charitable Trusts. Coyhaique.","CC BY-NC 4.0","Aplochiton taeniatus Jenyns, 1842","McDowall, R., & Nakaya, K. (1987). Identity of the galaxioid fishes of the genus Aplochiton jenyns from southern Chile. Japanese Journal of Ichthyology, 34, 377-383. McDowall, R., & Nakaya, K. (1987). Identity of the galaxioid fishes of the genus Aplochiton jenyns from southern Chile. Japanese Journal of Ichthyology, 34, 377-383. McDowall, R., & Nakaya, K. (1987). Identity of the galaxioid fishes of the genus Aplochiton jenyns from southern Chile. Japanese Journal of Ichthyology, 34, 377-383. DOI:10.11369/JJI1950.34.377","1977","1977-09-21","1",NA,NA,"Estero Veto","906",NA,"HumanObservation","49°32'S","74°30'W",9,NA,NA,NA,NA,NA,"Región de Magallanes","Sudamérica","CL","Provincia Última Esperanza","21 Septiembre de 1977","-","taeniatus","native",NA,"Comuna de Natales",NA,NA,NA,"Chile",NA,"Actinopterygii",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Instituto de la Patagonia N°46",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"agui | MAguilar.Lit.Review.906","Aplochiton marinus","Review by M. González-Aguilar (2023)",NA,NA,NA,"2410622"
