checkbackmatch,id_CC,datasetName,decimalLatitude,decimalLongitude,canonicalName,year,eventDate,locality,catalogNumber,bibliographicCitation,institutionCode,occurrenceID,duplicated_CC,spatialClust_CC,recordedBy,identifiedBy,institutionID,occurrenceStatus,collectionCode,collectionID,rObjectRank_CC,scientificName,individualCount,samplingProtocol,locationRemarks,associatedReferences,license,rightsHolder,accessRights,basisOfRecord,coordinateUncertaintyInMeters,verbatimEventDate,waterBody,lifeStage,typeStatus,organismQuantityType,recordNumber,organismQuantity,uuid,Identification,higherClassification,stateProvince,month,references,startDayOfYear,taxonRank,specificEpithet,countryCode,geodeticDatum,higherGeography,verbatimLocality,day,eventID,class,language,country,georeferenceVerificationStatus,modified,nomenclaturalCode,continent,endDayOfYear,georeferencedDate,georeferenceProtocol,georeferencedBy,habitat,eventRemarks,preparations,fieldNumber,georeferenceSources,scientificNameAuthorship,georeferenceRemarks,county,otherCatalogNumbers,establishmentMeans,dynamicProperties,occurrenceRemarks,island,verbatimDepth,maximumDepthInMeters,minimumDepthInMeters,footprintWKT,verbatimCoordinateSystem,identificationVerificationStatus,disposition,ownerInstitutionCode,islandGroup,identificationRemarks,municipality,vernacularName,previousIdentifications,locationAccordingTo,sex,eventTime,locationID,organismID,datasetID,associatedMedia,infraspecificEpithet,verbatimLongitude,verbatimLatitude,materialSampleID,subgenus,minimumElevationInMeters,maximumElevationInMeters,namePublishedInID,scientificNameID,namePublishedInYear,namePublishedIn,verbatimCoordinates,originalNameUsage,associatedSequences,identificationQualifier,verbatimElevation,earliestAgeOrLowestStage,verbatimTaxonRank,formation,lithostratigraphicTerms,latestAgeOrHighestStage,group,member,lowestBiostratigraphicZone,highestBiostratigraphicZone,bed,earliestPeriodOrLowestSystem,earliestEpochOrLowestSeries,latestEonOrHighestEonothem,earliestEraOrLowestErathem,earliestEonOrLowestEonothem,latestEraOrHighestErathem,geologicalContextID,latestPeriodOrHighestSystem,latestEpochOrHighestSeries,samplingEffort,recordedByID,dateIdentified,taxonID,gbifID,datasetKey,verbatimScientificName,verbatimScientificNameAuthorship,publishingOrgKey,coordinatePrecision,elevation,elevationAccuracy,depth,depthAccuracy,taxonKey,speciesKey,lastInterpreted,mediaType,issue,verbatimSRS,sampleSizeValue,sampleSizeUnit,scientificName_Old,IncludePewProAP,rank,kingdom,phylum,order,family,genus,species
,1395,Darwin Initiative Fish Atlas,-41.90032,-73.54063,Oncorhynchus mykiss,2008,2008-07-03,"Chiloé, Río U13",NA,"García de Leániz, Carlos, Gonzalo Gajardo, Sofia Consuegra, Daniel Fowler, Nick Rendell, Guillermo Giannico,  Jose Sanzana, Jason B. Dunham (2012) Protecting galaxiids from salmonid invasions in Chile and the Falklands. Department for Environment Food and Rural Affairs, grant EIDPO041, UK.",NA,NA,FALSE,417,"Kyle Young, Jessica Stephenson, PH",NA,NA,NA,NA,NA,2,"Oncorhynchus mykiss (Walbaum, 1792)",1,NA,U13,,CC BY-NC 4.0,Carlos García de Leaniz y Gonzalo Gajardo,not-for-profit use only,Ocurrence,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Oncorhynchus mykiss,1,SPECIES,Animalia,Chordata,Salmoniformes,Salmonidae,Oncorhynchus,Oncorhynchus mykiss
,1396,Darwin Initiative Fish Atlas,-41.90014,-73.53988,Aplochiton zebra,2007,2007-11-02,"Chiloé, Río U13",NA,"García de Leániz, Carlos, Gonzalo Gajardo, Sofia Consuegra, Daniel Fowler, Nick Rendell, Guillermo Giannico,  Jose Sanzana, Jason B. Dunham (2012) Protecting galaxiids from salmonid invasions in Chile and the Falklands. Department for Environment Food and Rural Affairs, grant EIDPO041, UK.",NA,NA,FALSE,419,"Kyle Young, Alexandre Terreau, Anne-Flore Thailly",NA,NA,NA,NA,NA,2,"Aplochiton zebra Jenyns, 1842",1,NA,U13B,,CC BY-NC 4.0,Carlos García de Leaniz y Gonzalo Gajardo,not-for-profit use only,Ocurrence,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Aplochiton zebra,1,SPECIES,Animalia,Chordata,Osmeriformes,Galaxiidae,Aplochiton,Aplochiton zebra
,1397,Darwin Initiative Fish Atlas,-41.90014,-73.53988,Galaxias maculatus,2007,2007-11-02,"Chiloé, Río U13",NA,"García de Leániz, Carlos, Gonzalo Gajardo, Sofia Consuegra, Daniel Fowler, Nick Rendell, Guillermo Giannico,  Jose Sanzana, Jason B. Dunham (2012) Protecting galaxiids from salmonid invasions in Chile and the Falklands. Department for Environment Food and Rural Affairs, grant EIDPO041, UK.",NA,NA,FALSE,419,"Kyle Young, Alexandre Terreau, Anne-Flore Thailly",NA,NA,NA,NA,NA,2,"Galaxias maculatus (Jenyns, 1842)",4,NA,U13B,,CC BY-NC 4.0,Carlos García de Leaniz y Gonzalo Gajardo,not-for-profit use only,Ocurrence,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Galaxias maculatus,1,SPECIES,Animalia,Chordata,Osmeriformes,Galaxiidae,Galaxias,Galaxias maculatus
,1398,Darwin Initiative Fish Atlas,-41.88187,-73.53947,Galaxias maculatus,2007,2007-11-02,"Chiloé, Río U12",NA,"García de Leániz, Carlos, Gonzalo Gajardo, Sofia Consuegra, Daniel Fowler, Nick Rendell, Guillermo Giannico,  Jose Sanzana, Jason B. Dunham (2012) Protecting galaxiids from salmonid invasions in Chile and the Falklands. Department for Environment Food and Rural Affairs, grant EIDPO041, UK.",NA,NA,FALSE,414,"Kyle Young, Alexandre Terreau, Anne-Flore Thailly",NA,NA,NA,NA,NA,2,"Galaxias maculatus (Jenyns, 1842)",9,NA,U12B,,CC BY-NC 4.0,Carlos García de Leaniz y Gonzalo Gajardo,not-for-profit use only,Ocurrence,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Galaxias maculatus,1,SPECIES,Animalia,Chordata,Osmeriformes,Galaxiidae,Galaxias,Galaxias maculatus
,1399,Darwin Initiative Fish Atlas,-41.88157,-73.53814,Galaxias maculatus,2007,2007-11-02,"Chiloé, Río U12",NA,"García de Leániz, Carlos, Gonzalo Gajardo, Sofia Consuegra, Daniel Fowler, Nick Rendell, Guillermo Giannico,  Jose Sanzana, Jason B. Dunham (2012) Protecting galaxiids from salmonid invasions in Chile and the Falklands. Department for Environment Food and Rural Affairs, grant EIDPO041, UK.",NA,NA,FALSE,413,"Kyle Young, Alexandre Terreau, Anne-Flore Thailly",NA,NA,NA,NA,NA,2,"Galaxias maculatus (Jenyns, 1842)",15,NA,U12A,,CC BY-NC 4.0,Carlos García de Leaniz y Gonzalo Gajardo,not-for-profit use only,Ocurrence,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Galaxias maculatus,1,SPECIES,Animalia,Chordata,Osmeriformes,Galaxiidae,Galaxias,Galaxias maculatus
,1400,Darwin Initiative Fish Atlas,-42.46796,-73.538,Galaxias maculatus,2008,2008-02-22,"Chiloé, Río U61",NA,"García de Leániz, Carlos, Gonzalo Gajardo, Sofia Consuegra, Daniel Fowler, Nick Rendell, Guillermo Giannico,  Jose Sanzana, Jason B. Dunham (2012) Protecting galaxiids from salmonid invasions in Chile and the Falklands. Department for Environment Food and Rural Affairs, grant EIDPO041, UK.",NA,NA,FALSE,508,"Kyle Young, Jessica Stephenson",NA,NA,NA,NA,NA,2,"Galaxias maculatus (Jenyns, 1842)",36,NA,U61A,,CC BY-NC 4.0,Carlos García de Leaniz y Gonzalo Gajardo,not-for-profit use only,Ocurrence,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Galaxias maculatus,1,SPECIES,Animalia,Chordata,Osmeriformes,Galaxiidae,Galaxias,Galaxias maculatus
,1401,Darwin Initiative Fish Atlas,-42.46796,-73.538,Oncorhynchus kisutch,2008,2008-02-22,"Chiloé, Río U61",NA,"García de Leániz, Carlos, Gonzalo Gajardo, Sofia Consuegra, Daniel Fowler, Nick Rendell, Guillermo Giannico,  Jose Sanzana, Jason B. Dunham (2012) Protecting galaxiids from salmonid invasions in Chile and the Falklands. Department for Environment Food and Rural Affairs, grant EIDPO041, UK.",NA,NA,FALSE,508,"Kyle Young, Jessica Stephenson",NA,NA,NA,NA,NA,2,"Oncorhynchus kisutch (Walbaum, 1792)",1,NA,U61A,,CC BY-NC 4.0,Carlos García de Leaniz y Gonzalo Gajardo,not-for-profit use only,Ocurrence,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Oncorhynchus kisutch,1,SPECIES,Animalia,Chordata,Salmoniformes,Salmonidae,Oncorhynchus,Oncorhynchus kisutch
,1402,Darwin Initiative Fish Atlas,-41.89955,-73.53738,Aplochiton zebra,2007,2007-11-02,"Chiloé, Río U13",NA,"García de Leániz, Carlos, Gonzalo Gajardo, Sofia Consuegra, Daniel Fowler, Nick Rendell, Guillermo Giannico,  Jose Sanzana, Jason B. Dunham (2012) Protecting galaxiids from salmonid invasions in Chile and the Falklands. Department for Environment Food and Rural Affairs, grant EIDPO041, UK.",NA,NA,FALSE,418,"Kyle Young, Alexandre Terreau, Anne-Flore Thailly",NA,NA,NA,NA,NA,2,"Aplochiton zebra Jenyns, 1842",1,NA,U13A,,CC BY-NC 4.0,Carlos García de Leaniz y Gonzalo Gajardo,not-for-profit use only,Ocurrence,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Aplochiton zebra,1,SPECIES,Animalia,Chordata,Osmeriformes,Galaxiidae,Aplochiton,Aplochiton zebra
,1403,Darwin Initiative Fish Atlas,-41.89955,-73.53738,Galaxias maculatus,2007,2007-11-02,"Chiloé, Río U13",NA,"García de Leániz, Carlos, Gonzalo Gajardo, Sofia Consuegra, Daniel Fowler, Nick Rendell, Guillermo Giannico,  Jose Sanzana, Jason B. Dunham (2012) Protecting galaxiids from salmonid invasions in Chile and the Falklands. Department for Environment Food and Rural Affairs, grant EIDPO041, UK.",NA,NA,FALSE,418,"Kyle Young, Alexandre Terreau, Anne-Flore Thailly",NA,NA,NA,NA,NA,2,"Galaxias maculatus (Jenyns, 1842)",93,NA,U13A,,CC BY-NC 4.0,Carlos García de Leaniz y Gonzalo Gajardo,not-for-profit use only,Ocurrence,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Galaxias maculatus,1,SPECIES,Animalia,Chordata,Osmeriformes,Galaxiidae,Galaxias,Galaxias maculatus
,1404,Darwin Initiative Fish Atlas,-41.90449,-73.53587,Aplochiton taeniatus,2008,2008-04-08,"Chiloé, Río U75",NA,"García de Leániz, Carlos, Gonzalo Gajardo, Sofia Consuegra, Daniel Fowler, Nick Rendell, Guillermo Giannico,  Jose Sanzana, Jason B. Dunham (2012) Protecting galaxiids from salmonid invasions in Chile and the Falklands. Department for Environment Food and Rural Affairs, grant EIDPO041, UK.",NA,NA,FALSE,523,"Kyle Young, Jessica Stephenson",NA,NA,NA,NA,NA,2,"Aplochiton taeniatus Jenyns, 1842",5,NA,U75A,,CC BY-NC 4.0,Carlos García de Leaniz y Gonzalo Gajardo,not-for-profit use only,Ocurrence,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Aplochiton taeniatus,1,SPECIES,Animalia,Chordata,Osmeriformes,Galaxiidae,Aplochiton,Aplochiton taeniatus
,1405,Darwin Initiative Fish Atlas,-41.90449,-73.53587,Aplochiton zebra,2008,2008-04-08,"Chiloé, Río U75",NA,"García de Leániz, Carlos, Gonzalo Gajardo, Sofia Consuegra, Daniel Fowler, Nick Rendell, Guillermo Giannico,  Jose Sanzana, Jason B. Dunham (2012) Protecting galaxiids from salmonid invasions in Chile and the Falklands. Department for Environment Food and Rural Affairs, grant EIDPO041, UK.",NA,NA,FALSE,523,"Kyle Young, Jessica Stephenson",NA,NA,NA,NA,NA,2,"Aplochiton zebra Jenyns, 1842",13,NA,U75A,,CC BY-NC 4.0,Carlos García de Leaniz y Gonzalo Gajardo,not-for-profit use only,Ocurrence,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Aplochiton zebra,1,SPECIES,Animalia,Chordata,Osmeriformes,Galaxiidae,Aplochiton,Aplochiton zebra
,1406,Darwin Initiative Fish Atlas,-41.89911111,-73.53577778,Eleginops maclovinus,2009,2009-03-20,Río Huelden,NA,"García de Leániz, Carlos, Gonzalo Gajardo, Sofia Consuegra, Daniel Fowler, Nick Rendell, Guillermo Giannico,  Jose Sanzana, Jason B. Dunham (2012) Protecting galaxiids from salmonid invasions in Chile and the Falklands. Department for Environment Food and Rural Affairs, grant EIDPO041, UK.",NA,NA,FALSE,372,"José del Carmen Sanzana, Delphine Vanhaecke, Ana María Cerda, Gabriel Orellana",NA,NA,NA,NA,NA,2,"Eleginops maclovinus (Cuvier, 1830)",34,NA,RUH5,,CC BY-NC 4.0,Carlos García de Leaniz y Gonzalo Gajardo,not-for-profit use only,Ocurrence,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Eleginops maclovinus,1,SPECIES,Animalia,Chordata,Perciformes,Eleginopsidae,Eleginops,Eleginops maclovinus
,1407,Darwin Initiative Fish Atlas,-41.89911111,-73.53577778,Galaxias maculatus,2009,2009-03-20,Río Huelden,NA,"García de Leániz, Carlos, Gonzalo Gajardo, Sofia Consuegra, Daniel Fowler, Nick Rendell, Guillermo Giannico,  Jose Sanzana, Jason B. Dunham (2012) Protecting galaxiids from salmonid invasions in Chile and the Falklands. Department for Environment Food and Rural Affairs, grant EIDPO041, UK.",NA,NA,FALSE,372,"José del Carmen Sanzana, Delphine Vanhaecke, Ana María Cerda, Gabriel Orellana",NA,NA,NA,NA,NA,2,"Galaxias maculatus (Jenyns, 1842)",145,NA,RUH5, Vanhaecke et al. 2012 Freshwater Biology,CC BY-NC 4.0,Carlos García de Leaniz y Gonzalo Gajardo,not-for-profit use only,Ocurrence,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Galaxias maculatus,1,SPECIES,Animalia,Chordata,Osmeriformes,Galaxiidae,Galaxias,Galaxias maculatus
,1408,Fish Database Correa-Boisjoly,-46.29584399,-73.53409102,Eleginops maclovinus,2014,2014-03-21,"Punta Entrada, Río Exploradores",NA,"Correa, Cristian, & Boisjoly, Maryse (2025). Base de datos empírica de peces de Chile (Versions 2025-11-27) [Dataset].",NA,NA,FALSE,164,"Cristian Correa, Maryse Boisjoly",NA,NA,NA,NA,NA,1,"Eleginops maclovinus (Cuvier, 1830)",17,Gill Net Aplochitonera 3mX10m,Punta Entrada,,CC BY-NC 4.0,"Cristián Correa, orcid.org/0000-0002-8608-6858",not-for-profit use only,Ocurrence,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Eleginops maclovinus,1,SPECIES,Animalia,Chordata,Perciformes,Eleginopsidae,Eleginops,Eleginops maclovinus
,1409,MMA2017,-47.787,-73.534,Eleginops maclovinus,2013,2013-2-13,Rio Baker. Caleta Tortel. Rio Baker entre Rio del Paso y desembocadura,NA,"OrigenReg: Base de Datos EULA UdeC, FuenteReg: Base Datos 2013",NA,MMA:ICT:0001804,FALSE,1800,Jorge Gonzalez,NA,Centro EULA UDEC Evelyn Habit,NA,NA,NA,9,"Eleginops maclovinus (Cuvier, 1830)",1,Red Encierro,NA,NA,CC_BY_NC_4_0,NA,consultar con institución/autor,3,GPS,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4463088756,45c3d8d2-7352-4dd1-aefd-c21e0b6b004e,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Eleginops maclovinus,1,SPECIES,Animalia,Chordata,Perciformes,Eleginopsidae,Eleginops,Eleginops maclovinus
,1410,MMA2017,-47.787,-73.534,Galaxias maculatus,2013,2013-5-1,Rio Baker. Caleta Tortel. Rio Baker entre Rio del Paso y desembocadura,NA,"OrigenReg: Base de Datos EULA UdeC, FuenteReg: Base Datos 2013",NA,MMA:ICT:0001961,TRUE,1800,Jorge Gonzalez,NA,Centro EULA UDEC Evelyn Habit,NA,NA,NA,9,"Galaxias maculatus (Jenyns, 1842)",100,Red Encierro,NA,NA,CC_BY_NC_4_0,NA,consultar con institución/autor,3,GPS,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4463090543,45c3d8d2-7352-4dd1-aefd-c21e0b6b004e,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Galaxias maculatus,1,SPECIES,Animalia,Chordata,Osmeriformes,Galaxiidae,Galaxias,Galaxias maculatus
