Site name,Locality,Site (waypoint 2014),Lat_effort,Lon_effort,SiteGear_FieldID,Year,Date,Fishing effort_Id,Technique,Fish_Id,Given ID,YYYY-MM-DD,Species,N Individuals,Preserved?,Crew,bibliographicCitation,associatedReferences
Palos,Lago Palos,,-45.320933,-72.702733,,2007,19-20 Feb 2007,104,Trapping,249,,2007-02-20,Galaxias maculatus,,,Cristian Correa,"Correa, C., and Hendry, A.P. 2012. Invasive salmonids and lake order interact in the decline of puye grande Galaxias platei in western Patagonia lakes. Ecological Applications 22(3): 828–842. doi:10.1890/11-1174.1.",(Correa and Hendry 2012)
Palos,Lago Palos,,-45.320933,-72.702733,,2007,19-20 Feb 2007,104,Trapping,250,,2007-02-20,Galaxias maculatus,,,Cristian Correa,"Correa, C., and Hendry, A.P. 2012. Invasive salmonids and lake order interact in the decline of puye grande Galaxias platei in western Patagonia lakes. Ecological Applications 22(3): 828–842. doi:10.1890/11-1174.1.",(Correa and Hendry 2012)
Palos,Lago Palos,,-45.320933,-72.702733,,2007,19-20 Feb 2007,104,Trapping,251,,2007-02-20,Galaxias maculatus,,,Cristian Correa,"Correa, C., and Hendry, A.P. 2012. Invasive salmonids and lake order interact in the decline of puye grande Galaxias platei in western Patagonia lakes. Ecological Applications 22(3): 828–842. doi:10.1890/11-1174.1.",(Correa and Hendry 2012)
Palos,Lago Palos,,-45.320933,-72.702733,,2007,19-20 Feb 2007,104,Trapping,252,,2007-02-20,Galaxias maculatus,,,Cristian Correa,"Correa, C., and Hendry, A.P. 2012. Invasive salmonids and lake order interact in the decline of puye grande Galaxias platei in western Patagonia lakes. Ecological Applications 22(3): 828–842. doi:10.1890/11-1174.1.",(Correa and Hendry 2012)
Palos,Lago Palos,,-45.320933,-72.702733,,2007,19-20 Feb 2007,104,Trapping,253,,2007-02-20,Galaxias maculatus,,,Cristian Correa,"Correa, C., and Hendry, A.P. 2012. Invasive salmonids and lake order interact in the decline of puye grande Galaxias platei in western Patagonia lakes. Ecological Applications 22(3): 828–842. doi:10.1890/11-1174.1.",(Correa and Hendry 2012)
Palos,Lago Palos,,-45.320933,-72.702733,,2007,19-20 Feb 2007,104,Trapping,254,,2007-02-20,Galaxias maculatus,,,Cristian Correa,"Correa, C., and Hendry, A.P. 2012. Invasive salmonids and lake order interact in the decline of puye grande Galaxias platei in western Patagonia lakes. Ecological Applications 22(3): 828–842. doi:10.1890/11-1174.1.",(Correa and Hendry 2012)
Palos,Lago Palos,,-45.320933,-72.702733,,2007,19-20 Feb 2007,104,Trapping,255,,2007-02-20,Galaxias maculatus,,,Cristian Correa,"Correa, C., and Hendry, A.P. 2012. Invasive salmonids and lake order interact in the decline of puye grande Galaxias platei in western Patagonia lakes. Ecological Applications 22(3): 828–842. doi:10.1890/11-1174.1.",(Correa and Hendry 2012)
Palos,Lago Palos,,-45.320933,-72.702733,,2007,19-20 Feb 2007,104,Trapping,256,,2007-02-20,Galaxias maculatus,,,Cristian Correa,"Correa, C., and Hendry, A.P. 2012. Invasive salmonids and lake order interact in the decline of puye grande Galaxias platei in western Patagonia lakes. Ecological Applications 22(3): 828–842. doi:10.1890/11-1174.1.",(Correa and Hendry 2012)
Palos,Lago Palos,,-45.320933,-72.702733,,2007,19-20 Feb 2007,104,Trapping,257,,2007-02-20,Galaxias maculatus,,,Cristian Correa,"Correa, C., and Hendry, A.P. 2012. Invasive salmonids and lake order interact in the decline of puye grande Galaxias platei in western Patagonia lakes. Ecological Applications 22(3): 828–842. doi:10.1890/11-1174.1.",(Correa and Hendry 2012)
Palos,Lago Palos,,-45.320933,-72.702733,,2007,19-20 Feb 2007,104,Trapping,258,,2007-02-20,Galaxias maculatus,,,Cristian Correa,"Correa, C., and Hendry, A.P. 2012. Invasive salmonids and lake order interact in the decline of puye grande Galaxias platei in western Patagonia lakes. Ecological Applications 22(3): 828–842. doi:10.1890/11-1174.1.",(Correa and Hendry 2012)
Palos,Lago Palos,,-45.320933,-72.702733,,2007,19-20 Feb 2007,104,Trapping,259,,2007-02-20,Galaxias maculatus,,,Cristian Correa,"Correa, C., and Hendry, A.P. 2012. Invasive salmonids and lake order interact in the decline of puye grande Galaxias platei in western Patagonia lakes. Ecological Applications 22(3): 828–842. doi:10.1890/11-1174.1.",(Correa and Hendry 2012)
Palos,Lago Palos,,-45.320933,-72.702733,,2007,19-20 Feb 2007,104,Trapping,260,,2007-02-20,Galaxias maculatus,,,Cristian Correa,"Correa, C., and Hendry, A.P. 2012. Invasive salmonids and lake order interact in the decline of puye grande Galaxias platei in western Patagonia lakes. Ecological Applications 22(3): 828–842. doi:10.1890/11-1174.1.",(Correa and Hendry 2012)
Palos,Lago Palos,,-45.320933,-72.702733,,2007,19-20 Feb 2007,104,Trapping,261,,2007-02-20,Galaxias maculatus,,,Cristian Correa,"Correa, C., and Hendry, A.P. 2012. Invasive salmonids and lake order interact in the decline of puye grande Galaxias platei in western Patagonia lakes. Ecological Applications 22(3): 828–842. doi:10.1890/11-1174.1.",(Correa and Hendry 2012)
Palos,Lago Palos,,-45.320933,-72.702733,,2007,19-20 Feb 2007,104,Trapping,262,,2007-02-20,Galaxias maculatus,,,Cristian Correa,"Correa, C., and Hendry, A.P. 2012. Invasive salmonids and lake order interact in the decline of puye grande Galaxias platei in western Patagonia lakes. Ecological Applications 22(3): 828–842. doi:10.1890/11-1174.1.",(Correa and Hendry 2012)
Palos,Lago Palos,,-45.320933,-72.702733,,2007,19-20 Feb 2007,104,Trapping,263,,2007-02-20,Galaxias maculatus,,,Cristian Correa,"Correa, C., and Hendry, A.P. 2012. Invasive salmonids and lake order interact in the decline of puye grande Galaxias platei in western Patagonia lakes. Ecological Applications 22(3): 828–842. doi:10.1890/11-1174.1.",(Correa and Hendry 2012)
Palos,Lago Palos,,-45.320933,-72.702733,,2007,19-20 Feb 2007,104,Trapping,264,,2007-02-20,Galaxias maculatus,,,Cristian Correa,"Correa, C., and Hendry, A.P. 2012. Invasive salmonids and lake order interact in the decline of puye grande Galaxias platei in western Patagonia lakes. Ecological Applications 22(3): 828–842. doi:10.1890/11-1174.1.",(Correa and Hendry 2012)
Palos,Lago Palos,,-45.320933,-72.702733,,2007,19-20 Feb 2007,104,Trapping,265,,2007-02-20,Galaxias maculatus,,,Cristian Correa,"Correa, C., and Hendry, A.P. 2012. Invasive salmonids and lake order interact in the decline of puye grande Galaxias platei in western Patagonia lakes. Ecological Applications 22(3): 828–842. doi:10.1890/11-1174.1.",(Correa and Hendry 2012)
Palos,Lago Palos,,-45.320933,-72.702733,,2007,19-20 Feb 2007,104,Trapping,266,,2007-02-20,Galaxias maculatus,,,Cristian Correa,"Correa, C., and Hendry, A.P. 2012. Invasive salmonids and lake order interact in the decline of puye grande Galaxias platei in western Patagonia lakes. Ecological Applications 22(3): 828–842. doi:10.1890/11-1174.1.",(Correa and Hendry 2012)
Palos,Lago Palos,,-45.320933,-72.702733,,2007,19-20 Feb 2007,104,Trapping,267,,2007-02-20,Galaxias maculatus,,,Cristian Correa,"Correa, C., and Hendry, A.P. 2012. Invasive salmonids and lake order interact in the decline of puye grande Galaxias platei in western Patagonia lakes. Ecological Applications 22(3): 828–842. doi:10.1890/11-1174.1.",(Correa and Hendry 2012)
Palos,Lago Palos,,-45.320933,-72.702733,,2007,19-20 Feb 2007,104,Trapping,268,,2007-02-20,Galaxias maculatus,,,Cristian Correa,"Correa, C., and Hendry, A.P. 2012. Invasive salmonids and lake order interact in the decline of puye grande Galaxias platei in western Patagonia lakes. Ecological Applications 22(3): 828–842. doi:10.1890/11-1174.1.",(Correa and Hendry 2012)
Palos,Lago Palos,,-45.320933,-72.702733,,2007,19-20 Feb 2007,104,Trapping,269,,2007-02-20,Galaxias maculatus,,,Cristian Correa,"Correa, C., and Hendry, A.P. 2012. Invasive salmonids and lake order interact in the decline of puye grande Galaxias platei in western Patagonia lakes. Ecological Applications 22(3): 828–842. doi:10.1890/11-1174.1.",(Correa and Hendry 2012)
Palos,Lago Palos,,-45.320933,-72.702733,,2007,19-20 Feb 2007,104,Trapping,270,,2007-02-20,Galaxias maculatus,,,Cristian Correa,"Correa, C., and Hendry, A.P. 2012. Invasive salmonids and lake order interact in the decline of puye grande Galaxias platei in western Patagonia lakes. Ecological Applications 22(3): 828–842. doi:10.1890/11-1174.1.",(Correa and Hendry 2012)
Palos,Lago Palos,,-45.320933,-72.702733,,2007,19-20 Feb 2007,104,Trapping,271,,2007-02-20,Galaxias maculatus,,,Cristian Correa,"Correa, C., and Hendry, A.P. 2012. Invasive salmonids and lake order interact in the decline of puye grande Galaxias platei in western Patagonia lakes. Ecological Applications 22(3): 828–842. doi:10.1890/11-1174.1.",(Correa and Hendry 2012)
Palos,Lago Palos,,-45.320933,-72.702733,,2007,19-20 Feb 2007,104,Trapping,272,,2007-02-20,Galaxias maculatus,,,Cristian Correa,"Correa, C., and Hendry, A.P. 2012. Invasive salmonids and lake order interact in the decline of puye grande Galaxias platei in western Patagonia lakes. Ecological Applications 22(3): 828–842. doi:10.1890/11-1174.1.",(Correa and Hendry 2012)
Palos,Lago Palos,,-45.320933,-72.702733,,2007,19-20 Feb 2007,104,Trapping,273,,2007-02-20,Galaxias maculatus,,,Cristian Correa,"Correa, C., and Hendry, A.P. 2012. Invasive salmonids and lake order interact in the decline of puye grande Galaxias platei in western Patagonia lakes. Ecological Applications 22(3): 828–842. doi:10.1890/11-1174.1.",(Correa and Hendry 2012)
Palos,Lago Palos,,-45.320933,-72.702733,,2007,19-20 Feb 2007,108,Trapping,274,11,2007-02-20,Galaxias platei,,No,Cristian Correa,"Correa, C., Bravo, A.P., and Hendry, A.P. 2012. Reciprocal trophic niche shifts in native and invasive fish: salmonids and galaxiids in Patagonian lakes. Freshwater Biology 57(9): 1769–1781.",(Correa et al. 2012)
Palos,Lago Palos,,-45.320933,-72.702733,,2007,19-20 Feb 2007,108,Trapping,274,11,2007-02-20,Galaxias platei,,No,Cristian Correa,"Correa, C., and Hendry, A.P. 2012. Invasive salmonids and lake order interact in the decline of puye grande Galaxias platei in western Patagonia lakes. Ecological Applications 22(3): 828–842. doi:10.1890/11-1174.1.",(Correa and Hendry 2012)
Palos,Lago Palos,,-45.320933,-72.702733,,2007,19-20 Feb 2007,108,Trapping,274,11,2007-02-20,Galaxias platei,,No,Cristian Correa,"Alò, D., Correa, C., Samaniego, H., Krabbenhoft, C.A., and Turner, T.F. 2019. Otolith microchemistry and diadromy in Patagonian river fishes. PeerJ 7: e6149. PeerJ Inc. doi: 10.7717/peerj.6149.",(Alò et al. 2019)
Palos,Lago Palos,,-45.320933,-72.702733,,2007,19-20 Feb 2007,110,Trapping,275,,2007-02-20,Galaxias maculatus,,,Cristian Correa,"Correa, C., and Hendry, A.P. 2012. Invasive salmonids and lake order interact in the decline of puye grande Galaxias platei in western Patagonia lakes. Ecological Applications 22(3): 828–842. doi:10.1890/11-1174.1.",(Correa and Hendry 2012)
Palos,Lago Palos,,-45.320933,-72.702733,,2007,19-20 Feb 2007,110,Trapping,276,,2007-02-20,Galaxias maculatus,,,Cristian Correa,"Correa, C., and Hendry, A.P. 2012. Invasive salmonids and lake order interact in the decline of puye grande Galaxias platei in western Patagonia lakes. Ecological Applications 22(3): 828–842. doi:10.1890/11-1174.1.",(Correa and Hendry 2012)
Palos,Lago Palos,,-45.320933,-72.702733,,2007,19-20 Feb 2007,110,Trapping,277,,2007-02-20,Galaxias maculatus,,,Cristian Correa,"Correa, C., and Hendry, A.P. 2012. Invasive salmonids and lake order interact in the decline of puye grande Galaxias platei in western Patagonia lakes. Ecological Applications 22(3): 828–842. doi:10.1890/11-1174.1.",(Correa and Hendry 2012)
Palos,Lago Palos,,-45.320933,-72.702733,,2007,19-20 Feb 2007,110,Trapping,278,,2007-02-20,Galaxias maculatus,,,Cristian Correa,"Correa, C., and Hendry, A.P. 2012. Invasive salmonids and lake order interact in the decline of puye grande Galaxias platei in western Patagonia lakes. Ecological Applications 22(3): 828–842. doi:10.1890/11-1174.1.",(Correa and Hendry 2012)
Palos,Lago Palos,,-45.320933,-72.702733,,2007,19-20 Feb 2007,110,Trapping,279,,2007-02-20,Galaxias maculatus,,,Cristian Correa,"Correa, C., and Hendry, A.P. 2012. Invasive salmonids and lake order interact in the decline of puye grande Galaxias platei in western Patagonia lakes. Ecological Applications 22(3): 828–842. doi:10.1890/11-1174.1.",(Correa and Hendry 2012)
Palos,Lago Palos,,-45.320933,-72.702733,,2007,19-20 Feb 2007,110,Trapping,280,,2007-02-20,Galaxias maculatus,,,Cristian Correa,"Correa, C., and Hendry, A.P. 2012. Invasive salmonids and lake order interact in the decline of puye grande Galaxias platei in western Patagonia lakes. Ecological Applications 22(3): 828–842. doi:10.1890/11-1174.1.",(Correa and Hendry 2012)
Palos,Lago Palos,,-45.320933,-72.702733,,2007,19-20 Feb 2007,110,Trapping,281,,2007-02-20,Galaxias maculatus,,,Cristian Correa,"Correa, C., and Hendry, A.P. 2012. Invasive salmonids and lake order interact in the decline of puye grande Galaxias platei in western Patagonia lakes. Ecological Applications 22(3): 828–842. doi:10.1890/11-1174.1.",(Correa and Hendry 2012)
Palos,Lago Palos,,-45.320933,-72.702733,,2007,19-20 Feb 2007,110,Trapping,282,,2007-02-20,Galaxias maculatus,,,Cristian Correa,"Correa, C., and Hendry, A.P. 2012. Invasive salmonids and lake order interact in the decline of puye grande Galaxias platei in western Patagonia lakes. Ecological Applications 22(3): 828–842. doi:10.1890/11-1174.1.",(Correa and Hendry 2012)
Palos,Lago Palos,,-45.320933,-72.702733,,2007,19-20 Feb 2007,110,Trapping,283,,2007-02-20,Galaxias maculatus,,,Cristian Correa,"Correa, C., and Hendry, A.P. 2012. Invasive salmonids and lake order interact in the decline of puye grande Galaxias platei in western Patagonia lakes. Ecological Applications 22(3): 828–842. doi:10.1890/11-1174.1.",(Correa and Hendry 2012)
Palos,Lago Palos,,-45.320933,-72.702733,,2007,19-20 Feb 2007,110,Trapping,284,,2007-02-20,Galaxias maculatus,,,Cristian Correa,"Correa, C., and Hendry, A.P. 2012. Invasive salmonids and lake order interact in the decline of puye grande Galaxias platei in western Patagonia lakes. Ecological Applications 22(3): 828–842. doi:10.1890/11-1174.1.",(Correa and Hendry 2012)
Palos,Lago Palos,,-45.320933,-72.702733,,2007,19-20 Feb 2007,110,Trapping,285,,2007-02-20,Galaxias maculatus,,,Cristian Correa,"Correa, C., and Hendry, A.P. 2012. Invasive salmonids and lake order interact in the decline of puye grande Galaxias platei in western Patagonia lakes. Ecological Applications 22(3): 828–842. doi:10.1890/11-1174.1.",(Correa and Hendry 2012)
Palos,Lago Palos,,-45.320933,-72.702733,,2007,19-20 Feb 2007,110,Trapping,286,,2007-02-20,Galaxias maculatus,,,Cristian Correa,"Correa, C., and Hendry, A.P. 2012. Invasive salmonids and lake order interact in the decline of puye grande Galaxias platei in western Patagonia lakes. Ecological Applications 22(3): 828–842. doi:10.1890/11-1174.1.",(Correa and Hendry 2012)
Palos,Lago Palos,,-45.320933,-72.702733,,2007,19-20 Feb 2007,110,Trapping,287,,2007-02-20,Galaxias maculatus,,,Cristian Correa,"Correa, C., and Hendry, A.P. 2012. Invasive salmonids and lake order interact in the decline of puye grande Galaxias platei in western Patagonia lakes. Ecological Applications 22(3): 828–842. doi:10.1890/11-1174.1.",(Correa and Hendry 2012)
Palos,Lago Palos,,-45.320933,-72.702733,,2007,19-20 Feb 2007,110,Trapping,288,,2007-02-20,Galaxias maculatus,,,Cristian Correa,"Correa, C., and Hendry, A.P. 2012. Invasive salmonids and lake order interact in the decline of puye grande Galaxias platei in western Patagonia lakes. Ecological Applications 22(3): 828–842. doi:10.1890/11-1174.1.",(Correa and Hendry 2012)
Palos,Lago Palos,,-45.320933,-72.702733,,2007,19-20 Feb 2007,110,Trapping,289,,2007-02-20,Galaxias maculatus,,,Cristian Correa,"Correa, C., and Hendry, A.P. 2012. Invasive salmonids and lake order interact in the decline of puye grande Galaxias platei in western Patagonia lakes. Ecological Applications 22(3): 828–842. doi:10.1890/11-1174.1.",(Correa and Hendry 2012)
Palos,Lago Palos,,-45.320933,-72.702733,,2007,19-20 Feb 2007,110,Trapping,290,,2007-02-20,Galaxias maculatus,,,Cristian Correa,"Correa, C., and Hendry, A.P. 2012. Invasive salmonids and lake order interact in the decline of puye grande Galaxias platei in western Patagonia lakes. Ecological Applications 22(3): 828–842. doi:10.1890/11-1174.1.",(Correa and Hendry 2012)
Palos,Lago Palos,,-45.320933,-72.702733,,2007,19-20 Feb 2007,110,Trapping,291,,2007-02-20,Galaxias maculatus,,,Cristian Correa,"Correa, C., and Hendry, A.P. 2012. Invasive salmonids and lake order interact in the decline of puye grande Galaxias platei in western Patagonia lakes. Ecological Applications 22(3): 828–842. doi:10.1890/11-1174.1.",(Correa and Hendry 2012)
Palos,Lago Palos,,-45.320933,-72.702733,,2007,19-20 Feb 2007,110,Trapping,292,,2007-02-20,Galaxias maculatus,,,Cristian Correa,"Correa, C., and Hendry, A.P. 2012. Invasive salmonids and lake order interact in the decline of puye grande Galaxias platei in western Patagonia lakes. Ecological Applications 22(3): 828–842. doi:10.1890/11-1174.1.",(Correa and Hendry 2012)
Palos,Lago Palos,,-45.320933,-72.702733,,2007,19-20 Feb 2007,110,Trapping,293,,2007-02-20,Galaxias maculatus,,,Cristian Correa,"Correa, C., and Hendry, A.P. 2012. Invasive salmonids and lake order interact in the decline of puye grande Galaxias platei in western Patagonia lakes. Ecological Applications 22(3): 828–842. doi:10.1890/11-1174.1.",(Correa and Hendry 2012)
Palos,Lago Palos,,-45.320933,-72.702733,,2007,19-20 Feb 2007,110,Trapping,294,,2007-02-20,Galaxias maculatus,,,Cristian Correa,"Correa, C., and Hendry, A.P. 2012. Invasive salmonids and lake order interact in the decline of puye grande Galaxias platei in western Patagonia lakes. Ecological Applications 22(3): 828–842. doi:10.1890/11-1174.1.",(Correa and Hendry 2012)
Palos,Lago Palos,,-45.320933,-72.702733,,2007,19-20 Feb 2007,110,Trapping,295,,2007-02-20,Galaxias maculatus,,,Cristian Correa,"Correa, C., and Hendry, A.P. 2012. Invasive salmonids and lake order interact in the decline of puye grande Galaxias platei in western Patagonia lakes. Ecological Applications 22(3): 828–842. doi:10.1890/11-1174.1.",(Correa and Hendry 2012)
Palos,Lago Palos,,-45.320933,-72.702733,,2007,19-20 Feb 2007,110,Trapping,296,,2007-02-20,Galaxias maculatus,,,Cristian Correa,"Correa, C., and Hendry, A.P. 2012. Invasive salmonids and lake order interact in the decline of puye grande Galaxias platei in western Patagonia lakes. Ecological Applications 22(3): 828–842. doi:10.1890/11-1174.1.",(Correa and Hendry 2012)
Palos,Lago Palos,,-45.320933,-72.702733,,2007,19-20 Feb 2007,110,Trapping,297,,2007-02-20,Galaxias maculatus,,,Cristian Correa,"Correa, C., and Hendry, A.P. 2012. Invasive salmonids and lake order interact in the decline of puye grande Galaxias platei in western Patagonia lakes. Ecological Applications 22(3): 828–842. doi:10.1890/11-1174.1.",(Correa and Hendry 2012)
Palos,Lago Palos,,-45.320933,-72.702733,,2007,19-20 Feb 2007,110,Trapping,298,,2007-02-20,Galaxias maculatus,,,Cristian Correa,"Correa, C., and Hendry, A.P. 2012. Invasive salmonids and lake order interact in the decline of puye grande Galaxias platei in western Patagonia lakes. Ecological Applications 22(3): 828–842. doi:10.1890/11-1174.1.",(Correa and Hendry 2012)
Palos,Lago Palos,,-45.320933,-72.702733,,2007,19-20 Feb 2007,110,Trapping,299,,2007-02-20,Galaxias maculatus,,,Cristian Correa,"Correa, C., and Hendry, A.P. 2012. Invasive salmonids and lake order interact in the decline of puye grande Galaxias platei in western Patagonia lakes. Ecological Applications 22(3): 828–842. doi:10.1890/11-1174.1.",(Correa and Hendry 2012)
Palos,Lago Palos,,-45.320933,-72.702733,,2007,19-20 Feb 2007,110,Trapping,300,,2007-02-20,Galaxias maculatus,,,Cristian Correa,"Correa, C., and Hendry, A.P. 2012. Invasive salmonids and lake order interact in the decline of puye grande Galaxias platei in western Patagonia lakes. Ecological Applications 22(3): 828–842. doi:10.1890/11-1174.1.",(Correa and Hendry 2012)
Palos,Lago Palos,,-45.320933,-72.702733,,2007,19-20 Feb 2007,110,Trapping,301,,2007-02-20,Galaxias maculatus,,,Cristian Correa,"Correa, C., and Hendry, A.P. 2012. Invasive salmonids and lake order interact in the decline of puye grande Galaxias platei in western Patagonia lakes. Ecological Applications 22(3): 828–842. doi:10.1890/11-1174.1.",(Correa and Hendry 2012)
Palos,Lago Palos,,-45.320933,-72.702733,,2007,19-20 Feb 2007,110,Trapping,302,,2007-02-20,Galaxias maculatus,,,Cristian Correa,"Correa, C., and Hendry, A.P. 2012. Invasive salmonids and lake order interact in the decline of puye grande Galaxias platei in western Patagonia lakes. Ecological Applications 22(3): 828–842. doi:10.1890/11-1174.1.",(Correa and Hendry 2012)
Palos,Lago Palos,,-45.320933,-72.702733,,2007,19-20 Feb 2007,110,Trapping,303,,2007-02-20,Galaxias maculatus,,,Cristian Correa,"Correa, C., and Hendry, A.P. 2012. Invasive salmonids and lake order interact in the decline of puye grande Galaxias platei in western Patagonia lakes. Ecological Applications 22(3): 828–842. doi:10.1890/11-1174.1.",(Correa and Hendry 2012)
Palos,Lago Palos,,-45.320933,-72.702733,,2007,19-20 Feb 2007,110,Trapping,304,,2007-02-20,Galaxias maculatus,,,Cristian Correa,"Correa, C., and Hendry, A.P. 2012. Invasive salmonids and lake order interact in the decline of puye grande Galaxias platei in western Patagonia lakes. Ecological Applications 22(3): 828–842. doi:10.1890/11-1174.1.",(Correa and Hendry 2012)
Palos,Lago Palos,,-45.320933,-72.702733,,2007,19-20 Feb 2007,111,Trapping,305,,2007-02-20,Galaxias maculatus,,,Cristian Correa,"Correa, C., and Hendry, A.P. 2012. Invasive salmonids and lake order interact in the decline of puye grande Galaxias platei in western Patagonia lakes. Ecological Applications 22(3): 828–842. doi:10.1890/11-1174.1.",(Correa and Hendry 2012)
Palos,Lago Palos,,-45.320933,-72.702733,,2007,19-20 Feb 2007,111,Trapping,306,,2007-02-20,Galaxias maculatus,,,Cristian Correa,"Correa, C., and Hendry, A.P. 2012. Invasive salmonids and lake order interact in the decline of puye grande Galaxias platei in western Patagonia lakes. Ecological Applications 22(3): 828–842. doi:10.1890/11-1174.1.",(Correa and Hendry 2012)
Palos,Lago Palos,,-45.320933,-72.702733,,2007,19-20 Feb 2007,111,Trapping,307,,2007-02-20,Galaxias maculatus,,,Cristian Correa,"Correa, C., and Hendry, A.P. 2012. Invasive salmonids and lake order interact in the decline of puye grande Galaxias platei in western Patagonia lakes. Ecological Applications 22(3): 828–842. doi:10.1890/11-1174.1.",(Correa and Hendry 2012)
Palos,Lago Palos,,-45.320933,-72.702733,,2007,19-20 Feb 2007,111,Trapping,308,,2007-02-20,Galaxias maculatus,,,Cristian Correa,"Correa, C., and Hendry, A.P. 2012. Invasive salmonids and lake order interact in the decline of puye grande Galaxias platei in western Patagonia lakes. Ecological Applications 22(3): 828–842. doi:10.1890/11-1174.1.",(Correa and Hendry 2012)
Palos,Lago Palos,,-45.320933,-72.702733,,2007,19-20 Feb 2007,113,Bottom gillnet L,309,12,2007-02-20,Salmo trutta,,No,Cristian Correa,"Correa, C., Bravo, A.P., and Hendry, A.P. 2012. Reciprocal trophic niche shifts in native and invasive fish: salmonids and galaxiids in Patagonian lakes. Freshwater Biology 57(9): 1769–1781.",(Correa et al. 2012)
Palos,Lago Palos,,-45.320933,-72.702733,,2007,19-20 Feb 2007,113,Bottom gillnet L,309,12,2007-02-20,Salmo trutta,,No,Cristian Correa,"Correa, C., and Hendry, A.P. 2012. Invasive salmonids and lake order interact in the decline of puye grande Galaxias platei in western Patagonia lakes. Ecological Applications 22(3): 828–842. doi:10.1890/11-1174.1.",(Correa and Hendry 2012)
Palos,Lago Palos,,-45.320933,-72.702733,,2007,19-20 Feb 2007,113,Bottom gillnet L,309,12,2007-02-20,Salmo trutta,,No,Cristian Correa,"Alò, D., Correa, C., Samaniego, H., Krabbenhoft, C.A., and Turner, T.F. 2019. Otolith microchemistry and diadromy in Patagonian river fishes. PeerJ 7: e6149. PeerJ Inc. doi: 10.7717/peerj.6149.",(Alò et al. 2019)
Palos,Lago Palos,,-45.320933,-72.702733,,2007,18-19 Feb 2007,115,Bottom gillnet S,310,1,2007-02-19,Aplochiton taeniatus,,Formalin,Cristian Correa,"Correa, C., Bravo, A.P., and Hendry, A.P. 2012. Reciprocal trophic niche shifts in native and invasive fish: salmonids and galaxiids in Patagonian lakes. Freshwater Biology 57(9): 1769–1781.",(Correa et al. 2012)
Palos,Lago Palos,,-45.320933,-72.702733,,2007,18-19 Feb 2007,115,Bottom gillnet S,310,1,2007-02-19,Aplochiton taeniatus,,Formalin,Cristian Correa,"Correa, C., and Hendry, A.P. 2012. Invasive salmonids and lake order interact in the decline of puye grande Galaxias platei in western Patagonia lakes. Ecological Applications 22(3): 828–842. doi:10.1890/11-1174.1.",(Correa and Hendry 2012)
Palos,Lago Palos,,-45.320933,-72.702733,,2007,18-19 Feb 2007,115,Bottom gillnet S,310,1,2007-02-19,Aplochiton taeniatus,,Formalin,Cristian Correa,"Alò, D., Correa, C., Arias, C., and Cárdenas, L. 2013. Diversity of Aplochiton fishes (Galaxiidea) and the taxonomic resurrection of A. marinus. PLoS ONE 8(8): e71577.",(Alò et al. 2013)
Palos,Lago Palos,,-45.320933,-72.702733,,2007,18-19 Feb 2007,115,Bottom gillnet S,311,2,2007-02-19,Aplochiton taeniatus,,No,Cristian Correa,"Correa, C., Bravo, A.P., and Hendry, A.P. 2012. Reciprocal trophic niche shifts in native and invasive fish: salmonids and galaxiids in Patagonian lakes. Freshwater Biology 57(9): 1769–1781.",(Correa et al. 2012)
Palos,Lago Palos,,-45.320933,-72.702733,,2007,18-19 Feb 2007,115,Bottom gillnet S,311,2,2007-02-19,Aplochiton taeniatus,,No,Cristian Correa,"Correa, C., and Hendry, A.P. 2012. Invasive salmonids and lake order interact in the decline of puye grande Galaxias platei in western Patagonia lakes. Ecological Applications 22(3): 828–842. doi:10.1890/11-1174.1.",(Correa and Hendry 2012)
Palos,Lago Palos,,-45.320933,-72.702733,,2007,18-19 Feb 2007,115,Bottom gillnet S,311,2,2007-02-19,Aplochiton taeniatus,,No,Cristian Correa,"Alò, D., Correa, C., Samaniego, H., Krabbenhoft, C.A., and Turner, T.F. 2019. Otolith microchemistry and diadromy in Patagonian river fishes. PeerJ 7: e6149. PeerJ Inc. doi: 10.7717/peerj.6149.",(Alò et al. 2019)
Palos,Lago Palos,,-45.320933,-72.702733,,2007,18-19 Feb 2007,115,Bottom gillnet S,311,2,2007-02-19,Aplochiton taeniatus,,No,Cristian Correa,"Alò, D., Correa, C., Arias, C., and Cárdenas, L. 2013. Diversity of Aplochiton fishes (Galaxiidea) and the taxonomic resurrection of A. marinus. PLoS ONE 8(8): e71577.",(Alò et al. 2013)
Palos,Lago Palos,,-45.320933,-72.702733,,2007,18-19 Feb 2007,115,Bottom gillnet S,312,3,2007-02-19,Aplochiton taeniatus,,No,Cristian Correa,"Correa, C., Bravo, A.P., and Hendry, A.P. 2012. Reciprocal trophic niche shifts in native and invasive fish: salmonids and galaxiids in Patagonian lakes. Freshwater Biology 57(9): 1769–1781.",(Correa et al. 2012)
Palos,Lago Palos,,-45.320933,-72.702733,,2007,18-19 Feb 2007,115,Bottom gillnet S,312,3,2007-02-19,Aplochiton taeniatus,,No,Cristian Correa,"Correa, C., and Hendry, A.P. 2012. Invasive salmonids and lake order interact in the decline of puye grande Galaxias platei in western Patagonia lakes. Ecological Applications 22(3): 828–842. doi:10.1890/11-1174.1.",(Correa and Hendry 2012)
