"bibliographicCitation","verbatimEventDate","eventDate","day","month","year","eventTime","locationRemarks","verbatimLatitude","verbatimLongitude","decimalLatitude","decimalLongitude","scientificName","vernacularName","individualCount","samplingProtocol","sampleSizeValue","sampleSizeUnit","samplingEffort","continent","country","countryCode","stateProvince","county","municipality","locality","occurrenceID","datasetName","datasetName_tmp","license","accessRights","data_source"
"Brian Reid (2022) Informe de resutados de pesca de investigación asociado al permiso SUBPESCA, R. EX N°E-2022-499. Proyecto: Efecto de sedimentos suspendidos a la alimentación de los peces nativos e introducidos, en la cuenca del río Simpson, región de Aysén. Centro de Investigación de Ecosistemas de la Patagonia.",NA,"2023-02-09",9,2,2023,"7:00 - 12:00 HRS","T10A","719601","4938383",-45.673302,-72.180484,"Salmo trutta","trucha café",1,"pesca con caña (mosca y cuchara) y electro-pesca",NA,NA,"20 MIN (Caña) Y 140 SEG (Electro pesca)","Sudamérica","Chile","CL","Región de Aysén","Provincia de Coyhaique","Comuna de Coyhaique","Los Huemules","SUBPESCA.PescaInvestigacion2012-2023.187","SUBPESCA (2023) Resultados de pesca de investigación  de peces de aguas continentales en el período 2012-2023.","SUBPESCA-2","CC NC-BY 4.0","Datos obtenidos por ley de transparencia.","SUBPESCA Pesca Investigación (2012-2023)"
"Brian Reid (2022) Informe de resutados de pesca de investigación asociado al permiso SUBPESCA, R. EX N°E-2022-499. Proyecto: Efecto de sedimentos suspendidos a la alimentación de los peces nativos e introducidos, en la cuenca del río Simpson, región de Aysén. Centro de Investigación de Ecosistemas de la Patagonia.",NA,"2023-02-09",9,2,2023,"7:00 - 12:00 HRS","T10A","719601","4938383",-45.673302,-72.180484,"Oncorhynchus mykiss","trucha arcoíris",2,"pesca con caña (mosca y cuchara) y electro-pesca",NA,NA,"20 MIN (Caña) Y 140 SEG (Electro pesca)","Sudamérica","Chile","CL","Región de Aysén","Provincia de Coyhaique","Comuna de Coyhaique","Los Huemules","SUBPESCA.PescaInvestigacion2012-2023.188","SUBPESCA (2023) Resultados de pesca de investigación  de peces de aguas continentales en el período 2012-2023.","SUBPESCA-2","CC NC-BY 4.0","Datos obtenidos por ley de transparencia.","SUBPESCA Pesca Investigación (2012-2023)"
"Brian Reid (2022) Informe de resutados de pesca de investigación asociado al permiso SUBPESCA, R. EX N°E-2022-499. Proyecto: Efecto de sedimentos suspendidos a la alimentación de los peces nativos e introducidos, en la cuenca del río Simpson, región de Aysén. Centro de Investigación de Ecosistemas de la Patagonia.",NA,"2023-02-09",9,2,2023,"7:00 - 12:00 HRS","T10A","719601","4938383",-45.673302,-72.180484,"Oncorhynchus mykiss","trucha arcoíris",3,"pesca con caña (mosca y cuchara) y electro-pesca",NA,NA,"20 MIN (Caña) Y 140 SEG (Electro pesca)","Sudamérica","Chile","CL","Región de Aysén","Provincia de Coyhaique","Comuna de Coyhaique","Los Huemules","SUBPESCA.PescaInvestigacion2012-2023.189","SUBPESCA (2023) Resultados de pesca de investigación  de peces de aguas continentales en el período 2012-2023.","SUBPESCA-2","CC NC-BY 4.0","Datos obtenidos por ley de transparencia.","SUBPESCA Pesca Investigación (2012-2023)"
"Brian Reid (2022) Informe de resutados de pesca de investigación asociado al permiso SUBPESCA, R. EX N°E-2022-499. Proyecto: Efecto de sedimentos suspendidos a la alimentación de los peces nativos e introducidos, en la cuenca del río Simpson, región de Aysén. Centro de Investigación de Ecosistemas de la Patagonia.",NA,"2023-02-09",9,2,2023,"7:00 - 12:00 HRS","T10A","719601","4938383",-45.673302,-72.180484,"Salmo trutta","trucha café",4,"pesca con caña (mosca y cuchara) y electro-pesca",NA,NA,"20 MIN (Caña) Y 140 SEG (Electro pesca)","Sudamérica","Chile","CL","Región de Aysén","Provincia de Coyhaique","Comuna de Coyhaique","Los Huemules","SUBPESCA.PescaInvestigacion2012-2023.190","SUBPESCA (2023) Resultados de pesca de investigación  de peces de aguas continentales en el período 2012-2023.","SUBPESCA-2","CC NC-BY 4.0","Datos obtenidos por ley de transparencia.","SUBPESCA Pesca Investigación (2012-2023)"
"Brian Reid (2022) Informe de resutados de pesca de investigación asociado al permiso SUBPESCA, R. EX N°E-2022-499. Proyecto: Efecto de sedimentos suspendidos a la alimentación de los peces nativos e introducidos, en la cuenca del río Simpson, región de Aysén. Centro de Investigación de Ecosistemas de la Patagonia.",NA,"2023-02-09",9,2,2023,"7:00 - 12:00 HRS","T10A","719601","4938383",-45.673302,-72.180484,"Salmo trutta","trucha café",5,"pesca con caña (mosca y cuchara) y electro-pesca",NA,NA,"20 MIN (Caña) Y 140 SEG (Electro pesca)","Sudamérica","Chile","CL","Región de Aysén","Provincia de Coyhaique","Comuna de Coyhaique","Los Huemules","SUBPESCA.PescaInvestigacion2012-2023.191","SUBPESCA (2023) Resultados de pesca de investigación  de peces de aguas continentales en el período 2012-2023.","SUBPESCA-2","CC NC-BY 4.0","Datos obtenidos por ley de transparencia.","SUBPESCA Pesca Investigación (2012-2023)"
"Brian Reid (2022) Informe de resutados de pesca de investigación asociado al permiso SUBPESCA, R. EX N°E-2022-499. Proyecto: Efecto de sedimentos suspendidos a la alimentación de los peces nativos e introducidos, en la cuenca del río Simpson, región de Aysén. Centro de Investigación de Ecosistemas de la Patagonia.",NA,"2023-02-09",9,2,2023,"7:00 - 12:00 HRS","T10A","719601","4938383",-45.673302,-72.180484,"Oncorhynchus mykiss","trucha arcoíris",6,"pesca con caña (mosca y cuchara) y electro-pesca",NA,NA,"20 MIN (Caña) Y 140 SEG (Electro pesca)","Sudamérica","Chile","CL","Región de Aysén","Provincia de Coyhaique","Comuna de Coyhaique","Los Huemules","SUBPESCA.PescaInvestigacion2012-2023.192","SUBPESCA (2023) Resultados de pesca de investigación  de peces de aguas continentales en el período 2012-2023.","SUBPESCA-2","CC NC-BY 4.0","Datos obtenidos por ley de transparencia.","SUBPESCA Pesca Investigación (2012-2023)"
"Brian Reid (2022) Informe de resutados de pesca de investigación asociado al permiso SUBPESCA, R. EX N°E-2022-499. Proyecto: Efecto de sedimentos suspendidos a la alimentación de los peces nativos e introducidos, en la cuenca del río Simpson, región de Aysén. Centro de Investigación de Ecosistemas de la Patagonia.",NA,"2023-02-09",9,2,2023,"7:00 - 12:00 HRS","T10A","719601","4938383",-45.673302,-72.180484,"Oncorhynchus mykiss","trucha arcoíris",7,"pesca con caña (mosca y cuchara) y electro-pesca",NA,NA,"20 MIN (Caña) Y 140 SEG (Electro pesca)","Sudamérica","Chile","CL","Región de Aysén","Provincia de Coyhaique","Comuna de Coyhaique","Los Huemules","SUBPESCA.PescaInvestigacion2012-2023.193","SUBPESCA (2023) Resultados de pesca de investigación  de peces de aguas continentales en el período 2012-2023.","SUBPESCA-2","CC NC-BY 4.0","Datos obtenidos por ley de transparencia.","SUBPESCA Pesca Investigación (2012-2023)"
"Brian Reid (2022) Informe de resutados de pesca de investigación asociado al permiso SUBPESCA, R. EX N°E-2022-499. Proyecto: Efecto de sedimentos suspendidos a la alimentación de los peces nativos e introducidos, en la cuenca del río Simpson, región de Aysén. Centro de Investigación de Ecosistemas de la Patagonia.",NA,"2023-02-09",9,2,2023,"7:00 - 12:00 HRS","T10A","719601","4938383",-45.673302,-72.180484,"Oncorhynchus mykiss","trucha arcoíris",8,"pesca con caña (mosca y cuchara) y electro-pesca",NA,NA,"20 MIN (Caña) Y 140 SEG (Electro pesca)","Sudamérica","Chile","CL","Región de Aysén","Provincia de Coyhaique","Comuna de Coyhaique","Los Huemules","SUBPESCA.PescaInvestigacion2012-2023.194","SUBPESCA (2023) Resultados de pesca de investigación  de peces de aguas continentales en el período 2012-2023.","SUBPESCA-2","CC NC-BY 4.0","Datos obtenidos por ley de transparencia.","SUBPESCA Pesca Investigación (2012-2023)"
"Brian Reid (2022) Informe de resutados de pesca de investigación asociado al permiso SUBPESCA, R. EX N°E-2022-499. Proyecto: Efecto de sedimentos suspendidos a la alimentación de los peces nativos e introducidos, en la cuenca del río Simpson, región de Aysén. Centro de Investigación de Ecosistemas de la Patagonia.",NA,"2023-02-09",9,2,2023,"7:00 - 12:00 HRS","T10A","719601","4938383",-45.673302,-72.180484,"Salmo trutta","trucha café",9,"pesca con caña (mosca y cuchara) y electro-pesca",NA,NA,"20 MIN (Caña) Y 140 SEG (Electro pesca)","Sudamérica","Chile","CL","Región de Aysén","Provincia de Coyhaique","Comuna de Coyhaique","Los Huemules","SUBPESCA.PescaInvestigacion2012-2023.195","SUBPESCA (2023) Resultados de pesca de investigación  de peces de aguas continentales en el período 2012-2023.","SUBPESCA-2","CC NC-BY 4.0","Datos obtenidos por ley de transparencia.","SUBPESCA Pesca Investigación (2012-2023)"
"Brian Reid (2022) Informe de resutados de pesca de investigación asociado al permiso SUBPESCA, R. EX N°E-2022-499. Proyecto: Efecto de sedimentos suspendidos a la alimentación de los peces nativos e introducidos, en la cuenca del río Simpson, región de Aysén. Centro de Investigación de Ecosistemas de la Patagonia.",NA,"2023-02-09",9,2,2023,"7:00 - 12:00 HRS","T10A","719601","4938383",-45.673302,-72.180484,"Salmo trutta","trucha café",10,"pesca con caña (mosca y cuchara) y electro-pesca",NA,NA,"20 MIN (Caña) Y 140 SEG (Electro pesca)","Sudamérica","Chile","CL","Región de Aysén","Provincia de Coyhaique","Comuna de Coyhaique","Los Huemules","SUBPESCA.PescaInvestigacion2012-2023.196","SUBPESCA (2023) Resultados de pesca de investigación  de peces de aguas continentales en el período 2012-2023.","SUBPESCA-2","CC NC-BY 4.0","Datos obtenidos por ley de transparencia.","SUBPESCA Pesca Investigación (2012-2023)"
"Brian Reid (2022) Informe de resutados de pesca de investigación asociado al permiso SUBPESCA, R. EX N°E-2022-499. Proyecto: Efecto de sedimentos suspendidos a la alimentación de los peces nativos e introducidos, en la cuenca del río Simpson, región de Aysén. Centro de Investigación de Ecosistemas de la Patagonia.",NA,"2023-02-09",9,2,2023,"7:00 - 12:00 HRS","T10C","719307","4938498",-45.672361,-72.184306,"Salmo trutta","trucha café",1,"pesca con caña (mosca y cuchara) y electro-pesca",NA,NA,"20 MIN (Caña) Y 150 SEG (Electro pesca)","Sudamérica","Chile","CL","Región de Aysén","Provincia de Coyhaique","Comuna de Coyhaique","Los Huemules","SUBPESCA.PescaInvestigacion2012-2023.197","SUBPESCA (2023) Resultados de pesca de investigación  de peces de aguas continentales en el período 2012-2023.","SUBPESCA-2","CC NC-BY 4.0","Datos obtenidos por ley de transparencia.","SUBPESCA Pesca Investigación (2012-2023)"
"Brian Reid (2022) Informe de resutados de pesca de investigación asociado al permiso SUBPESCA, R. EX N°E-2022-499. Proyecto: Efecto de sedimentos suspendidos a la alimentación de los peces nativos e introducidos, en la cuenca del río Simpson, región de Aysén. Centro de Investigación de Ecosistemas de la Patagonia.",NA,"2023-02-09",9,2,2023,"7:00 - 12:00 HRS","T10C","719307","4938498",-45.672361,-72.184306,"Oncorhynchus tshawytscha","Salmón chinook",2,"pesca con caña (mosca y cuchara) y electro-pesca",NA,NA,"20 MIN (Caña) Y 150 SEG (Electro pesca)","Sudamérica","Chile","CL","Región de Aysén","Provincia de Coyhaique","Comuna de Coyhaique","Los Huemules","SUBPESCA.PescaInvestigacion2012-2023.198","SUBPESCA (2023) Resultados de pesca de investigación  de peces de aguas continentales en el período 2012-2023.","SUBPESCA-2","CC NC-BY 4.0","Datos obtenidos por ley de transparencia.","SUBPESCA Pesca Investigación (2012-2023)"
"Brian Reid (2022) Informe de resutados de pesca de investigación asociado al permiso SUBPESCA, R. EX N°E-2022-499. Proyecto: Efecto de sedimentos suspendidos a la alimentación de los peces nativos e introducidos, en la cuenca del río Simpson, región de Aysén. Centro de Investigación de Ecosistemas de la Patagonia.",NA,"2023-02-09",9,2,2023,"7:00 - 12:00 HRS","T10C","719307","4938498",-45.672361,-72.184306,"Oncorhynchus mykiss","trucha arcoíris",3,"pesca con caña (mosca y cuchara) y electro-pesca",NA,NA,"20 MIN (Caña) Y 150 SEG (Electro pesca)","Sudamérica","Chile","CL","Región de Aysén","Provincia de Coyhaique","Comuna de Coyhaique","Los Huemules","SUBPESCA.PescaInvestigacion2012-2023.199","SUBPESCA (2023) Resultados de pesca de investigación  de peces de aguas continentales en el período 2012-2023.","SUBPESCA-2","CC NC-BY 4.0","Datos obtenidos por ley de transparencia.","SUBPESCA Pesca Investigación (2012-2023)"
"Brian Reid (2022) Informe de resutados de pesca de investigación asociado al permiso SUBPESCA, R. EX N°E-2022-499. Proyecto: Efecto de sedimentos suspendidos a la alimentación de los peces nativos e introducidos, en la cuenca del río Simpson, región de Aysén. Centro de Investigación de Ecosistemas de la Patagonia.",NA,"2023-02-09",9,2,2023,"7:00 - 12:00 HRS","T10C","719307","4938498",-45.672361,-72.184306,"Oncorhynchus tshawytscha","Salmón chinook",4,"pesca con caña (mosca y cuchara) y electro-pesca",NA,NA,"20 MIN (Caña) Y 150 SEG (Electro pesca)","Sudamérica","Chile","CL","Región de Aysén","Provincia de Coyhaique","Comuna de Coyhaique","Los Huemules","SUBPESCA.PescaInvestigacion2012-2023.200","SUBPESCA (2023) Resultados de pesca de investigación  de peces de aguas continentales en el período 2012-2023.","SUBPESCA-2","CC NC-BY 4.0","Datos obtenidos por ley de transparencia.","SUBPESCA Pesca Investigación (2012-2023)"
"Brian Reid (2022) Informe de resutados de pesca de investigación asociado al permiso SUBPESCA, R. EX N°E-2022-499. Proyecto: Efecto de sedimentos suspendidos a la alimentación de los peces nativos e introducidos, en la cuenca del río Simpson, región de Aysén. Centro de Investigación de Ecosistemas de la Patagonia.",NA,"2023-02-09",9,2,2023,"7:00 - 12:00 HRS","T10C","719307","4938498",-45.672361,-72.184306,"Oncorhynchus mykiss","trucha arcoíris",5,"pesca con caña (mosca y cuchara) y electro-pesca",NA,NA,"20 MIN (Caña) Y 150 SEG (Electro pesca)","Sudamérica","Chile","CL","Región de Aysén","Provincia de Coyhaique","Comuna de Coyhaique","Los Huemules","SUBPESCA.PescaInvestigacion2012-2023.201","SUBPESCA (2023) Resultados de pesca de investigación  de peces de aguas continentales en el período 2012-2023.","SUBPESCA-2","CC NC-BY 4.0","Datos obtenidos por ley de transparencia.","SUBPESCA Pesca Investigación (2012-2023)"
"Brian Reid (2022) Informe de resutados de pesca de investigación asociado al permiso SUBPESCA, R. EX N°E-2022-499. Proyecto: Efecto de sedimentos suspendidos a la alimentación de los peces nativos e introducidos, en la cuenca del río Simpson, región de Aysén. Centro de Investigación de Ecosistemas de la Patagonia.",NA,"2023-02-09",9,2,2023,"7:00 - 12:00 HRS","T10C","719307","4938498",-45.672361,-72.184306,"Oncorhynchus mykiss","trucha arcoíris",6,"pesca con caña (mosca y cuchara) y electro-pesca",NA,NA,"20 MIN (Caña) Y 150 SEG (Electro pesca)","Sudamérica","Chile","CL","Región de Aysén","Provincia de Coyhaique","Comuna de Coyhaique","Los Huemules","SUBPESCA.PescaInvestigacion2012-2023.202","SUBPESCA (2023) Resultados de pesca de investigación  de peces de aguas continentales en el período 2012-2023.","SUBPESCA-2","CC NC-BY 4.0","Datos obtenidos por ley de transparencia.","SUBPESCA Pesca Investigación (2012-2023)"
"Brian Reid (2022) Informe de resutados de pesca de investigación asociado al permiso SUBPESCA, R. EX N°E-2022-499. Proyecto: Efecto de sedimentos suspendidos a la alimentación de los peces nativos e introducidos, en la cuenca del río Simpson, región de Aysén. Centro de Investigación de Ecosistemas de la Patagonia.",NA,"2023-02-09",9,2,2023,"7:00 - 12:00 HRS","T10C","719307","4938498",-45.672361,-72.184306,"Hatcheria macraei",NA,7,"pesca con caña (mosca y cuchara) y electro-pesca",NA,NA,"20 MIN (Caña) Y 150 SEG (Electro pesca)","Sudamérica","Chile","CL","Región de Aysén","Provincia de Coyhaique","Comuna de Coyhaique","Los Huemules","SUBPESCA.PescaInvestigacion2012-2023.203","SUBPESCA (2023) Resultados de pesca de investigación  de peces de aguas continentales en el período 2012-2023.","SUBPESCA-2","CC NC-BY 4.0","Datos obtenidos por ley de transparencia.","SUBPESCA Pesca Investigación (2012-2023)"
"Brian Reid (2022) Informe de resutados de pesca de investigación asociado al permiso SUBPESCA, R. EX N°E-2022-499. Proyecto: Efecto de sedimentos suspendidos a la alimentación de los peces nativos e introducidos, en la cuenca del río Simpson, región de Aysén. Centro de Investigación de Ecosistemas de la Patagonia.",NA,"2023-02-09",9,2,2023,"7:00 - 12:00 HRS","T10C","719307","4938498",-45.672361,-72.184306,"Oncorhynchus mykiss","trucha arcoíris",8,"pesca con caña (mosca y cuchara) y electro-pesca",NA,NA,"20 MIN (Caña) Y 150 SEG (Electro pesca)","Sudamérica","Chile","CL","Región de Aysén","Provincia de Coyhaique","Comuna de Coyhaique","Los Huemules","SUBPESCA.PescaInvestigacion2012-2023.204","SUBPESCA (2023) Resultados de pesca de investigación  de peces de aguas continentales en el período 2012-2023.","SUBPESCA-2","CC NC-BY 4.0","Datos obtenidos por ley de transparencia.","SUBPESCA Pesca Investigación (2012-2023)"
"Brian Reid (2022) Informe de resutados de pesca de investigación asociado al permiso SUBPESCA, R. EX N°E-2022-499. Proyecto: Efecto de sedimentos suspendidos a la alimentación de los peces nativos e introducidos, en la cuenca del río Simpson, región de Aysén. Centro de Investigación de Ecosistemas de la Patagonia.",NA,"2023-02-09",9,2,2023,"7:00 - 12:00 HRS","T10C","719307","4938498",-45.672361,-72.184306,"Oncorhynchus mykiss","trucha arcoíris",9,"pesca con caña (mosca y cuchara) y electro-pesca",NA,NA,"20 MIN (Caña) Y 150 SEG (Electro pesca)","Sudamérica","Chile","CL","Región de Aysén","Provincia de Coyhaique","Comuna de Coyhaique","Los Huemules","SUBPESCA.PescaInvestigacion2012-2023.205","SUBPESCA (2023) Resultados de pesca de investigación  de peces de aguas continentales en el período 2012-2023.","SUBPESCA-2","CC NC-BY 4.0","Datos obtenidos por ley de transparencia.","SUBPESCA Pesca Investigación (2012-2023)"
"Brian Reid (2022) Informe de resutados de pesca de investigación asociado al permiso SUBPESCA, R. EX N°E-2022-499. Proyecto: Efecto de sedimentos suspendidos a la alimentación de los peces nativos e introducidos, en la cuenca del río Simpson, región de Aysén. Centro de Investigación de Ecosistemas de la Patagonia.",NA,"2023-02-09",9,2,2023,"7:00 - 12:00 HRS","T10C","719307","4938498",-45.672361,-72.184306,"Oncorhynchus mykiss","trucha arcoíris",10,"pesca con caña (mosca y cuchara) y electro-pesca",NA,NA,"20 MIN (Caña) Y 150 SEG (Electro pesca)","Sudamérica","Chile","CL","Región de Aysén","Provincia de Coyhaique","Comuna de Coyhaique","Los Huemules","SUBPESCA.PescaInvestigacion2012-2023.206","SUBPESCA (2023) Resultados de pesca de investigación  de peces de aguas continentales en el período 2012-2023.","SUBPESCA-2","CC NC-BY 4.0","Datos obtenidos por ley de transparencia.","SUBPESCA Pesca Investigación (2012-2023)"
"Brian Reid (2022) Informe de resutados de pesca de investigación asociado al permiso SUBPESCA, R. EX N°E-2022-499. Proyecto: Efecto de sedimentos suspendidos a la alimentación de los peces nativos e introducidos, en la cuenca del río Simpson, región de Aysén. Centro de Investigación de Ecosistemas de la Patagonia.",NA,"2023-02-08",8,2,2023,"7:00 - 12:00 HRS","T11C","739394","4921849",-45.815355,-71.918538,"Salmo trutta","trucha café",1,"pesca con caña (mosca y cuchara) y electro-pesca",NA,NA,"40 MIN (Caña) Y 475 SEG (Electro pesca)","Sudamérica","Chile","CL","Región de Aysén","Provincia de Coyhaique","Comuna de Coyhaique","El Blanco","SUBPESCA.PescaInvestigacion2012-2023.207","SUBPESCA (2023) Resultados de pesca de investigación  de peces de aguas continentales en el período 2012-2023.","SUBPESCA-2","CC NC-BY 4.0","Datos obtenidos por ley de transparencia.","SUBPESCA Pesca Investigación (2012-2023)"
"Brian Reid (2022) Informe de resutados de pesca de investigación asociado al permiso SUBPESCA, R. EX N°E-2022-499. Proyecto: Efecto de sedimentos suspendidos a la alimentación de los peces nativos e introducidos, en la cuenca del río Simpson, región de Aysén. Centro de Investigación de Ecosistemas de la Patagonia.",NA,"2023-02-08",8,2,2023,"7:00 - 12:00 HRS","T11C","739394","4921849",-45.815355,-71.918538,"Salmo trutta","trucha café",2,"pesca con caña (mosca y cuchara) y electro-pesca",NA,NA,"40 MIN (Caña) Y 475 SEG (Electro pesca)","Sudamérica","Chile","CL","Región de Aysén","Provincia de Coyhaique","Comuna de Coyhaique","El Blanco","SUBPESCA.PescaInvestigacion2012-2023.208","SUBPESCA (2023) Resultados de pesca de investigación  de peces de aguas continentales en el período 2012-2023.","SUBPESCA-2","CC NC-BY 4.0","Datos obtenidos por ley de transparencia.","SUBPESCA Pesca Investigación (2012-2023)"
"Brian Reid (2022) Informe de resutados de pesca de investigación asociado al permiso SUBPESCA, R. EX N°E-2022-499. Proyecto: Efecto de sedimentos suspendidos a la alimentación de los peces nativos e introducidos, en la cuenca del río Simpson, región de Aysén. Centro de Investigación de Ecosistemas de la Patagonia.",NA,"2023-02-08",8,2,2023,"7:00 - 12:00 HRS","T11C","739394","4921849",-45.815355,-71.918538,"Oncorhynchus mykiss","trucha arcoíris",3,"pesca con caña (mosca y cuchara) y electro-pesca",NA,NA,"40 MIN (Caña) Y 475 SEG (Electro pesca)","Sudamérica","Chile","CL","Región de Aysén","Provincia de Coyhaique","Comuna de Coyhaique","El Blanco","SUBPESCA.PescaInvestigacion2012-2023.209","SUBPESCA (2023) Resultados de pesca de investigación  de peces de aguas continentales en el período 2012-2023.","SUBPESCA-2","CC NC-BY 4.0","Datos obtenidos por ley de transparencia.","SUBPESCA Pesca Investigación (2012-2023)"
"Brian Reid (2022) Informe de resutados de pesca de investigación asociado al permiso SUBPESCA, R. EX N°E-2022-499. Proyecto: Efecto de sedimentos suspendidos a la alimentación de los peces nativos e introducidos, en la cuenca del río Simpson, región de Aysén. Centro de Investigación de Ecosistemas de la Patagonia.",NA,"2023-02-08",8,2,2023,"7:00 - 12:00 HRS","T11C","739394","4921849",-45.815355,-71.918538,"Oncorhynchus mykiss","trucha arcoíris",4,"pesca con caña (mosca y cuchara) y electro-pesca",NA,NA,"40 MIN (Caña) Y 475 SEG (Electro pesca)","Sudamérica","Chile","CL","Región de Aysén","Provincia de Coyhaique","Comuna de Coyhaique","El Blanco","SUBPESCA.PescaInvestigacion2012-2023.210","SUBPESCA (2023) Resultados de pesca de investigación  de peces de aguas continentales en el período 2012-2023.","SUBPESCA-2","CC NC-BY 4.0","Datos obtenidos por ley de transparencia.","SUBPESCA Pesca Investigación (2012-2023)"
"Brian Reid (2022) Informe de resutados de pesca de investigación asociado al permiso SUBPESCA, R. EX N°E-2022-499. Proyecto: Efecto de sedimentos suspendidos a la alimentación de los peces nativos e introducidos, en la cuenca del río Simpson, región de Aysén. Centro de Investigación de Ecosistemas de la Patagonia.",NA,"2023-02-08",8,2,2023,"7:00 - 12:00 HRS","T11C","739394","4921849",-45.815355,-71.918538,"Oncorhynchus mykiss","trucha arcoíris",5,"pesca con caña (mosca y cuchara) y electro-pesca",NA,NA,"40 MIN (Caña) Y 475 SEG (Electro pesca)","Sudamérica","Chile","CL","Región de Aysén","Provincia de Coyhaique","Comuna de Coyhaique","El Blanco","SUBPESCA.PescaInvestigacion2012-2023.211","SUBPESCA (2023) Resultados de pesca de investigación  de peces de aguas continentales en el período 2012-2023.","SUBPESCA-2","CC NC-BY 4.0","Datos obtenidos por ley de transparencia.","SUBPESCA Pesca Investigación (2012-2023)"
"Brian Reid (2022) Informe de resutados de pesca de investigación asociado al permiso SUBPESCA, R. EX N°E-2022-499. Proyecto: Efecto de sedimentos suspendidos a la alimentación de los peces nativos e introducidos, en la cuenca del río Simpson, región de Aysén. Centro de Investigación de Ecosistemas de la Patagonia.",NA,"2023-02-08",8,2,2023,"7:00 - 12:00 HRS","T11C","739394","4921849",-45.815355,-71.918538,"Oncorhynchus mykiss","trucha arcoíris",6,"pesca con caña (mosca y cuchara) y electro-pesca",NA,NA,"40 MIN (Caña) Y 475 SEG (Electro pesca)","Sudamérica","Chile","CL","Región de Aysén","Provincia de Coyhaique","Comuna de Coyhaique","El Blanco","SUBPESCA.PescaInvestigacion2012-2023.212","SUBPESCA (2023) Resultados de pesca de investigación  de peces de aguas continentales en el período 2012-2023.","SUBPESCA-2","CC NC-BY 4.0","Datos obtenidos por ley de transparencia.","SUBPESCA Pesca Investigación (2012-2023)"
"Brian Reid (2022) Informe de resutados de pesca de investigación asociado al permiso SUBPESCA, R. EX N°E-2022-499. Proyecto: Efecto de sedimentos suspendidos a la alimentación de los peces nativos e introducidos, en la cuenca del río Simpson, región de Aysén. Centro de Investigación de Ecosistemas de la Patagonia.",NA,"2023-02-08",8,2,2023,"7:00 - 12:00 HRS","T11C","739394","4921849",-45.815355,-71.918538,"Oncorhynchus mykiss","trucha arcoíris",7,"pesca con caña (mosca y cuchara) y electro-pesca",NA,NA,"40 MIN (Caña) Y 475 SEG (Electro pesca)","Sudamérica","Chile","CL","Región de Aysén","Provincia de Coyhaique","Comuna de Coyhaique","El Blanco","SUBPESCA.PescaInvestigacion2012-2023.213","SUBPESCA (2023) Resultados de pesca de investigación  de peces de aguas continentales en el período 2012-2023.","SUBPESCA-2","CC NC-BY 4.0","Datos obtenidos por ley de transparencia.","SUBPESCA Pesca Investigación (2012-2023)"
"Brian Reid (2022) Informe de resutados de pesca de investigación asociado al permiso SUBPESCA, R. EX N°E-2022-499. Proyecto: Efecto de sedimentos suspendidos a la alimentación de los peces nativos e introducidos, en la cuenca del río Simpson, región de Aysén. Centro de Investigación de Ecosistemas de la Patagonia.",NA,"2023-02-08",8,2,2023,"7:00 - 12:00 HRS","T11C","739394","4921849",-45.815355,-71.918538,"Oncorhynchus mykiss","trucha arcoíris",8,"pesca con caña (mosca y cuchara) y electro-pesca",NA,NA,"40 MIN (Caña) Y 475 SEG (Electro pesca)","Sudamérica","Chile","CL","Región de Aysén","Provincia de Coyhaique","Comuna de Coyhaique","El Blanco","SUBPESCA.PescaInvestigacion2012-2023.214","SUBPESCA (2023) Resultados de pesca de investigación  de peces de aguas continentales en el período 2012-2023.","SUBPESCA-2","CC NC-BY 4.0","Datos obtenidos por ley de transparencia.","SUBPESCA Pesca Investigación (2012-2023)"
"Brian Reid (2022) Informe de resutados de pesca de investigación asociado al permiso SUBPESCA, R. EX N°E-2022-499. Proyecto: Efecto de sedimentos suspendidos a la alimentación de los peces nativos e introducidos, en la cuenca del río Simpson, región de Aysén. Centro de Investigación de Ecosistemas de la Patagonia.",NA,"2023-02-08",8,2,2023,"7:00 - 12:00 HRS","T11C","739394","4921849",-45.815355,-71.918538,"Oncorhynchus mykiss","trucha arcoíris",9,"pesca con caña (mosca y cuchara) y electro-pesca",NA,NA,"40 MIN (Caña) Y 475 SEG (Electro pesca)","Sudamérica","Chile","CL","Región de Aysén","Provincia de Coyhaique","Comuna de Coyhaique","El Blanco","SUBPESCA.PescaInvestigacion2012-2023.215","SUBPESCA (2023) Resultados de pesca de investigación  de peces de aguas continentales en el período 2012-2023.","SUBPESCA-2","CC NC-BY 4.0","Datos obtenidos por ley de transparencia.","SUBPESCA Pesca Investigación (2012-2023)"
