id_CC_original,id_CC_original,match_id,correcting_match,match_status,n_keys_used,match_keys_used,datasetName,canonicalName,year,eventDate,locality,decimalLatitude,decimalLongitude,bibliographicCitation,catalogNumber,occurrenceID,institutionCode,Duplicate,Comment,.references,.associatedReferences,.decimalLatitude,.decimalLongitude,.locality,.year,.eventDate,.bibliographicCitation,.canonicalName,.scientificName,.catalogNumber,.recordedBy,.occurrenceID
4638,4638,4210,,matched,3,datasetName;canonicalName;decimalLatitude,agui,galaxias platei,2007,NA,lago sarmiento,-51.051493,-72.8749830001,"Ortiz-Sandoval, J., ",1021,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4639,4639,4211,,matched,5,datasetName;canonicalName;decimalLatitude;decimalLongitude;bibliographicCitation,agui,salmo trutta,2006,NA,lago sarmiento,-51.051493,-72.8749830001,"Habit, E., Gonzalez,",783,NA,NA,1,"associatedReference: (Cussac et al., 2020) | (Ortiz-Sandoval et al., 2017)",NA,"Cussac et al., 2020 | Ortiz-Sandoval et al., 2017",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4640,4640,4212,,matched,5,datasetName;canonicalName;decimalLatitude;decimalLongitude;bibliographicCitation,agui,salmo trutta,2007,NA,lago sarmiento,-51.051493,-72.8749830001,"Ortiz-Sandoval, J., ",1020,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4641,4641,4213,,matched,5,datasetName;canonicalName;decimalLatitude;decimalLongitude;bibliographicCitation,agui,salmo trutta,NA,NA,lago sarmiento,-51.051493,-72.8749830001,"Cussac, V.E.; Barran",564,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4707,4707,4270,,matched,3,datasetName;canonicalName;decimalLatitude,subpesca-1,aplochiton zebra,2011,NA,NA,-47.313415,-72.866522,CEA (NA) Monitoreo L,16171,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4708,4708,4271,,matched,3,datasetName;canonicalName;decimalLatitude,subpesca-1,galaxias platei,2012,NA,NA,-47.313415,-72.866522,CEA (NA) Monitoreo L,21772,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4710,4710,4273,,matched,3,datasetName;canonicalName;decimalLatitude,subpesca-1,hatcheria macraei,2011,NA,NA,-47.313415,-72.866522,CEA (NA) Monitoreo L,16196,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4715,4715,4278,,matched,3,datasetName;canonicalName;decimalLatitude,subpesca-1,percichthys trucha,2012,NA,NA,-47.313415,-72.866522,CEA (NA) Monitoreo L,21779,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4717,4717,4280,,matched,3,datasetName;canonicalName;decimalLatitude,subpesca-1,percichthys trucha,2009,NA,NA,-47.313577,-72.866502,CEA (NA) Linea Base ,15559,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4968,4968,4525,,matched,3,datasetName;canonicalName;decimalLatitude,subpesca-1,galaxias platei,2008,NA,NA,-47.014883,-72.832013,CEA (NA) Linea Base ,14864,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4969,4969,4526,,matched,3,datasetName;canonicalName;decimalLatitude,subpesca-1,hatcheria macraei,2009,NA,NA,-47.014883,-72.832013,CEA (NA) Linea Base ,15502,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4976,4976,4533,,matched,3,datasetName;canonicalName;decimalLatitude,subpesca-1,percichthys trucha,2008,NA,NA,-47.014883,-72.832013,CEA (NA) Linea Base ,14982,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4993,4993,4545,,matched,3,datasetName;canonicalName;decimalLatitude,subpesca-1,galaxias platei,2012,NA,NA,-47.015332,-72.831481,CEA (NA) Monitoreo L,21644,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5007,5007,4558,,matched,6,datasetName;canonicalName;decimalLatitude;decimalLongitude;bibliographicCitation;catalogNumber,subpesca-1,percichthys trucha,2011,NA,NA,-46.95426,-72.83035,CEA (NA) Monitoreo L,16247,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5008,5008,4559,,matched,6,datasetName;canonicalName;decimalLatitude;decimalLongitude;bibliographicCitation;catalogNumber,subpesca-1,percichthys trucha,2012,NA,NA,-46.95426,-72.83035,CEA (NA) Monitoreo L,21640,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5018,5018,4564,,matched,3,datasetName;canonicalName;decimalLatitude,vert,eleginops maclovinus,1945,NA,"chile, puerto auchemo",-43.025,-72.83,National Museum of N,176388,http://n2t.net/ark:/65665/30950ccce-913b-4251-b197-cc3aec440e48,usnm,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5051,5051,4599,,matched,3,datasetName;canonicalName;decimalLatitude,agui,oncorhynchus tshawytscha,NA,NA,río baker (chile),-47.0233000002,-72.8297000001,"Narum, SR, Gallardo,",990,NA,NA,0,"Remove. Wrong coordinates, plus it is already indexed in the CC database.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5078,5078,4623,,matched,3,datasetName;canonicalName;decimalLatitude,agui,aplochiton zebra,2007,NA,lago porteño,-51.3144859997,-72.8250620002,"Ortiz-Sandoval, J., ",1025,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5079,5079,4624,,matched,3,datasetName;canonicalName;decimalLatitude,agui,galaxias maculatus,2007,NA,lago porteño,-51.3144859997,-72.8250620002,"Ortiz-Sandoval, J., ",1024,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5080,5080,4625,,matched,3,datasetName;canonicalName;decimalLatitude,agui,galaxias platei,2007,NA,lago porteño,-51.3144859997,-72.8250620002,"Ortiz-Sandoval, J., ",1023,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5081,5081,4626,,matched,3,datasetName;canonicalName;decimalLatitude,agui,geotria australis,2007,NA,lago porteño,-51.3144859997,-72.8250620002,"Ortiz-Sandoval, J., ",1026,NA,NA,0,change canonicalName to Aplochiton taeniatus,NA,NA,NA,NA,NA,NA,NA,NA,Aplochiton taeniatus,NA,NA,NA,NA
5082,5082,4627,,matched,5,datasetName;canonicalName;decimalLatitude;decimalLongitude;bibliographicCitation,agui,salmo trutta,2006,NA,lago porteño,-51.3144859997,-72.8250620002,"Habit, E., Gonzalez,",784,NA,NA,1,"associatedReference: (Cussac et al., 2020) | (Ortiz-Sandoval et al., 2017)",NA,"Cussac et al., 2020 | Ortiz-Sandoval et al., 2017",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5084,5084,4629,,matched,5,datasetName;canonicalName;decimalLatitude;decimalLongitude;bibliographicCitation,agui,salmo trutta,NA,NA,lago porteño,-51.3144859997,-72.8250620002,"Cussac, V.E.; Barran",565,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5213,5213,4755,,matched,6,datasetName;canonicalName;decimalLatitude;decimalLongitude;bibliographicCitation;catalogNumber,agui,eleginops maclovinus,NA,NA,ensenada baja,-45.4499999999,-72.816666667,Zama A. y Cárdenas E,1361,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5214,5214,4756,,matched,4,datasetName;canonicalName;decimalLatitude;decimalLongitude,agui,galaxias maculatus,NA,NA,ensenada baja,-45.4499999999,-72.816666667,Zama A. y Cárdenas E,1368,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5215,5215,4757,,matched,4,datasetName;canonicalName;decimalLatitude;decimalLongitude,agui,geotria australis,NA,NA,ensenada baja,-45.4499999999,-72.816666667,Zama A. y Cárdenas E,1376,NA,NA,1,associatedReferences: (Rademacher 2007),NA,Rademacher 2007,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5217,5217,4759,,matched,3,datasetName;canonicalName;decimalLatitude,agui,salmo trutta,1979,1979-11-25,ensenada baja,-45.4499999999,-72.816666667,Zama A. y Cárdenas E,1339,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5324,5324,4859,,matched,3,datasetName;canonicalName;decimalLatitude,subpesca-1,hatcheria macraei,2009,NA,NA,-46.946219,-72.803723,CEA (NA) Proyecto Hi,4804,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5335,5335,4868,,matched,5,datasetName;canonicalName;decimalLatitude;decimalLongitude;bibliographicCitation,subpesca-1,galaxias platei,2008,NA,NA,-47.468612,-72.80301,CEA (NA) Linea Base ,14867,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5340,5340,4873,,matched,5,datasetName;canonicalName;decimalLatitude;decimalLongitude;bibliographicCitation,subpesca-1,hatcheria macraei,2008,NA,NA,-47.468612,-72.80301,CEA (NA) Linea Base ,14875,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5343,5343,4876,,matched,6,datasetName;canonicalName;decimalLatitude;decimalLongitude;bibliographicCitation;catalogNumber,subpesca-1,hatcheria macraei,2008,NA,NA,-46.844486,-72.803008,CEA (NA) Linea Base ,14873,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5345,5345,4878,,matched,5,datasetName;canonicalName;decimalLatitude;decimalLongitude;bibliographicCitation,subpesca-1,hatcheria macraei,2009,NA,NA,-46.844486,-72.803008,CEA (NA) Proyecto Hi,4784,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5347,5347,4880,,matched,6,datasetName;canonicalName;decimalLatitude;decimalLongitude;bibliographicCitation;catalogNumber,subpesca-1,hatcheria macraei,2010,NA,NA,-46.844486,-72.803008,CEA (NA) Linea Base ,15889,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5384,5384,4907,,matched,5,datasetName;canonicalName;decimalLatitude;decimalLongitude;bibliographicCitation,mma2,hatcheria macraei,NA,NA,lago largo. rio baker entre rio de la colonia y rio de los ñadis,-47.469,-72.803,FuenteReg: Unmack et,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5413,5413,4923,,matched,3,datasetName;canonicalName;decimalLatitude,subpesca-1,galaxias platei,2011,NA,NA,-46.844778,-72.802747,CEA (NA) Monitoreo L,16188,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5438,5438,4947,,matched,4,datasetName;canonicalName;decimalLatitude;decimalLongitude,agui,eleginops maclovinus,NA,NA,ensenada baja,-45.4499999999,-72.8000000001,Rademacher K. 2007. ,1065,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5440,5440,4949,,matched,4,datasetName;canonicalName;decimalLatitude;decimalLongitude,agui,galaxias maculatus,NA,NA,ensenada baja,-45.4499999999,-72.8000000001,Rademacher K. 2007. ,1084,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5442,5442,4951,,matched,4,datasetName;canonicalName;decimalLatitude;decimalLongitude,agui,geotria australis,NA,NA,ensenada baja,-45.4499999999,-72.8000000001,Rademacher K. 2007. ,1089,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5443,5443,4952,,matched,4,datasetName;canonicalName;decimalLatitude;decimalLongitude,agui,eleginops maclovinus,NA,NA,río aysén,-45.4166666669,-72.8000000001,Rademacher K. 2007. ,1066,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5444,5444,4953,,matched,4,datasetName;canonicalName;decimalLatitude;decimalLongitude,agui,galaxias maculatus,NA,NA,río aysén,-45.4166666669,-72.8000000001,Rademacher K. 2007. ,1078,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5445,5445,4954,,matched,3,datasetName;canonicalName;decimalLatitude,mma2,galaxias maculatus,2009,2009-07-27,lago porteno. en orilla. lago del toro,-51.36,-72.8,OrigenReg: Base Dato,NA,NA,NA,NA,associatedReferences: (Ortiz-Sandoval et al. 2017),NA,Ortiz-Sandoval et al. 2017,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5455,5455,4959,,matched,3,datasetName;canonicalName;decimalLatitude,mma2,geotria australis,NA,NA,río santa barbara. costeras entre rio rayas y rio chaiten,-42.867,-72.8,FuenteReg: Campos et,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5458,5458,4962,,matched,3,datasetName;canonicalName;decimalLatitude,mma2,aplochiton taeniatus,2009,2009-02-05,lago porteno. en orilla. lago del toro,-51.36,-72.799,OrigenReg: Base Dato,NA,NA,NA,NA,associatedReference: (Elgueta et al. 2013) | (Ortiz-Sandoval et al. 2017),NA,Elgueta et al. 2013 | Ortiz-Sandoval et al. 2017,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5462,5462,NA,4964,no_match,NA,NA,mma2,aplochiton zebra,2009,2009-02-05,lago porteno. en orilla. lago del toro,-51.36,-72.799,OrigenReg: Base Dato,NA,NA,NA,NA,associatedReference: (Elgueta et al. 2013) | (Ortiz-Sandoval et al. 2017),NA,Elgueta et al. 2013 | Ortiz-Sandoval et al. 2017,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5466,5466,NA,4966,no_match,NA,NA,mma2,aplochiton zebra,2009,2009-02-06,lago porteno. lago del toro,-51.36,-72.799,OrigenReg: Base Dato,NA,NA,NA,NA,associatedReference: (Elgueta et al. 2013),NA,Elgueta et al. 2013,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5468,5468,4967,,matched,3,datasetName;canonicalName;decimalLatitude,mma2,galaxias platei,2009,2009-12-06,lago porteno. lago del toro,-51.36,-72.799,OrigenReg: Base Dato,NA,NA,NA,NA,associatedReference: (Vera-Escalona et al. 2015) | (Ortiz-Sandoval et al. 2017),NA,Vera-Escalona et al. 2015 | Ortiz-Sandoval et al. 2017,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5489,5489,4987,,matched,4,datasetName;canonicalName;decimalLatitude;decimalLongitude,agui,aplochiton taeniatus,2009,NA,lago porteño,-51.363055556,-72.7969444437,"Elgueta, A., Gonzále",605,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5490,5490,4988,,matched,4,datasetName;canonicalName;decimalLatitude;decimalLongitude,agui,aplochiton zebra,2009,NA,lago porteño,-51.363055556,-72.7969444437,"Elgueta, A., Gonzále",607,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5503,5503,5001,,matched,3,datasetName;canonicalName;decimalLatitude,subpesca-1,galaxias platei,2009,NA,NA,-47.452742,-72.79522,CEA (NA) Linea Base ,15494,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5505,5505,5003,,matched,3,datasetName;canonicalName;decimalLatitude,subpesca-1,hatcheria macraei,2009,NA,NA,-47.452742,-72.79522,CEA (NA) Linea Base ,15505,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5641,5641,5135,,matched,3,datasetName;canonicalName;decimalLatitude,subpesca-1,hatcheria macraei,2007,NA,NA,-47.07099,-72.790473,CEA (NA) Proyecto Hi,4437,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5759,5759,5244,"good, just added eventDate and canonical name",matched,3,datasetName;canonicalName;decimalLatitude,fishgis_metadatabase_ccorrea,geotria australis,1997,1997,site 11: río ñanco,-41.43988,-72.77706,"Wood, Jonathan D. (1",NA,NA,NA,NA,check reference. From CCorrea Metadatabase,NA,NA,NA,NA,NA,NA,NA,NA,Geotria australis,"Geotria australis Gray, 1851",NA,NA,NA
5828,5828,5308,,matched,3,datasetName;canonicalName;decimalLatitude,subpesca-1,galaxias platei,2008,NA,NA,-46.896265,-72.771196,CEA (NA) Linea Base ,14863,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5829,5829,5309,,matched,6,datasetName;canonicalName;decimalLatitude;decimalLongitude;bibliographicCitation;catalogNumber,subpesca-1,hatcheria macraei,2008,NA,NA,-46.896265,-72.771196,CEA (NA) Linea Base ,14874,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5831,5831,5311,,matched,6,datasetName;canonicalName;decimalLatitude;decimalLongitude;bibliographicCitation;catalogNumber,subpesca-1,hatcheria macraei,2009,NA,NA,-46.896265,-72.771196,CEA (NA) Linea Base ,15501,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5858,5858,5327,,matched,3,datasetName;canonicalName;decimalLatitude,vert,odontesthes,1945,NA,chile: castro,-42.48,-72.77,National Museum of N,176559,http://n2t.net/ark:/65665/321061804-36be-4b57-905e-7475226b6fa1,usnm,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5863,5863,5336,,matched,3,datasetName;canonicalName;decimalLatitude,mma2,galaxias platei,2009,2009-12-06,lago sarmiento. bajo porteria,-51.037,-72.768,OrigenReg: Base Dato,NA,NA,NA,1,associatedReference: (Ortiz-Sandoval et al. 2017),NA,Ortiz-Sandoval et al. 2017,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5865,5865,5337,,matched,3,datasetName;canonicalName;decimalLatitude,subpesca-1,galaxias maculatus,2012,NA,NA,-45.283009,-72.764445,ND (NA) Proyecto Sis,21518,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5885,5885,5355,,matched,3,datasetName;canonicalName;decimalLatitude,agui,oncorhynchus mykiss,2007,NA,lleguimán,-41.9801000001,-72.7619999996,"Consuegra, S., Phill",269,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5892,5892,5362,,matched,3,datasetName;canonicalName;decimalLatitude,vert,diplomystes camposensis,1976,1976-11-19,purey river,-42.298122,-72.759293,University of Kansas,19210,dc52080a-1ed3-11e3-bfac-90b11c41863e,ku,NA,"Change coordinate to -39.818333, -72.863889, extracted from Arratia y Quezada 2017",NA,"Arratia & Quezada-Romegialli, 2017",-39.818333,-72.863889,NA,NA,NA,NA,NA,NA,NA,NA,NA
5912,5912,5378,,matched,3,datasetName;canonicalName;decimalLatitude,subpesca-1,percichthys trucha,2010,NA,NA,-47.276895,-72.755691,CEA (NA) Linea Base ,15918,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5949,5949,5415,,matched,3,datasetName;canonicalName;decimalLatitude,agui,galaxias platei,2009,NA,lago azul,-50.8713888891,-72.7472222219,"Vera-Escalona, I., H",1277,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5950,5950,5416,,matched,3,datasetName;canonicalName;decimalLatitude,mma2,galaxias platei,2011,2011-08-14,laguna azul. rio paine en desembocadura lago nordenskjold,-50.872,-72.747,OrigenReg: Base Dato,NA,NA,NA,NA,"associatedReference: (Vera-Escalona et al., 2015) | (González, 2012)",NA,"Vera-Escalona et al., 2015 | González, 2012",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5958,5958,5422,,matched,3,datasetName;canonicalName;decimalLatitude,subpesca-1,galaxias platei,2012,NA,NA,-47.204216,-72.74541,CEA (NA) Monitoreo L,21568,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5969,5969,5432,,matched,5,datasetName;canonicalName;decimalLatitude;decimalLongitude;bibliographicCitation,agui,aplochiton taeniatus,2009,NA,lago azul,-50.8766666666,-72.7427777778,"Elgueta, A., Gonzále",604,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5970,5970,5433,,matched,5,datasetName;canonicalName;decimalLatitude;decimalLongitude;bibliographicCitation,agui,aplochiton taeniatus,NA,NA,lago azul,-50.8766666666,-72.7427777778,González J. 2012. Di,697,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5971,5971,5434,,matched,5,datasetName;canonicalName;decimalLatitude;decimalLongitude;bibliographicCitation,agui,aplochiton zebra,2009,NA,lago azul,-50.8766666666,-72.7427777778,"Elgueta, A., Gonzále",606,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5972,5972,5435,,matched,5,datasetName;canonicalName;decimalLatitude;decimalLongitude;bibliographicCitation,agui,aplochiton zebra,NA,NA,lago azul,-50.8766666666,-72.7427777778,González J. 2012. Di,699,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5973,5973,5436,,matched,3,datasetName;canonicalName;decimalLatitude,agui,galaxias platei,NA,NA,lago azul,-50.8766666666,-72.7427777778,González J. 2012. Di,702,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5977,5977,5440,,matched,4,datasetName;canonicalName;decimalLatitude;decimalLongitude,mma2,aplochiton taeniatus,2009,2009-02-11,laguna azul. rio paine en desembocadura lago nordenskjold,-50.878,-72.742,OrigenReg: Base Dato,NA,NA,NA,NA,"associatedReference: (Elgueta et al. 2013) | (González, 2012)",NA,"Elgueta et al. 2013 | González, 2012",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5986,5986,5448,,matched,4,datasetName;canonicalName;decimalLatitude;decimalLongitude,mma2,galaxias platei,2009,2009-12-06,laguna azul. rio paine en desembocadura lago nordenskjold,-50.879,-72.741,OrigenReg: Base Dato,NA,NA,NA,NA,"associatedReference: (Vera-Escalona et al. 2015) | (González, 2012)",NA,"Vera-Escalona et al. 2015 | González, 2012",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6145,6145,5604,,matched,4,datasetName;canonicalName;decimalLatitude;decimalLongitude,mma2,galaxias platei,2009,2009-12-06,laguna azul. rio paine en desembocadura lago nordenskjold,-50.879,-72.737,OrigenReg: Base Dato,NA,NA,NA,NA,"associatedReference: (Vera-Escalona et al. 2015) | (González, 2012)",NA,"Vera-Escalona et al. 2015 | González, 2012",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6151,6151,5609,,matched,4,datasetName;canonicalName;decimalLatitude;decimalLongitude,mma2,aplochiton taeniatus,2009,2009-01-27,laguna azul. rio paine en desembocadura lago nordenskjold,-50.878,-72.736,OrigenReg: Base Dato,NA,NA,NA,NA,"associatedReference: (Elgueta et al. 2013) | (González, 2012)",NA,"Elgueta et al. 2013 | González, 2012",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6153,6153,5610,,matched,3,datasetName;canonicalName;decimalLatitude,mma2,aplochiton zebra,2009,2009-01-27,laguna azul. rio paine en desembocadura lago nordenskjold,-50.878,-72.736,OrigenReg: Base Dato,NA,NA,NA,NA,"associatedReference: (Elgueta et al. 2013) | (González, 2012)",NA,"Elgueta et al. 2013 | González, 2012",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6254,6254,5710,,matched,3,datasetName;canonicalName;decimalLatitude,agui,galaxias platei,NA,NA,lago azul,-51.0333333326,-72.7333333333,"Cussac, V., Ortubay,",474,NA,NA,NA,"Change coordinates to -50.880367, -72.773318; also add another record for Lago Sarmiento from McDowall 1971",NA,NA,-50.880367,-72.773318,NA,NA,NA,NA,NA,NA,NA,NA,NA
6256,6256,5712,,matched,4,datasetName;canonicalName;decimalLatitude;decimalLongitude,agui,geotria australis,NA,NA,puerto piedra (río aysén),-45.4,-72.7333333333,Zama A. y Cárdenas E,1375,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6477,6477,5928,,matched,5,datasetName;canonicalName;decimalLatitude;decimalLongitude;bibliographicCitation,agui,oncorhynchus masou,2006,NA,l.gral carrera,-46.4709722222,-72.7224166671,"Habit, E., Gonzalez,",799,NA,NA,1,"associated reference: (Cussac et al., 2020)",NA,"Cussac et al., 2020",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6478,6478,5929,,matched,5,datasetName;canonicalName;decimalLatitude;decimalLongitude;bibliographicCitation,agui,oncorhynchus masou,NA,NA,l.gral carrera,-46.4709722222,-72.7224166671,"Cussac, V.E.; Barran",568,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6479,6479,5930,,matched,5,datasetName;canonicalName;decimalLatitude;decimalLongitude;bibliographicCitation,agui,salmo salar,2006,NA,l.gral carrera,-46.4709722222,-72.7224166671,"Habit, E., Gonzalez,",800,NA,NA,1,"associatedreference: (Cussac et al., 2020)",NA,"Cussac et al., 2020",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6480,6480,5931,,matched,5,datasetName;canonicalName;decimalLatitude;decimalLongitude;bibliographicCitation,agui,salmo salar,NA,NA,l.gral carrera,-46.4709722222,-72.7224166671,"Cussac, V.E.; Barran",569,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6481,6481,5932,,matched,5,datasetName;canonicalName;decimalLatitude;decimalLongitude;bibliographicCitation,agui,salmo trutta,2006,NA,l.gral carrera,-46.4709722222,-72.7224166671,"Habit, E., Gonzalez,",798,NA,NA,1,"associatedReference: (Cussac et al., 2020)",NA,"Cussac et al., 2020",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6482,6482,5933,,matched,5,datasetName;canonicalName;decimalLatitude;decimalLongitude;bibliographicCitation,agui,salmo trutta,NA,NA,l.gral carrera,-46.4709722222,-72.7224166671,"Cussac, V.E.; Barran",567,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6535,6535,5975,,matched,3,datasetName;canonicalName;decimalLatitude,agui,galaxias platei,NA,NA,lago riesco,-45.4666666668,-72.7166666672,Zama A. y Cárdenas E,1373,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6537,6537,5977,,matched,3,datasetName;canonicalName;decimalLatitude,agui,geotria australis,NA,NA,puerto piedra,-42.3999999997,-72.7166666672,Rademacher K. 2007. ,1090,NA,NA,0,"change coordinates to -45.400000, -72.725000",NA,NA,-45.4,-72.725,NA,NA,NA,NA,NA,NA,NA,NA,NA
6538,6538,5978,,matched,3,datasetName;canonicalName;decimalLatitude,agui,oncorhynchus mykiss,2006,NA,lago los palos,-44.9446111112,-72.716638889,"Habit, E., Gonzalez,",794,NA,NA,NA,"change coordinates to : -45.323117, -72.694578

",NA,NA,-45.323117,-72.694578,NA,NA,NA,NA,NA,NA,NA,NA,NA
