"locationRemarks","decimalLatitude","decimalLongitude","eventDate","scientificName","recordedBy","individualCount","associatedReferences","locality","license","rightsHolder","accessRights","bibliographicCitation","datasetName","basisOfRecord"
"U33A",-42.16802,-73.47995,2007-12-07,"Galaxias maculatus","Kyle Young, Alexandre Terreau, Anne-Flore Thailly",117,"Vanhaecke et al. 2015 ","Chiloé, Río U33","CC BY-NC 4.0","Carlos García de Leaniz y Gonzalo Gajardo","not-for-profit use only","García de Leániz, Carlos, Gonzalo Gajardo, Sofia Consuegra, Daniel Fowler, Nick Rendell, Guillermo Giannico,  Jose Sanzana, Jason B. Dunham (2012) Protecting galaxiids from salmonid invasions in Chile and the Falklands. Department for Environment Food and Rural Affairs, grant EIDPO041, UK.","Darwin Initiative Fish Atlas","Ocurrence"
"U33A",-42.16802,-73.47995,2007-12-07,"Oncorhynchus mykiss","Kyle Young, Alexandre Terreau, Anne-Flore Thailly",17,"Vanhaecke et al. 2015 ","Chiloé, Río U33","CC BY-NC 4.0","Carlos García de Leaniz y Gonzalo Gajardo","not-for-profit use only","García de Leániz, Carlos, Gonzalo Gajardo, Sofia Consuegra, Daniel Fowler, Nick Rendell, Guillermo Giannico,  Jose Sanzana, Jason B. Dunham (2012) Protecting galaxiids from salmonid invasions in Chile and the Falklands. Department for Environment Food and Rural Affairs, grant EIDPO041, UK.","Darwin Initiative Fish Atlas","Ocurrence"
"U33A",-42.16802,-73.47995,2007-12-07,"Salmo salar","Kyle Young, Alexandre Terreau, Anne-Flore Thailly",22,"Vanhaecke et al. 2015 ","Chiloé, Río U33","CC BY-NC 4.0","Carlos García de Leaniz y Gonzalo Gajardo","not-for-profit use only","García de Leániz, Carlos, Gonzalo Gajardo, Sofia Consuegra, Daniel Fowler, Nick Rendell, Guillermo Giannico,  Jose Sanzana, Jason B. Dunham (2012) Protecting galaxiids from salmonid invasions in Chile and the Falklands. Department for Environment Food and Rural Affairs, grant EIDPO041, UK.","Darwin Initiative Fish Atlas","Ocurrence"
"U33B",-42.16925,-73.47957,2007-12-07,"Aplochiton zebra","Kyle Young, Alexandre Terreau, Anne-Flore Thailly",16,"Vanhaecke et al. 2012 PLoS ONE | Vanhaecke et al. 2015 ","Chiloé, Río U33","CC BY-NC 4.0","Carlos García de Leaniz y Gonzalo Gajardo","not-for-profit use only","García de Leániz, Carlos, Gonzalo Gajardo, Sofia Consuegra, Daniel Fowler, Nick Rendell, Guillermo Giannico,  Jose Sanzana, Jason B. Dunham (2012) Protecting galaxiids from salmonid invasions in Chile and the Falklands. Department for Environment Food and Rural Affairs, grant EIDPO041, UK.","Darwin Initiative Fish Atlas","Ocurrence"
"U33B",-42.16925,-73.47957,2007-12-07,"Galaxias maculatus","Kyle Young, Alexandre Terreau, Anne-Flore Thailly",17,"Vanhaecke et al. 2015 ","Chiloé, Río U33","CC BY-NC 4.0","Carlos García de Leaniz y Gonzalo Gajardo","not-for-profit use only","García de Leániz, Carlos, Gonzalo Gajardo, Sofia Consuegra, Daniel Fowler, Nick Rendell, Guillermo Giannico,  Jose Sanzana, Jason B. Dunham (2012) Protecting galaxiids from salmonid invasions in Chile and the Falklands. Department for Environment Food and Rural Affairs, grant EIDPO041, UK.","Darwin Initiative Fish Atlas","Ocurrence"
"U33B",-42.16925,-73.47957,2007-12-07,"Oncorhynchus mykiss","Kyle Young, Alexandre Terreau, Anne-Flore Thailly",13,"Vanhaecke et al. 2015 ","Chiloé, Río U33","CC BY-NC 4.0","Carlos García de Leaniz y Gonzalo Gajardo","not-for-profit use only","García de Leániz, Carlos, Gonzalo Gajardo, Sofia Consuegra, Daniel Fowler, Nick Rendell, Guillermo Giannico,  Jose Sanzana, Jason B. Dunham (2012) Protecting galaxiids from salmonid invasions in Chile and the Falklands. Department for Environment Food and Rural Affairs, grant EIDPO041, UK.","Darwin Initiative Fish Atlas","Ocurrence"
"U33B",-42.16925,-73.47957,2007-12-07,"Salmo salar","Kyle Young, Alexandre Terreau, Anne-Flore Thailly",2,"Vanhaecke et al. 2015 ","Chiloé, Río U33","CC BY-NC 4.0","Carlos García de Leaniz y Gonzalo Gajardo","not-for-profit use only","García de Leániz, Carlos, Gonzalo Gajardo, Sofia Consuegra, Daniel Fowler, Nick Rendell, Guillermo Giannico,  Jose Sanzana, Jason B. Dunham (2012) Protecting galaxiids from salmonid invasions in Chile and the Falklands. Department for Environment Food and Rural Affairs, grant EIDPO041, UK.","Darwin Initiative Fish Atlas","Ocurrence"
"U33C",-42.17039,-73.47986,2007-12-07,"Aplochiton zebra","Kyle Young, Alexandre Terreau, Anne-Flore Thailly",14,"Vanhaecke et al. 2012 PLoS ONE | Vanhaecke et al. 2015 ","Chiloé, Río U33","CC BY-NC 4.0","Carlos García de Leaniz y Gonzalo Gajardo","not-for-profit use only","García de Leániz, Carlos, Gonzalo Gajardo, Sofia Consuegra, Daniel Fowler, Nick Rendell, Guillermo Giannico,  Jose Sanzana, Jason B. Dunham (2012) Protecting galaxiids from salmonid invasions in Chile and the Falklands. Department for Environment Food and Rural Affairs, grant EIDPO041, UK.","Darwin Initiative Fish Atlas","Ocurrence"
"U33C",-42.17039,-73.47986,2007-12-07,"Oncorhynchus mykiss","Kyle Young, Alexandre Terreau, Anne-Flore Thailly",7,"Vanhaecke et al. 2015 ","Chiloé, Río U33","CC BY-NC 4.0","Carlos García de Leaniz y Gonzalo Gajardo","not-for-profit use only","García de Leániz, Carlos, Gonzalo Gajardo, Sofia Consuegra, Daniel Fowler, Nick Rendell, Guillermo Giannico,  Jose Sanzana, Jason B. Dunham (2012) Protecting galaxiids from salmonid invasions in Chile and the Falklands. Department for Environment Food and Rural Affairs, grant EIDPO041, UK.","Darwin Initiative Fish Atlas","Ocurrence"
"U33C",-42.17039,-73.47986,2007-12-07,"Salmo salar","Kyle Young, Alexandre Terreau, Anne-Flore Thailly",2,"Vanhaecke et al. 2015 ","Chiloé, Río U33","CC BY-NC 4.0","Carlos García de Leaniz y Gonzalo Gajardo","not-for-profit use only","García de Leániz, Carlos, Gonzalo Gajardo, Sofia Consuegra, Daniel Fowler, Nick Rendell, Guillermo Giannico,  Jose Sanzana, Jason B. Dunham (2012) Protecting galaxiids from salmonid invasions in Chile and the Falklands. Department for Environment Food and Rural Affairs, grant EIDPO041, UK.","Darwin Initiative Fish Atlas","Ocurrence"
"U34A",-42.11079,-73.48407,2007-12-08,"Aplochiton zebra","Kyle Young, Alexandre Terreau, Anne-Flore Thailly",50,"Vanhaecke et al. 2012 PLoS ONE | Vanhaecke et al. 2015 ","Chiloé, Río U34","CC BY-NC 4.0","Carlos García de Leaniz y Gonzalo Gajardo","not-for-profit use only","García de Leániz, Carlos, Gonzalo Gajardo, Sofia Consuegra, Daniel Fowler, Nick Rendell, Guillermo Giannico,  Jose Sanzana, Jason B. Dunham (2012) Protecting galaxiids from salmonid invasions in Chile and the Falklands. Department for Environment Food and Rural Affairs, grant EIDPO041, UK.","Darwin Initiative Fish Atlas","Ocurrence"
"U34A",-42.11079,-73.48407,2007-12-08,"Brachygalaxias bullocki","Kyle Young, Alexandre Terreau, Anne-Flore Thailly",2,"Vanhaecke et al. 2015 ","Chiloé, Río U34","CC BY-NC 4.0","Carlos García de Leaniz y Gonzalo Gajardo","not-for-profit use only","García de Leániz, Carlos, Gonzalo Gajardo, Sofia Consuegra, Daniel Fowler, Nick Rendell, Guillermo Giannico,  Jose Sanzana, Jason B. Dunham (2012) Protecting galaxiids from salmonid invasions in Chile and the Falklands. Department for Environment Food and Rural Affairs, grant EIDPO041, UK.","Darwin Initiative Fish Atlas","Ocurrence"
"U34A",-42.11079,-73.48407,2007-12-08,"Galaxias maculatus","Kyle Young, Alexandre Terreau, Anne-Flore Thailly",67,"Vanhaecke et al. 2015 ","Chiloé, Río U34","CC BY-NC 4.0","Carlos García de Leaniz y Gonzalo Gajardo","not-for-profit use only","García de Leániz, Carlos, Gonzalo Gajardo, Sofia Consuegra, Daniel Fowler, Nick Rendell, Guillermo Giannico,  Jose Sanzana, Jason B. Dunham (2012) Protecting galaxiids from salmonid invasions in Chile and the Falklands. Department for Environment Food and Rural Affairs, grant EIDPO041, UK.","Darwin Initiative Fish Atlas","Ocurrence"
"U34A",-42.11079,-73.48407,2007-12-08,"Oncorhynchus kisutch","Kyle Young, Alexandre Terreau, Anne-Flore Thailly",1,"","Chiloé, Río U34","CC BY-NC 4.0","Carlos García de Leaniz y Gonzalo Gajardo","not-for-profit use only","García de Leániz, Carlos, Gonzalo Gajardo, Sofia Consuegra, Daniel Fowler, Nick Rendell, Guillermo Giannico,  Jose Sanzana, Jason B. Dunham (2012) Protecting galaxiids from salmonid invasions in Chile and the Falklands. Department for Environment Food and Rural Affairs, grant EIDPO041, UK.","Darwin Initiative Fish Atlas","Ocurrence"
"U34A",-42.11079,-73.48407,2007-12-08,"Oncorhynchus mykiss","Kyle Young, Alexandre Terreau, Anne-Flore Thailly",6,"Vanhaecke et al. 2015 ","Chiloé, Río U34","CC BY-NC 4.0","Carlos García de Leaniz y Gonzalo Gajardo","not-for-profit use only","García de Leániz, Carlos, Gonzalo Gajardo, Sofia Consuegra, Daniel Fowler, Nick Rendell, Guillermo Giannico,  Jose Sanzana, Jason B. Dunham (2012) Protecting galaxiids from salmonid invasions in Chile and the Falklands. Department for Environment Food and Rural Affairs, grant EIDPO041, UK.","Darwin Initiative Fish Atlas","Ocurrence"
"U34C",-42.10957,-73.48385,2007-12-08,"Brachygalaxias bullocki","Kyle Young, Alexandre Terreau, Anne-Flore Thailly",43,"Vanhaecke et al. 2015 ","Chiloé, Río U34","CC BY-NC 4.0","Carlos García de Leaniz y Gonzalo Gajardo","not-for-profit use only","García de Leániz, Carlos, Gonzalo Gajardo, Sofia Consuegra, Daniel Fowler, Nick Rendell, Guillermo Giannico,  Jose Sanzana, Jason B. Dunham (2012) Protecting galaxiids from salmonid invasions in Chile and the Falklands. Department for Environment Food and Rural Affairs, grant EIDPO041, UK.","Darwin Initiative Fish Atlas","Ocurrence"
"U35A",-43.13724,-73.65302,2008-02-04,"Aplochiton zebra","Kyle Young, Jessica Stephenson, Anne-Flore Thailly",9,"","Chiloé, Río U35","CC BY-NC 4.0","Carlos García de Leaniz y Gonzalo Gajardo","not-for-profit use only","García de Leániz, Carlos, Gonzalo Gajardo, Sofia Consuegra, Daniel Fowler, Nick Rendell, Guillermo Giannico,  Jose Sanzana, Jason B. Dunham (2012) Protecting galaxiids from salmonid invasions in Chile and the Falklands. Department for Environment Food and Rural Affairs, grant EIDPO041, UK.","Darwin Initiative Fish Atlas","Ocurrence"
"U35A",-43.13724,-73.65302,2008-02-04,"Galaxias maculatus","Kyle Young, Jessica Stephenson, Anne-Flore Thailly",7,"","Chiloé, Río U35","CC BY-NC 4.0","Carlos García de Leaniz y Gonzalo Gajardo","not-for-profit use only","García de Leániz, Carlos, Gonzalo Gajardo, Sofia Consuegra, Daniel Fowler, Nick Rendell, Guillermo Giannico,  Jose Sanzana, Jason B. Dunham (2012) Protecting galaxiids from salmonid invasions in Chile and the Falklands. Department for Environment Food and Rural Affairs, grant EIDPO041, UK.","Darwin Initiative Fish Atlas","Ocurrence"
"U35A",-43.13724,-73.65302,2008-02-04,"Oncorhynchus mykiss","Kyle Young, Jessica Stephenson, Anne-Flore Thailly",2,"","Chiloé, Río U35","CC BY-NC 4.0","Carlos García de Leaniz y Gonzalo Gajardo","not-for-profit use only","García de Leániz, Carlos, Gonzalo Gajardo, Sofia Consuegra, Daniel Fowler, Nick Rendell, Guillermo Giannico,  Jose Sanzana, Jason B. Dunham (2012) Protecting galaxiids from salmonid invasions in Chile and the Falklands. Department for Environment Food and Rural Affairs, grant EIDPO041, UK.","Darwin Initiative Fish Atlas","Ocurrence"
"U35A",-43.13724,-73.65302,2008-02-04,"Salmo trutta","Kyle Young, Jessica Stephenson, Anne-Flore Thailly",46,"","Chiloé, Río U35","CC BY-NC 4.0","Carlos García de Leaniz y Gonzalo Gajardo","not-for-profit use only","García de Leániz, Carlos, Gonzalo Gajardo, Sofia Consuegra, Daniel Fowler, Nick Rendell, Guillermo Giannico,  Jose Sanzana, Jason B. Dunham (2012) Protecting galaxiids from salmonid invasions in Chile and the Falklands. Department for Environment Food and Rural Affairs, grant EIDPO041, UK.","Darwin Initiative Fish Atlas","Ocurrence"
"U35C",-43.13221,-73.65633,2008-02-04,"Salmo trutta","Kyle Young, Jessica Stephenson, Anne-Flore Thailly",28,"","Chiloé, Río U35","CC BY-NC 4.0","Carlos García de Leaniz y Gonzalo Gajardo","not-for-profit use only","García de Leániz, Carlos, Gonzalo Gajardo, Sofia Consuegra, Daniel Fowler, Nick Rendell, Guillermo Giannico,  Jose Sanzana, Jason B. Dunham (2012) Protecting galaxiids from salmonid invasions in Chile and the Falklands. Department for Environment Food and Rural Affairs, grant EIDPO041, UK.","Darwin Initiative Fish Atlas","Ocurrence"
"U36A",-43.04641,-73.62746,2008-02-05,"Galaxias maculatus","Kyle Young, Jessica Stephenson, Anne-Flore Thailly",80,"","Chiloé, Río U36","CC BY-NC 4.0","Carlos García de Leaniz y Gonzalo Gajardo","not-for-profit use only","García de Leániz, Carlos, Gonzalo Gajardo, Sofia Consuegra, Daniel Fowler, Nick Rendell, Guillermo Giannico,  Jose Sanzana, Jason B. Dunham (2012) Protecting galaxiids from salmonid invasions in Chile and the Falklands. Department for Environment Food and Rural Affairs, grant EIDPO041, UK.","Darwin Initiative Fish Atlas","Ocurrence"
"U36A",-43.04641,-73.62746,2008-02-05,"Oncorhynchus mykiss","Kyle Young, Jessica Stephenson, Anne-Flore Thailly",6,"","Chiloé, Río U36","CC BY-NC 4.0","Carlos García de Leaniz y Gonzalo Gajardo","not-for-profit use only","García de Leániz, Carlos, Gonzalo Gajardo, Sofia Consuegra, Daniel Fowler, Nick Rendell, Guillermo Giannico,  Jose Sanzana, Jason B. Dunham (2012) Protecting galaxiids from salmonid invasions in Chile and the Falklands. Department for Environment Food and Rural Affairs, grant EIDPO041, UK.","Darwin Initiative Fish Atlas","Ocurrence"
"U36A",-43.04641,-73.62746,2008-02-05,"Salmo trutta","Kyle Young, Jessica Stephenson, Anne-Flore Thailly",4,"","Chiloé, Río U36","CC BY-NC 4.0","Carlos García de Leaniz y Gonzalo Gajardo","not-for-profit use only","García de Leániz, Carlos, Gonzalo Gajardo, Sofia Consuegra, Daniel Fowler, Nick Rendell, Guillermo Giannico,  Jose Sanzana, Jason B. Dunham (2012) Protecting galaxiids from salmonid invasions in Chile and the Falklands. Department for Environment Food and Rural Affairs, grant EIDPO041, UK.","Darwin Initiative Fish Atlas","Ocurrence"
"U36C",-43.04502,-73.64363,2008-02-05,"Oncorhynchus mykiss","Kyle Young, Jessica Stephenson, Anne-Flore Thailly",6,"","Chiloé, Río U36","CC BY-NC 4.0","Carlos García de Leaniz y Gonzalo Gajardo","not-for-profit use only","García de Leániz, Carlos, Gonzalo Gajardo, Sofia Consuegra, Daniel Fowler, Nick Rendell, Guillermo Giannico,  Jose Sanzana, Jason B. Dunham (2012) Protecting galaxiids from salmonid invasions in Chile and the Falklands. Department for Environment Food and Rural Affairs, grant EIDPO041, UK.","Darwin Initiative Fish Atlas","Ocurrence"
"U36D",-43.04154,-73.64645,2008-02-05,"Oncorhynchus mykiss","Kyle Young, Jessica Stephenson, Anne-Flore Thailly",67,"","Chiloé, Río U36","CC BY-NC 4.0","Carlos García de Leaniz y Gonzalo Gajardo","not-for-profit use only","García de Leániz, Carlos, Gonzalo Gajardo, Sofia Consuegra, Daniel Fowler, Nick Rendell, Guillermo Giannico,  Jose Sanzana, Jason B. Dunham (2012) Protecting galaxiids from salmonid invasions in Chile and the Falklands. Department for Environment Food and Rural Affairs, grant EIDPO041, UK.","Darwin Initiative Fish Atlas","Ocurrence"
"U37A",-43.03323,-73.57449,2008-02-06,"Galaxias maculatus","Kyle Young, Jessica Stephenson, Anne-Flore Thailly",128,"","Chiloé, Río U37","CC BY-NC 4.0","Carlos García de Leaniz y Gonzalo Gajardo","not-for-profit use only","García de Leániz, Carlos, Gonzalo Gajardo, Sofia Consuegra, Daniel Fowler, Nick Rendell, Guillermo Giannico,  Jose Sanzana, Jason B. Dunham (2012) Protecting galaxiids from salmonid invasions in Chile and the Falklands. Department for Environment Food and Rural Affairs, grant EIDPO041, UK.","Darwin Initiative Fish Atlas","Ocurrence"
"U37A",-43.03323,-73.57449,2008-02-06,"Oncorhynchus mykiss","Kyle Young, Jessica Stephenson, Anne-Flore Thailly",13," Consuegra et al. 2011","Chiloé, Río U37","CC BY-NC 4.0","Carlos García de Leaniz y Gonzalo Gajardo","not-for-profit use only","García de Leániz, Carlos, Gonzalo Gajardo, Sofia Consuegra, Daniel Fowler, Nick Rendell, Guillermo Giannico,  Jose Sanzana, Jason B. Dunham (2012) Protecting galaxiids from salmonid invasions in Chile and the Falklands. Department for Environment Food and Rural Affairs, grant EIDPO041, UK.","Darwin Initiative Fish Atlas","Ocurrence"
"U37A",-43.03323,-73.57449,2008-02-06,"Salmo trutta","Kyle Young, Jessica Stephenson, Anne-Flore Thailly",1,"","Chiloé, Río U37","CC BY-NC 4.0","Carlos García de Leaniz y Gonzalo Gajardo","not-for-profit use only","García de Leániz, Carlos, Gonzalo Gajardo, Sofia Consuegra, Daniel Fowler, Nick Rendell, Guillermo Giannico,  Jose Sanzana, Jason B. Dunham (2012) Protecting galaxiids from salmonid invasions in Chile and the Falklands. Department for Environment Food and Rural Affairs, grant EIDPO041, UK.","Darwin Initiative Fish Atlas","Ocurrence"
"U38A",-43.04134,-73.59446,2008-02-06,"Galaxias maculatus","Kyle Young, Jessica Stephenson, Anne-Flore Thailly",44,"","Chiloé, Río U38","CC BY-NC 4.0","Carlos García de Leaniz y Gonzalo Gajardo","not-for-profit use only","García de Leániz, Carlos, Gonzalo Gajardo, Sofia Consuegra, Daniel Fowler, Nick Rendell, Guillermo Giannico,  Jose Sanzana, Jason B. Dunham (2012) Protecting galaxiids from salmonid invasions in Chile and the Falklands. Department for Environment Food and Rural Affairs, grant EIDPO041, UK.","Darwin Initiative Fish Atlas","Ocurrence"
"U38A",-43.04134,-73.59446,2008-02-06,"Oncorhynchus mykiss","Kyle Young, Jessica Stephenson, Anne-Flore Thailly",63,"","Chiloé, Río U38","CC BY-NC 4.0","Carlos García de Leaniz y Gonzalo Gajardo","not-for-profit use only","García de Leániz, Carlos, Gonzalo Gajardo, Sofia Consuegra, Daniel Fowler, Nick Rendell, Guillermo Giannico,  Jose Sanzana, Jason B. Dunham (2012) Protecting galaxiids from salmonid invasions in Chile and the Falklands. Department for Environment Food and Rural Affairs, grant EIDPO041, UK.","Darwin Initiative Fish Atlas","Ocurrence"
"U38C",-43.03131,-73.60072,2008-02-06,"Aplochiton zebra","Kyle Young, Jessica Stephenson, Anne-Flore Thailly",40,"","Chiloé, Río U38","CC BY-NC 4.0","Carlos García de Leaniz y Gonzalo Gajardo","not-for-profit use only","García de Leániz, Carlos, Gonzalo Gajardo, Sofia Consuegra, Daniel Fowler, Nick Rendell, Guillermo Giannico,  Jose Sanzana, Jason B. Dunham (2012) Protecting galaxiids from salmonid invasions in Chile and the Falklands. Department for Environment Food and Rural Affairs, grant EIDPO041, UK.","Darwin Initiative Fish Atlas","Ocurrence"
"U39A",-42.91145,-73.6386,2008-02-07,"Aplochiton zebra","Kyle Young, Jessica Stephenson, Anne-Flore Thailly",1,"","Chiloé, Río U39","CC BY-NC 4.0","Carlos García de Leaniz y Gonzalo Gajardo","not-for-profit use only","García de Leániz, Carlos, Gonzalo Gajardo, Sofia Consuegra, Daniel Fowler, Nick Rendell, Guillermo Giannico,  Jose Sanzana, Jason B. Dunham (2012) Protecting galaxiids from salmonid invasions in Chile and the Falklands. Department for Environment Food and Rural Affairs, grant EIDPO041, UK.","Darwin Initiative Fish Atlas","Ocurrence"
"U39A",-42.91145,-73.6386,2008-02-07,"Galaxias maculatus","Kyle Young, Jessica Stephenson, Anne-Flore Thailly",1,"","Chiloé, Río U39","CC BY-NC 4.0","Carlos García de Leaniz y Gonzalo Gajardo","not-for-profit use only","García de Leániz, Carlos, Gonzalo Gajardo, Sofia Consuegra, Daniel Fowler, Nick Rendell, Guillermo Giannico,  Jose Sanzana, Jason B. Dunham (2012) Protecting galaxiids from salmonid invasions in Chile and the Falklands. Department for Environment Food and Rural Affairs, grant EIDPO041, UK.","Darwin Initiative Fish Atlas","Ocurrence"
"U39A",-42.91145,-73.6386,2008-02-07,"Salmo trutta","Kyle Young, Jessica Stephenson, Anne-Flore Thailly",41,"","Chiloé, Río U39","CC BY-NC 4.0","Carlos García de Leaniz y Gonzalo Gajardo","not-for-profit use only","García de Leániz, Carlos, Gonzalo Gajardo, Sofia Consuegra, Daniel Fowler, Nick Rendell, Guillermo Giannico,  Jose Sanzana, Jason B. Dunham (2012) Protecting galaxiids from salmonid invasions in Chile and the Falklands. Department for Environment Food and Rural Affairs, grant EIDPO041, UK.","Darwin Initiative Fish Atlas","Ocurrence"
"U39C",-42.91407,-73.64059,2008-02-07,"Salmo trutta","Kyle Young, Jessica Stephenson, Anne-Flore Thailly",18,"","Chiloé, Río U39","CC BY-NC 4.0","Carlos García de Leaniz y Gonzalo Gajardo","not-for-profit use only","García de Leániz, Carlos, Gonzalo Gajardo, Sofia Consuegra, Daniel Fowler, Nick Rendell, Guillermo Giannico,  Jose Sanzana, Jason B. Dunham (2012) Protecting galaxiids from salmonid invasions in Chile and the Falklands. Department for Environment Food and Rural Affairs, grant EIDPO041, UK.","Darwin Initiative Fish Atlas","Ocurrence"
"U40A",-42.89064,-73.65541,2008-02-07,"Galaxias maculatus","Kyle Young, Jessica Stephenson, Anne-Flore Thailly",2,"","Chiloé, Río U40","CC BY-NC 4.0","Carlos García de Leaniz y Gonzalo Gajardo","not-for-profit use only","García de Leániz, Carlos, Gonzalo Gajardo, Sofia Consuegra, Daniel Fowler, Nick Rendell, Guillermo Giannico,  Jose Sanzana, Jason B. Dunham (2012) Protecting galaxiids from salmonid invasions in Chile and the Falklands. Department for Environment Food and Rural Affairs, grant EIDPO041, UK.","Darwin Initiative Fish Atlas","Ocurrence"
"U40A",-42.89064,-73.65541,2008-02-07,"Salmo trutta","Kyle Young, Jessica Stephenson, Anne-Flore Thailly",5,"","Chiloé, Río U40","CC BY-NC 4.0","Carlos García de Leaniz y Gonzalo Gajardo","not-for-profit use only","García de Leániz, Carlos, Gonzalo Gajardo, Sofia Consuegra, Daniel Fowler, Nick Rendell, Guillermo Giannico,  Jose Sanzana, Jason B. Dunham (2012) Protecting galaxiids from salmonid invasions in Chile and the Falklands. Department for Environment Food and Rural Affairs, grant EIDPO041, UK.","Darwin Initiative Fish Atlas","Ocurrence"
"U40C",-42.89232,-73.66039,2008-02-07,"Salmo trutta","Kyle Young, Jessica Stephenson, Anne-Flore Thailly",30,"","Chiloé, Río U40","CC BY-NC 4.0","Carlos García de Leaniz y Gonzalo Gajardo","not-for-profit use only","García de Leániz, Carlos, Gonzalo Gajardo, Sofia Consuegra, Daniel Fowler, Nick Rendell, Guillermo Giannico,  Jose Sanzana, Jason B. Dunham (2012) Protecting galaxiids from salmonid invasions in Chile and the Falklands. Department for Environment Food and Rural Affairs, grant EIDPO041, UK.","Darwin Initiative Fish Atlas","Ocurrence"
"U41A",-42.88184,-73.66441,2008-02-08,"Galaxias maculatus","Kyle Young, Jessica Stephenson, Anne-Flore Thailly",2,"","Chiloé, Río U41","CC BY-NC 4.0","Carlos García de Leaniz y Gonzalo Gajardo","not-for-profit use only","García de Leániz, Carlos, Gonzalo Gajardo, Sofia Consuegra, Daniel Fowler, Nick Rendell, Guillermo Giannico,  Jose Sanzana, Jason B. Dunham (2012) Protecting galaxiids from salmonid invasions in Chile and the Falklands. Department for Environment Food and Rural Affairs, grant EIDPO041, UK.","Darwin Initiative Fish Atlas","Ocurrence"
"U41A",-42.88184,-73.66441,2008-02-08,"Salmo trutta","Kyle Young, Jessica Stephenson, Anne-Flore Thailly",61,"","Chiloé, Río U41","CC BY-NC 4.0","Carlos García de Leaniz y Gonzalo Gajardo","not-for-profit use only","García de Leániz, Carlos, Gonzalo Gajardo, Sofia Consuegra, Daniel Fowler, Nick Rendell, Guillermo Giannico,  Jose Sanzana, Jason B. Dunham (2012) Protecting galaxiids from salmonid invasions in Chile and the Falklands. Department for Environment Food and Rural Affairs, grant EIDPO041, UK.","Darwin Initiative Fish Atlas","Ocurrence"
"U42A",-42.87653,-73.67674,2008-02-08,"Galaxias maculatus","Kyle Young, Jessica Stephenson, Anne-Flore Thailly",1,"","Chiloé, Río U42","CC BY-NC 4.0","Carlos García de Leaniz y Gonzalo Gajardo","not-for-profit use only","García de Leániz, Carlos, Gonzalo Gajardo, Sofia Consuegra, Daniel Fowler, Nick Rendell, Guillermo Giannico,  Jose Sanzana, Jason B. Dunham (2012) Protecting galaxiids from salmonid invasions in Chile and the Falklands. Department for Environment Food and Rural Affairs, grant EIDPO041, UK.","Darwin Initiative Fish Atlas","Ocurrence"
"U42A",-42.87653,-73.67674,2008-02-08,"Salmo trutta","Kyle Young, Jessica Stephenson, Anne-Flore Thailly",29,"","Chiloé, Río U42","CC BY-NC 4.0","Carlos García de Leaniz y Gonzalo Gajardo","not-for-profit use only","García de Leániz, Carlos, Gonzalo Gajardo, Sofia Consuegra, Daniel Fowler, Nick Rendell, Guillermo Giannico,  Jose Sanzana, Jason B. Dunham (2012) Protecting galaxiids from salmonid invasions in Chile and the Falklands. Department for Environment Food and Rural Affairs, grant EIDPO041, UK.","Darwin Initiative Fish Atlas","Ocurrence"
"U42C",-42.87921,-73.68051,2008-02-08,"Salmo trutta","Kyle Young, Jessica Stephenson, Anne-Flore Thailly",29,"","Chiloé, Río U42","CC BY-NC 4.0","Carlos García de Leaniz y Gonzalo Gajardo","not-for-profit use only","García de Leániz, Carlos, Gonzalo Gajardo, Sofia Consuegra, Daniel Fowler, Nick Rendell, Guillermo Giannico,  Jose Sanzana, Jason B. Dunham (2012) Protecting galaxiids from salmonid invasions in Chile and the Falklands. Department for Environment Food and Rural Affairs, grant EIDPO041, UK.","Darwin Initiative Fish Atlas","Ocurrence"
"U43A",-42.87309,-73.59266,2008-02-09,"Galaxias maculatus","Kyle Young, Jessica Stephenson, Anne-Flore Thailly",12,"","Chiloé, Río U43","CC BY-NC 4.0","Carlos García de Leaniz y Gonzalo Gajardo","not-for-profit use only","García de Leániz, Carlos, Gonzalo Gajardo, Sofia Consuegra, Daniel Fowler, Nick Rendell, Guillermo Giannico,  Jose Sanzana, Jason B. Dunham (2012) Protecting galaxiids from salmonid invasions in Chile and the Falklands. Department for Environment Food and Rural Affairs, grant EIDPO041, UK.","Darwin Initiative Fish Atlas","Ocurrence"
"U43A",-42.87309,-73.59266,2008-02-09,"Salmo trutta","Kyle Young, Jessica Stephenson, Anne-Flore Thailly",48,"","Chiloé, Río U43","CC BY-NC 4.0","Carlos García de Leaniz y Gonzalo Gajardo","not-for-profit use only","García de Leániz, Carlos, Gonzalo Gajardo, Sofia Consuegra, Daniel Fowler, Nick Rendell, Guillermo Giannico,  Jose Sanzana, Jason B. Dunham (2012) Protecting galaxiids from salmonid invasions in Chile and the Falklands. Department for Environment Food and Rural Affairs, grant EIDPO041, UK.","Darwin Initiative Fish Atlas","Ocurrence"
