decimalLongitude,decimalLatitude,Site_ID,ODBC:FishGIS_metaDatabase AllFish_Ref_ID,ODBC:FishGIS_metaDatabase AllFish_Author,ODBC:FishGIS_metaDatabase AllFish_OLD_SITE_ID,ODBC:FishGIS_metaDatabase AllFish_Site_Name,ODBC:FishGIS_metaDatabase AllFish_Notes,ODBC:FishGIS_metaDatabase AllFish_Site_Precision,ODBC:FishGIS_metaDatabase AllFish_Years,ODBC:FishGIS_metaDatabase AllFish_Species,ODBC:FishGIS_metaDatabase AllFish_Abund_Percent
-71.28263,-38.80043,"302","40","Ruiz, VH., MT López, HI Moyano y M Man","29.10",Lago Icalma (estación 10),"Same data published in: Ruiz, VH. and T. Berra 1994. Ichthyol. Exlor. Freshwaters 5(1): 5-18.",,1988-1990,Aplochiton zebra,"8,7"
-71.56965,-33.68589,"303","41",Urzúa et al.,"40.01",Between Cuncumén and Tejas Verdes.,,The position of the point is not accurate.,"1969, 1970",Basilichthys australis,?
-71.07985,-33.70867,"304","42",Moreno y Moran,"41.01",Río Maipo (?),Specific sampling sites and collection dates were not reported.,,1986 (?),Pygidium (Trichomycterus) aerolatum,?
-70.39968,-34.36935,"305","43",Geotécnica Consultores,"58.01",Río Cipreses (site 9),,Doublecheck,"1994",Oncorhynchus mykiss,"100"
-70.39968,-34.36935,"305","43",Geotécnica Consultores,"58.01",Río Cipreses (site 9),,Doublecheck,"1994",Oncorhynchus mykiss,"100"
-70.40187,-34.33918,"306","43",Geotécnica Consultores,"58.02",Río Cipreses (site 11),,,"1994; 1995",Salmo trutta,"50"
-70.40187,-34.33918,"306","43",Geotécnica Consultores,"58.02",Río Cipreses (site 11),,,"1994; 1995",Salmo trutta,"50"
-70.40148,-34.33395,"307","43",Geotécnica Consultores,"58.03",Río Cipreses (site 12),,,"1994; 1995",Trichomycterus areolatus,"96"
-70.40148,-34.33395,"307","43",Geotécnica Consultores,"58.03",Río Cipreses (site 12),,,"1994; 1995",Trichomycterus areolatus,"96"
-70.40705,-34.32878,"308","43",Geotécnica Consultores,"58.04",Río Cipreses (site 13),,,"1994; 1995",Trichomycterus areolatus,"85,7"
-70.40705,-34.32878,"308","43",Geotécnica Consultores,"58.04",Río Cipreses (site 13),,,"1994; 1995",Trichomycterus areolatus,"85,7"
-70.32448,-34.38037,"309","43",Geotécnica Consultores,"58.05",Río Cortadral (site 4),,,"1995",Salmo trutta,"46,7"
-70.32448,-34.38037,"309","43",Geotécnica Consultores,"58.05",Río Cortadral (site 4),,,"1995",Salmo trutta,"46,7"
-70.32296,-34.37649,"310","43",Geotécnica Consultores,"58.06",Río Cortadral (site 5),,,"1995",Salvelinus fontinalis,"2,6"
-70.32296,-34.37649,"310","43",Geotécnica Consultores,"58.06",Río Cortadral (site 5),,,"1995",Salvelinus fontinalis,"2,6"
-70.89536,-33.63283,"311","44",Capella J.,"53.01","Aguas Claras, Peñaflor (33°37´S, 70°51´W).",,The position of the point is approximate.,"1990",Basilichthys australis,?
-72.63255,-39.37688,"312","45",Celulosa Arauco y Constitución S.A.,"30.01",Estación 1: a la salida de ciudad de Loncoche,,,"1995",Geotria australis,"25,43859649"
-72.63255,-39.37688,"312","45",Celulosa Arauco y Constitución S.A.,"30.01",Estación 1: a la salida de ciudad de Loncoche,,,"1995",Geotria australis,"25,43859649"
-72.81490,-39.48046,"313","45",Celulosa Arauco y Constitución S.A.,"30.02","Estación 2: a la salida de la ciudad de Lanco, 2 km más abajo de puente Negro.",,,"1995",Geotria australis,"5,357142857"
-72.81490,-39.48046,"313","45",Celulosa Arauco y Constitución S.A.,"30.02","Estación 2: a la salida de la ciudad de Lanco, 2 km más abajo de puente Negro.",,,"1995",Geotria australis,"5,357142857"
-72.89117,-39.55756,"314","45",Celulosa Arauco y Constitución S.A.,"30.03",Estación 3: sector Rucaco (sitio del proyecto).,,,"1995",Geotria australis,"12"
-72.89117,-39.55756,"314","45",Celulosa Arauco y Constitución S.A.,"30.03",Estación 3: sector Rucaco (sitio del proyecto).,,,"1995",Geotria australis,"12"
-72.95246,-39.54621,"315","45",Celulosa Arauco y Constitución S.A.,"30.04",Estación 4: antes de la ciudad de San José de la Mariquina.,,,"1995",Geotria australis,"8"
-72.95246,-39.54621,"315","45",Celulosa Arauco y Constitución S.A.,"30.04",Estación 4: antes de la ciudad de San José de la Mariquina.,,,"1995",Geotria australis,"8"
-72.97813,-39.54729,"316","45",Celulosa Arauco y Constitución S.A.,"30.05",Estación 5: después de la ciudad de San José de la Mariquina.,,,"1995",Geotria australis,"14,28571429"
-72.97813,-39.54729,"316","45",Celulosa Arauco y Constitución S.A.,"30.05",Estación 5: después de la ciudad de San José de la Mariquina.,,,"1995",Geotria australis,"14,28571429"
-73.18187,-39.65378,"317","45",Celulosa Arauco y Constitución S.A.,"30.06",Estación 6: al ingreso del humedal río Cruces.,,,"1995",Cyprinus carpio,"1,315789474"
-73.18187,-39.65378,"317","45",Celulosa Arauco y Constitución S.A.,"30.06",Estación 6: al ingreso del humedal río Cruces.,,,"1995",Cyprinus carpio,"1,315789474"
-73.19550,-39.71912,"318","45",Celulosa Arauco y Constitución S.A.,"30.07",Estación 7: en el medio del humedal río Cruces.,,,"1995",Tinca tinca,"0,892857143"
-73.19550,-39.71912,"318","45",Celulosa Arauco y Constitución S.A.,"30.07",Estación 7: en el medio del humedal río Cruces.,,,"1995",Tinca tinca,"0,892857143"
-71.96793,-37.29701,"319","46","Habit, E., P. Victoriano, O. Parra","31.01",Río Laja en Tucapel (sitio 1),"The paper only reports three native species that were translocated upstream in the Laja River during a management program; thus additional species that might have been caught were omitted.",,"2001",Percilia irwini,64.09 (see note)
-71.96793,-37.29701,"319","46","Habit, E., P. Victoriano, O. Parra","31.01",Río Laja en Tucapel (sitio 1),"The paper only reports three native species that were translocated upstream in the Laja River during a management program; thus additional species that might have been caught were omitted.",,"2001",Percilia irwini,64.09 (see note)
-72.00013,-37.25254,"320","46","Habit, E., P. Victoriano, O. Parra","31.02",Río Laja en Cruz de Piedra (sitio 2),"The paper only reports three native species that were translocated upstream in the Laja River during a management program; thus additional species that might have been caught were omitted.",,"2001",Percilia irwini,69.55 (see note)
-72.00013,-37.25254,"320","46","Habit, E., P. Victoriano, O. Parra","31.02",Río Laja en Cruz de Piedra (sitio 2),"The paper only reports three native species that were translocated upstream in the Laja River during a management program; thus additional species that might have been caught were omitted.",,"2001",Percilia irwini,69.55 (see note)
-72.06280,-37.18975,"321","46","Habit, E., P. Victoriano, O. Parra","31.03",Río Laja en Siberia (sitio 3),"The paper only reports three native species that were translocated upstream in the Laja River during a management program; thus additional species that might have been caught were omitted.",,"2001",Percilia irwini,1.99 (see note)
-72.06280,-37.18975,"321","46","Habit, E., P. Victoriano, O. Parra","31.03",Río Laja en Siberia (sitio 3),"The paper only reports three native species that were translocated upstream in the Laja River during a management program; thus additional species that might have been caught were omitted.",,"2001",Percilia irwini,1.99 (see note)
-72.15020,-37.17949,"322","46","Habit, E., P. Victoriano, O. Parra","31.04",Río Laja en El Roble (sitio 4),"The paper only reports three native species that were translocated upstream in the Laja River during a management program; thus additional species that might have been caught were omitted.",,"2001",Percilia irwini,42.63 (see note)
-72.15020,-37.17949,"322","46","Habit, E., P. Victoriano, O. Parra","31.04",Río Laja en El Roble (sitio 4),"The paper only reports three native species that were translocated upstream in the Laja River during a management program; thus additional species that might have been caught were omitted.",,"2001",Percilia irwini,42.63 (see note)
-72.01165,-37.17742,"323","47","Habit, Evelyn","32.01","Río Huépil, previo a la confluencia con el río Cholguan (estaión 1)",Only Percilia guillisi was analyzed in this study.,,"1994, 1995",Percilia gillissi,
-72.01165,-37.17742,"323","47","Habit, Evelyn","32.01","Río Huépil, previo a la confluencia con el río Cholguan (estaión 1)",Only Percilia guillisi was analyzed in this study.,,"1994, 1995",Percilia gillissi,
-72.07005,-37.15763,"324","47","Habit, Evelyn","32.02","Río Itata, sector de Cholguán (estación 2)",Only Percilia guillisi was analyzed in this study. September and December's samplings yielded no caught.,,"1994, 1995",Percilia gillissi,
-72.07005,-37.15763,"324","47","Habit, Evelyn","32.02","Río Itata, sector de Cholguán (estación 2)",Only Percilia guillisi was analyzed in this study. September and December's samplings yielded no caught.,,"1994, 1995",Percilia gillissi,
-73.02648,-36.74218,"325","48","Ruiz, Victor H.","33.01",Estuario y desembocadura de río Andalien (estacion 1),"Estuary. In spring/summer, wide sand banks are formed and occupied by sea birds.",,"1986",Oncorhynchus mykiss,"0,722021661"
-73.04441,-36.76462,"326","48","Ruiz, Victor H.","33.02",Río Andalien frente a Carriel Sur (estación 1-2),Estuary.,,"1986",Percichthys trucha,"1,061007958"
-73.03980,-36.77837,"327","48","Ruiz, Victor H.","33.03",Río Andalien a 500m de la antigua estación de ferrocarríl Cosmito (estación 2),Potamon.,The position of the point is not accurate.,"1986",Mugil cephalus,"51,9379845"
-73.02979,-36.79873,"328","48","Ruiz, Victor H.","33.04",Río Andalien entre puentes carretero y ferroviario del camino a Penco (estación 3),Potamon. It is observed a great anthropogenic influence (pollution).,,"1986",Percilia irwini,"23,63636364"
-73.01724,-36.81668,"329","48","Ruiz, Victor H.","33.05",Río Andalien en desembocadura con Estero Nonguén (estación 4),Potamon. It is observed a great anthropogenic influence (pollution). (15 m above the level of the sea),,"1986",Trichomycterus areolatus,"0,900900901"
-72.98832,-36.81025,"330","48","Ruiz, Victor H.","33.06",Estero Ulloas (estación 5).,Potamon.,,"1986",Gambusia affinis,?
-72.94252,-36.79766,"331","48","Ruiz, Victor H.","33.07","Río Andalien, 13 km antes de Chaminávida (estación 6)",Potamon.,,"1986",Trichomycterus areolatus,"9,871244635"
-72.80686,-36.88276,"332","48","Ruiz, Victor H.","33.08",Estero Cangrejillo (estación 7),Potamon. (See table III of Ruiz 1993),,"1986",Percilia gillissi,?
-72.92124,-36.82972,"333","48","Ruiz, Victor H.","33.09","Estero Queule, junto a puente 1 (camino a bulnes) (estación 8)",Potamon. Samplings yielded no captures.,,"1986",no capture,
-72.90852,-36.82562,"334","48","Ruiz, Victor H.","33.10","Estero Chaminavida, entre puente y desembocadura con río Andalien (estación 9)",Potamon.,,"1986",Trichomycterus areolatus,"2,18579235"
-72.88911,-36.81753,"335","48","Ruiz, Victor H.","33.11","Río Andalien, cercanías del puente 5 camino a Bulnes (estación 9-10).",Rithron.,,"1986",Trichomycterus areolatus,"55,17241379"
-72.85595,-36.81662,"336","48","Ruiz, Victor H.","33.12","Río Andalien, a 4.2 km de la cabecera del río (estación 10)",Rithron.,,"1986",Trichomycterus areolatus,"2,523659306"
-72.80154,-36.76690,"337","48","Ruiz, Victor H.","33.13","Estro Poñén, a 1.5 km de su nacimiento (estación 11)",Rithron.,,"1986",Trichomycterus areolatus,"13,95348837"
-72.80351,-36.82175,"338","48","Ruiz, Victor H.","33.14","Estero Curapalihue, 5.45 km al noreste de su nacimiento (estación 12)",Rithron.,,"1986",Trichomycterus areolatus,"7,878787879"
-72.78644,-36.81630,"339","48","Ruiz, Victor H.","33.15",Estero Paso Ancho a 6.75 km del nacimiento del río Andalien (estación 13),Rithron.,,"1986",Trichomycterus areolatus,"15,625"
-70.08886,-34.08676,"340","49","Duarte W., R. Feito, C. Jara, C. Moreno y  AE Orellana","38.01",Río Maipo en Puente de Tierra,,,"1969",Salmo trutta,?
-70.21894,-33.93599,"341","49","Duarte W., R. Feito, C. Jara, C. Moreno y  AE Orellana","38.02",El Extravío (afluente del R. Maipo),,,"1968",Salmo trutta,?
-70.20477,-33.84262,"342","49","Duarte W., R. Feito, C. Jara, C. Moreno y  AE Orellana","38.03",Río Maipo en Las Melosas,,,1968-1969,Salmo trutta,?
-70.17026,-33.81315,"343","49","Duarte W., R. Feito, C. Jara, C. Moreno y  AE Orellana","38.04",El Volcán (afluente del R. Maipo),,,1968-1969,no capture,?
-70.08223,-33.64945,"344","49","Duarte W., R. Feito, C. Jara, C. Moreno y  AE Orellana","38.05",El Yeso (afluente del R. Maipo),,,1968-1969,Salmo trutta,?
-70.36824,-33.74384,"345","49","Duarte W., R. Feito, C. Jara, C. Moreno y  AE Orellana","38.06",Estero Coyanco (afluente del R. Maipo),,,"1969",Trichomycterus areolatus,?
-70.35739,-33.66127,"346","49","Duarte W., R. Feito, C. Jara, C. Moreno y  AE Orellana","38.07",Río Maipo en El Toyo,,,"1968",Trichomycterus areolatus,?
-70.36442,-33.62488,"347","49","Duarte W., R. Feito, C. Jara, C. Moreno y  AE Orellana","38.08",Las Monjas (afluente del R. Maipo),,"The position of the point is not accurate; should be at Las Monjas.",1968-1969,Trichomycterus areolatus,?
-70.40289,-33.53639,"348","49","Duarte W., R. Feito, C. Jara, C. Moreno y  AE Orellana","38.09",El Manzano (afluente del R. Maipo),,,1968-1969,Trichomycterus areolatus,?
-70.46621,-33.59068,"349","49","Duarte W., R. Feito, C. Jara, C. Moreno y  AE Orellana","38.10",Río Maipo en La Obra,,,1968-1969,Trichomycterus areolatus,?
-70.53005,-33.70353,"350","49","Duarte W., R. Feito, C. Jara, C. Moreno y  AE Orellana","38.11",Estero Clarillo (afluente del R. Maipo),,,"1968",Trichomycterus areolatus,?
-70.57153,-33.62504,"351","49","Duarte W., R. Feito, C. Jara, C. Moreno y  AE Orellana","38.12",Río Maipo en Pirque,,,"1968",no capture,?
-70.79643,-33.83834,"352","49","Duarte W., R. Feito, C. Jara, C. Moreno y  AE Orellana","38.13",Angostura (afluente del R. Maipo),,,"1969",Nematogenys inermis,?
-70.92283,-33.75928,"353","49","Duarte W., R. Feito, C. Jara, C. Moreno y  AE Orellana","38.14",Río Maipo en Isla de Maipo,,,1968-1969,Gambusia affinis,?
-70.86830,-33.28093,"354","49","Duarte W., R. Feito, C. Jara, C. Moreno y  AE Orellana","38.15",Lampa (afluente del R. Maipo),,,"1969",Gambusia affinis,?
-70.84150,-33.38628,"355","49","Duarte W., R. Feito, C. Jara, C. Moreno y  AE Orellana","38.16",Pudahuel (afluente del R. Maipo),,,"1969",Ictalurus nebulosus,?
-70.90716,-33.60051,"356","49","Duarte W., R. Feito, C. Jara, C. Moreno y  AE Orellana","38.17",Peñaflor (afluente del R. Maipo),,,"1969",Gambusia affinis,?
-70.93549,-33.65743,"357","49","Duarte W., R. Feito, C. Jara, C. Moreno y  AE Orellana","38.18",Talagante (afluente del R. Maipo),,,1968-1969,Gambusia affinis,?
-71.20630,-33.71276,"358","49","Duarte W., R. Feito, C. Jara, C. Moreno y  AE Orellana","38.19",Río Maipo en Chocalán,,,1968-1969,Gambusia affinis,?
-71.33616,-33.66114,"359","49","Duarte W., R. Feito, C. Jara, C. Moreno y  AE Orellana","38.20",Puangue (afluente del R. Maipo),,,1968-1969,Gambusia affinis,?
-71.45161,-33.78542,"360","49","Duarte W., R. Feito, C. Jara, C. Moreno y  AE Orellana","38.21",Río Maipo en Cuncumén,,,1968-1969,Gambusia affinis,?
-71.60584,-33.62819,"361","49","Duarte W., R. Feito, C. Jara, C. Moreno y  AE Orellana","38.22",Río Maipo en Tejas Verdes,,,1968-1969,Odontesthes (cauque) De Buen,?
-72.98062,-45.21126,"362","50",Centro de Ecología Aplicada Ltda.,"07.01",Lago Meullín at the drainage.,,,"2001",Galaxias platei,"100"
-73.02396,-45.30376,"363","50",Centro de Ecología Aplicada Ltda.,"07.02",Río Cuervo upstream from Río Marta,,,"2001",Galaxias platei,"100"
-73.04489,-45.34709,"364","50",Centro de Ecología Aplicada Ltda.,"07.03",Río Cuervo down stream from Río Marta,,,"2001",Oncorhynchus tshawytscha,"100"
-73.05435,-45.35349,"365","50",Centro de Ecología Aplicada Ltda.,"07.04",Río Cuervo down stream from Río Marta,,,"2001",,"92,4"
-72.82930,-45.11141,"366","50",Centro de Ecología Aplicada Ltda.,"08.01",Lago Youlton en Ensenada Barrientos (SLAY-2),,,2000 (?),Galaxias platei,"100"
-72.82930,-45.11141,"366","50",Centro de Ecología Aplicada Ltda.,"08.01",Lago Youlton en Ensenada Barrientos (SLAY-2),,,2000 (?),Galaxias platei,"100"
-72.91149,-45.14790,"367","50",Centro de Ecología Aplicada Ltda.,"08.02",Lago Youlton frente a Laguna Quetro (SLAY-3),,,2000 (?),Galaxias platei,"100"
-72.85770,-45.08349,"368","50",Centro de Ecología Aplicada Ltda.,"08.03",Lago Youlton aguas abajo Estero Capillan (SLY-2),,,2000 (?),Galaxias platei,"100"
-72.97011,-45.14140,"369","50",Centro de Ecología Aplicada Ltda.,"08.04",Lago Youlton en desembocadura (SLY-1),,,2000 (?),Galaxias platei,"100"
-72.97011,-45.14140,"369","50",Centro de Ecología Aplicada Ltda.,"08.04",Lago Youlton en desembocadura (SLY-1),,,2000 (?),Galaxias platei,"100"
-72.97382,-45.16812,"370","50",Centro de Ecología Aplicada Ltda.,"08.05",Lago Youlton en desembocadura Lago Youlton (SRME-1),,,2000 (?),Galaxias platei,"100"
-72.96376,-45.56128,"371","50",Centro de Ecología Aplicada Ltda.,"08.06",Lago Condor (SLCO-7),,,2000 (?),Aplochiton zebra,"0,93"
-72.96376,-45.56128,"371","50",Centro de Ecología Aplicada Ltda.,"08.06",Lago Condor (SLCO-7),,,2000 (?),Aplochiton zebra,"0,93"
-72.96792,-45.59743,"372","50",Centro de Ecología Aplicada Ltda.,"08.07",Lago Condor (SLCO-2),,,2000 (?),Aplochiton zebra,"23,53"
-72.96792,-45.59743,"372","50",Centro de Ecología Aplicada Ltda.,"08.07",Lago Condor (SLCO-2),,,2000 (?),Aplochiton zebra,"23,53"
-72.67735,-45.49821,"373","50",Centro de Ecología Aplicada Ltda.,"08.08",Lago Riesco en desembocadura (SLR-1),,,2000 (?),Galaxias maculatus,"50"
-72.67735,-45.49821,"373","50",Centro de Ecología Aplicada Ltda.,"08.08",Lago Riesco en desembocadura (SLR-1),,,2000 (?),Galaxias maculatus,"50"
-72.51029,-45.79312,"374","50",Centro de Ecología Aplicada Ltda.,"08.09",Lago Caro en cubeta oriente (SRB-9),,The position of the point is not accurate.,2000 (?),Aplochiton zebra,"28"
-72.17475,-45.77066,"375","50",Centro de Ecología Aplicada Ltda.,"08.10",Lago Elizalde en cubeta Oriente (SRB-10),,,2000 (?),Galaxias platei,"11,11"
-72.58969,-45.42742,"376","50",Centro de Ecología Aplicada Ltda.,"08.11",Río Blanco abajo en desembocadura (SRB-1),,,2000 (?),Geotria australis,"3,33"
-72.58969,-45.42742,"376","50",Centro de Ecología Aplicada Ltda.,"08.11",Río Blanco abajo en desembocadura (SRB-1),,,2000 (?),Geotria australis,"3,33"
-72.61971,-45.47016,"377","50",Centro de Ecología Aplicada Ltda.,"08.12",Río Blanco abajo en sector de balseo (SRB-2),,,2000 (?),Galaxias maculatus,"16,67"
-72.61971,-45.47016,"377","50",Centro de Ecología Aplicada Ltda.,"08.12",Río Blanco abajo en sector de balseo (SRB-2),,,2000 (?),Galaxias maculatus,"16,67"
-72.66490,-45.54027,"378","50",Centro de Ecología Aplicada Ltda.,"08.13","Río Blanco abajo en ""El Perdido"" (SRB-3)",,,2000 (?),Salmo trutta,"100"
-72.66490,-45.54027,"378","50",Centro de Ecología Aplicada Ltda.,"08.13","Río Blanco abajo en ""El Perdido"" (SRB-3)",,,2000 (?),Salmo trutta,"100"
-72.61708,-45.58148,"379","50",Centro de Ecología Aplicada Ltda.,"08.14",Río Blanco arriba antes de los rápidos (SRB-4),,,2000 (?),Salmo trutta,"100"
-72.61708,-45.58148,"379","50",Centro de Ecología Aplicada Ltda.,"08.14",Río Blanco arriba antes de los rápidos (SRB-4),,,2000 (?),Salmo trutta,"100"
-72.60481,-45.64964,"380","50",Centro de Ecología Aplicada Ltda.,"08.15","Río Blanco arriba, bajo Río Bongo (SRB-5)",,,2000 (?),Salmo trutta,"95,45"
-72.60481,-45.64964,"380","50",Centro de Ecología Aplicada Ltda.,"08.15","Río Blanco arriba, bajo Río Bongo (SRB-5)",,,2000 (?),Salmo trutta,"95,45"
-72.59777,-45.69026,"381","50",Centro de Ecología Aplicada Ltda.,"08.16","Río Blanco arriba, 4 -5 Km arriba de Río Bongo (SRB-6)",,,2000 (?),Salmo trutta,"95,45"
-72.87521,-45.47904,"382","50",Centro de Ecología Aplicada Ltda.,"08.17",Río Candelaria en Desembocadura (SRP-5),,,2000 (?),Eleginops maclovinus,"66,67"
-72.83725,-45.48985,"383","50",Centro de Ecología Aplicada Ltda.,"08.18",Estero Dingle arriba (SRP-4),,,2000 (?),Oncorhynchus mykiss,"100"
-72.83725,-45.48985,"383","50",Centro de Ecología Aplicada Ltda.,"08.18",Estero Dingle arriba (SRP-4),,,2000 (?),Oncorhynchus mykiss,"100"
-71.96713,-46.54432,"384","51",E.C. Rowe & Asoc.,"06.01",Laguna Verde,"After the Hudson volcano eruption, another sampling was performed without captures.",,"1991",Galaxias platei,"100"
-71.83762,-46.49019,"385","51",E.C. Rowe & Asoc.,"06.02",Lago General Carrera (Bahía Jara),,,"1991",Odontesthes bonariensis,"100"
-71.34747,-32.96764,"386","52",Gasoducto Gasandes S.A.,"39.01",Estero Limache (estación 16),,The position of the point is approximate.,"1996",Cnesterodon desenmaculatus,?
-71.34747,-32.96764,"386","52",Gasoducto Gasandes S.A.,"39.01",Estero Limache (estación 16),,The position of the point is approximate.,"1996",Cnesterodon desenmaculatus,?
-71.17586,-33.18668,"387","52",Gasoducto Gasandes S.A.,"39.02",Estero Puange 3 (estación 13),,The position of the point is approximate.,"1996",Carassius sp.,?
-71.17586,-33.18668,"387","52",Gasoducto Gasandes S.A.,"39.02",Estero Puange 3 (estación 13),,The position of the point is approximate.,"1996",Carassius sp.,?
-71.16234,-33.22822,"388","52",Gasoducto Gasandes S.A.,"39.03",Estero Puange 2 (estación 12),,The position of the point is approximate.,"1996",Carassius sp.,?
-71.16234,-33.22822,"388","52",Gasoducto Gasandes S.A.,"39.03",Estero Puange 2 (estación 12),,The position of the point is approximate.,"1996",Carassius sp.,?
-71.12702,-33.27155,"389","52",Gasoducto Gasandes S.A.,"39.04",Estero Puange 1 (estación 11),,The position of the point is approximate.,"1996",Cheirodon pisciculatus,?
-71.12702,-33.27155,"389","52",Gasoducto Gasandes S.A.,"39.04",Estero Puange 1 (estación 11),,The position of the point is approximate.,"1996",Cheirodon pisciculatus,?
-70.85501,-33.34101,"390","52",Gasoducto Gasandes S.A.,"39.05",Estero Carén 1 (estación 8),,The position of the point is approximate.,"1996",Percilia gillissi,?
-70.85501,-33.34101,"390","52",Gasoducto Gasandes S.A.,"39.05",Estero Carén 1 (estación 8),,The position of the point is approximate.,"1996",Percilia gillissi,?
-72.08337,-45.57520,"391","53","Torres, P. Cubillos, V., Aedo, E., Silva, R., Garrido, O. y Aedo, J.E.","57.01","Río Claro and Río Simpson, to the west of Coyhaique.",,,"1992",Oncorhynchus kisutch,?
-72.08245,-45.57214,"392","54","Torres, P., E.  Aedo, L. Figueroa, I. Siegmund, R. Silva, N. Navarrete, S. Puga, F. Marín y E. Aedo","50.01","Río Simpson (west of Coyhaique, 300 m above sea level)",,,"1994",Oncorhynchus kisutch,?
-71.93998,-39.28131,"393","55","Colihueque, N., N. Vergara and M. Parraguez","55.01",Río Claro,"The years of sighting, and prescence of raibow trout in river Pichil and Huilma, was communicated personally by Nelson Colihueque.",,1999-2000,Salmo trutta,?
-71.93998,-39.28131,"393","55","Colihueque, N., N. Vergara and M. Parraguez","55.01",Río Claro,"The years of sighting, and prescence of raibow trout in river Pichil and Huilma, was communicated personally by Nelson Colihueque.",,1999-2000,Salmo trutta,?
-72.20817,-39.60003,"394","55","Colihueque, N., N. Vergara and M. Parraguez","55.02",Río Zahuil,"The years of sighting, and prescence of raibow trout in river Pichil and Huilma, was communicated personally by Nelson Colihueque.",,1999-2000,Salmo trutta,?
-72.20817,-39.60003,"394","55","Colihueque, N., N. Vergara and M. Parraguez","55.02",Río Zahuil,"The years of sighting, and prescence of raibow trout in river Pichil and Huilma, was communicated personally by Nelson Colihueque.",,1999-2000,Salmo trutta,?
-73.23591,-40.73148,"395","55","Colihueque, N., N. Vergara and M. Parraguez","55.03",Río Huilma,"The years of sighting, and prescence of raibow trout in river Pichil and Huilma, was communicated personally by Nelson Colihueque.",,1999-2000,Oncorhynchus mykiss,?
-73.23591,-40.73148,"395","55","Colihueque, N., N. Vergara and M. Parraguez","55.03",Río Huilma,"The years of sighting, and prescence of raibow trout in river Pichil and Huilma, was communicated personally by Nelson Colihueque.",,1999-2000,Oncorhynchus mykiss,?
-73.00530,-40.75520,"396","55","Colihueque, N., N. Vergara and M. Parraguez","55.04",Río Chanchán,"The years of sighting, and prescence of raibow trout in river Pichil and Huilma, was communicated personally by Nelson Colihueque.",,1999-2000,Salmo trutta,?
-73.00530,-40.75520,"396","55","Colihueque, N., N. Vergara and M. Parraguez","55.04",Río Chanchán,"The years of sighting, and prescence of raibow trout in river Pichil and Huilma, was communicated personally by Nelson Colihueque.",,1999-2000,Salmo trutta,?
-72.95873,-40.71093,"397","55","Colihueque, N., N. Vergara and M. Parraguez","55.05",Río Pichil,"The years of sighting, and prescence of raibow trout in river Pichil and Huilma, was communicated personally by Nelson Colihueque.",,1999-2000,Oncorhynchus mykiss,?
-72.95873,-40.71093,"397","55","Colihueque, N., N. Vergara and M. Parraguez","55.05",Río Pichil,"The years of sighting, and prescence of raibow trout in river Pichil and Huilma, was communicated personally by Nelson Colihueque.",,1999-2000,Oncorhynchus mykiss,?
-72.27143,-41.38046,"398","56","Vila, I., E. Zeiss and H. Gibson","51.01",Río Del Este,,The position of the point is not accurate.,1969-1970,Salmo trutta,?
-72.68816,-40.78743,"399","56","Vila, I., E. Zeiss and H. Gibson","51.02",Río Rahue,,,"1970",Salmo trutta,?
-72.10350,-39.26094,"400","57","Campos, H., J. Arenas, W. Steffen, G. Agüero, L. Villalobos, and G. Gonzales","339.01",Lago Villarrica,"Sampling effort replicated in Lake Rupanco (see valume ""III Antecedentes limnológicos hoya Lago Rupanco""",Not accurate. (not specified),"1984, 1985",Salmo trutta,"1,9"
-72.04768,-39.29695,"401","57","Campos, H., J. Arenas, W. Steffen, G. Agüero, L. Villalobos, and G. Gonzales","339.02",Lake Villarrica (littoral),"Sampling effort replicated in Lake Rupanco (see valume ""III Antecedentes limnológicos hoya Lago Rupanco""",Not accurate (not specified),"1984, 1985",Oncorhynchus mykiss,?
-72.11095,-39.32244,"402","57","Campos, H., J. Arenas, W. Steffen, G. Agüero, L. Villalobos, and G. Gonzales","339.03",Río Huichatio,"Parallel sampling were also done in tributaries of Lake Rupanco  (see valume ""III Antecedentes limnológicos hoya Lago Rupanco""",Not accurate.,"1984, 1985",Trichomycterus areolatus,"3,5"
-72.11095,-39.32244,"402","57","Campos, H., J. Arenas, W. Steffen, G. Agüero, L. Villalobos, and G. Gonzales","339.03",Río Huichatio,"Parallel sampling were also done in tributaries of Lake Rupanco  (see valume ""III Antecedentes limnológicos hoya Lago Rupanco""",Not accurate.,"1984, 1985",Trichomycterus areolatus,"3,5"
-72.10172,-39.30528,"403","57","Campos, H., J. Arenas, W. Steffen, G. Agüero, L. Villalobos, and G. Gonzales","339.04",Río Molco,"Parallel sampling were also done in tributaries of Lake Rupanco  (see valume ""III Antecedentes limnológicos hoya Lago Rupanco""",Not accurte,"1984, 1985",Aplochiton zebra,"3,6"
-72.10172,-39.30528,"403","57","Campos, H., J. Arenas, W. Steffen, G. Agüero, L. Villalobos, and G. Gonzales","339.04",Río Molco,"Parallel sampling were also done in tributaries of Lake Rupanco  (see valume ""III Antecedentes limnológicos hoya Lago Rupanco""",Not accurte,"1984, 1985",Aplochiton zebra,"3,6"
-72.11752,-39.32523,"404","57","Campos, H., J. Arenas, W. Steffen, G. Agüero, L. Villalobos, and G. Gonzales","339.05",Río Chehuilco,Triburarie of Molco River.,Not accurate,"1984, 1985",Oncorhynchus mykiss,"100"
