"Species_ID","Site_ID","Ref_ID","Species","Species_Diagnostic","Identification_method","Suspected Species","Abund_Percent","Biomass_Percent","Number_Specimens_Caught","Diet_Info","Gonad_Score","Maen_Size","Max_Size","Min_Size","Mean_Weight","Max_Weight","Min_Weight","Notes","OLD_Capture_ID","OLD_Site_ID","OLD_ID","OLD_Ref_ID","Morphological_Description","Ecology","Type_of_Record","Museum","Measurement"
798,285,39,"Galaxias platei",,,,,"?",,,,,,,,,,"Rhithron type river.",2549,"49.29","49.29.4",177,,,,,
799,286,39,"Oncorhynchus mykiss",,,,"?","?",,,,,,,,,,,2550,"49.30","49.30.1",177,,,,,
800,286,39,"Salmo trutta",,,,"?","?",,,,,,,,,,,2551,"49.30","49.30.2",177,,,,,
801,286,39,"Aplochiton zebra",,,,"?","?",,,,,,,,,,,2552,"49.30","49.30.3",177,,,,,
802,286,39,"Galaxias platei",,,,"?","?",,,,,,,,,,,2553,"49.30","49.30.4",177,,,,,
803,286,39,"Percichthys trucha",,,,"?","?",,,,,,,,,,"Potamon type river. Species characteristic of this biotope.",2554,"49.30","49.30.5",177,,,,,
804,286,39,"Cauque mauleanum",,,,"?","?",,,,,,,,,,"Potamon type river. Species characteristic of this biotope.",2555,"49.30","49.30.6",177,,,,,
805,286,39,"Basilichthys australis",,,,"?","?",,,,,,,,,,"Potamon type river. Species characteristic of this biotope.",2556,"49.30","49.30.7",177,,,,,
806,286,39,"Galaxias maculatus",,,,"?","?",,,,,,,,,,"Potamon type river. Species characteristic of this biotope.",2557,"49.30","49.30.8",177,,,,,
807,287,39,"Oncorhynchus mykiss",,,,"?","?",,,,,,,,,,,2558,"49.31","49.31.1",177,,,,,
808,287,39,"Salmo trutta",,,,"?","?",,,,,,,,,,,2559,"49.31","49.31.2",177,,,,,
809,287,39,"Aplochiton zebra",,,,"?","?",,,,,,,,,,,2560,"49.31","49.31.3",177,,,,,
810,287,39,"Galaxias platei",,,,"?","?",,,,,,,,,,,2561,"49.31","49.31.4",177,,,,,
811,287,39,"Percichthys trucha",,,,"?","?",,,,,,,,,,"Potamon type river. Species characteristic of this biotope.",2562,"49.31","49.31.5",177,,,,,
812,287,39,"Cauque mauleanum",,,,"?","?",,,,,,,,,,"Potamon type river. Species characteristic of this biotope.",2563,"49.31","49.31.6",177,,,,,
813,287,39,"Basilichthys australis",,,,"?","?",,,,,,,,,,"Potamon type river. Species characteristic of this biotope.",2564,"49.31","49.31.7",177,,,,,
814,287,39,"Galaxias maculatus",,,,"?","?",,,,,,,,,,"Potamon type river. Species characteristic of this biotope.",2565,"49.31","49.31.8",177,,,,,
815,288,39,"Oncorhynchus mykiss",,,,"?","?",,,,,,,,,,,2566,"49.32","49.32.1",177,,,,,
816,288,39,"Salmo trutta",,,,"?","?",,,,,,,,,,,2567,"49.32","49.32.2",177,,,,,
817,288,39,"Aplochiton zebra",,,,"?","?",,,,,,,,,,,2568,"49.32","49.32.3",177,,,,,
818,288,39,"Galaxias platei",,,,"?","?",,,,,,,,,,,2569,"49.32","49.32.4",177,,,,,
819,288,39,"Percichthys trucha",,,,"?","?",,,,,,,,,,"Potamon type river. Species characteristic of this biotope.",2570,"49.32","49.32.5",177,,,,,
820,288,39,"Cauque mauleanum",,,,"?","?",,,,,,,,,,"Potamon type river. Species characteristic of this biotope.",2571,"49.32","49.32.6",177,,,,,
821,288,39,"Basilichthys australis",,,,"?","?",,,,,,,,,,"Potamon type river. Species characteristic of this biotope.",2572,"49.32","49.32.7",177,,,,,
822,288,39,"Galaxias maculatus",,,,"?","?",,,,,,,,,,"Potamon type river. Species characteristic of this biotope.",2573,"49.32","49.32.8",177,,,,,
823,288,39,"Cyprinus carpio",,,,"?","?",,,,,,,,,,,2574,"49.32","49.32.9",177,,,,,
824,288,39,"Cheirodon australe",,,,"?","?",,,,,,,,,,,2575,"49.32","49.32.10",177,,,,,
825,289,39,"Oncorhynchus mykiss",,,,"?","?",,,,,,,,,,,2576,"49.33","49.33.1",177,,,,,
826,289,39,"Salmo trutta",,,,"?","?",,,,,,,,,,,2577,"49.33","49.33.2",177,,,,,
827,289,39,"Aplochiton zebra",,,,"?","?",,,,,,,,,,,2578,"49.33","49.33.3",177,,,,,
828,289,39,"Galaxias platei",,,,"?","?",,,,,,,,,,,2579,"49.33","49.33.4",177,,,,,
829,289,39,"Percichthys trucha",,,,"?","?",,,,,,,,,,"Potamon type river. Species characteristic of this biotope.",2580,"49.33","49.33.5",177,,,,,
830,289,39,"Cauque mauleanum",,,,"?","?",,,,,,,,,,"Potamon type river. Species characteristic of this biotope.",2581,"49.33","49.33.6",177,,,,,
831,289,39,"Basilichthys australis",,,,"?","?",,,,,,,,,,"Potamon type river. Species characteristic of this biotope.",2582,"49.33","49.33.7",177,,,,,
832,289,39,"Galaxias maculatus",,,,"?","?",,,,,,,,,,"Potamon type river. Species characteristic of this biotope.",2583,"49.33","49.33.8",177,,,,,
833,290,39,"Oncorhynchus mykiss",,,,"?","?",,,,,,,,,,,2584,"49.34","49.34.1",177,,,,,
834,290,39,"Salmo trutta",,,,"?","?",,,,,,,,,,,2585,"49.34","49.34.2",177,,,,,
835,290,39,"Aplochiton zebra",,,,"?","?",,,,,,,,,,,2586,"49.34","49.34.3",177,,,,,
836,290,39,"Galaxias platei",,,,"?","?",,,,,,,,,,,2587,"49.34","49.34.4",177,,,,,
837,290,39,"Percichthys trucha",,,,"?","?",,,,,,,,,,"Potamon type river. Species characteristic of this biotope.",2588,"49.34","49.34.5",177,,,,,
838,290,39,"Cauque mauleanum",,,,"?","?",,,,,,,,,,"Potamon type river. Species characteristic of this biotope.",2589,"49.34","49.34.6",177,,,,,
839,290,39,"Basilichthys australis",,,,"?","?",,,,,,,,,,"Potamon type river. Species characteristic of this biotope.",2590,"49.34","49.34.7",177,,,,,
840,290,39,"Galaxias maculatus",,,,"?","?",,,,,,,,,,"Potamon type river. Species characteristic of this biotope.",2591,"49.34","49.34.8",177,,,,,
841,291,39,"Cyprinus carpio",,,,"?","?",,,,,,,,,,,2592,"49.35","49.35.1",177,,,,,
842,291,39,"Cheirodon australe",,,,"?","?",,,,,,,,,,,2593,"49.35","49.35.2",177,,,,,
843,291,39,"Brachygalaxias bullocki",,,,"?","?",,,,,,,,,,,2594,"49.35","49.35.3",177,,,,,
844,292,39,"Gambusia affinis holbrooki",,,,"?","?",,,,,,,,,,,2595,"49.36","49.36.1",177,,,,,
845,293,40,"Oncorhynchus mykiss",,,,"31,15","?",,,,,,,,,,,1960,"29.01","29.1.1",179,,,,,
846,293,40,"Salmo trutta",,,,"11,45","?",,,,,,,,,,,1961,"29.01","29.1.2",179,,,,,
847,293,40,"Percichthys trucha",,,,"37,7","?",,,,,,,,,,,1962,"29.01","29.1.3",179,,,,,
848,293,40,"Trichomycterus areolatus",,,,"6,56","?",,,,,,,,,,,1963,"29.01","29.1.4",179,,,,,
849,293,40,"Diplomystes nahuelbutaensis",,,,"13,11","?",,,,,,,,,,,1964,"29.01","29.1.5",179,,,,,
850,294,40,"Oncorhynchus mykiss",,,,"16,67","?",,,,,,,,,,,1965,"29.02","29.2.1",179,,,,,
851,294,40,"Salmo trutta",,,,"33,33","?",,,,,,,,,,,1966,"29.02","29.2.2",179,,,,,
852,294,40,"Basilichthys australis",,,,"16,67","?",,,,,,,,,,,1967,"29.02","29.2.3",179,,,,,
853,294,40,"Percichthys trucha",,,,"33,33","?",,,,,,,,,,,1968,"29.02","29.2.4",179,,,,,
854,295,40,"Oncorhynchus mykiss",,,,"21,43","?",,,,,,,,,,,1969,"29.03","29.3.1",179,,,,,
855,295,40,"Salmo trutta",,,,"28,57","?",,,,,,,,,,,1970,"29.03","29.3.2",179,,,,,
856,295,40,"Percichthys trucha",,,,"7,14","?",,,,,,,,,,,1971,"29.03","29.3.3",179,,,,,
857,295,40,"Trichomycterus areolatus",,,,"7,14","?",,,,,,,,,,,1972,"29.03","29.3.4",179,,,,,
858,295,40,"Bullockia maldonadoi",,,,"14,29","?",,,,,,,,,,,1973,"29.03","29.3.5",179,,,,,
859,295,40,"Diplomystes nahuelbutaensis",,,,"7,14","?",,,,,,,,,,,1974,"29.03","29.3.6",179,,,,,
860,295,40,"Cheirodon galusdae",,,,"14,29","?",,,,,,,,,,,1975,"29.03","29.3.7",179,,,,,
861,296,40,"Oncorhynchus mykiss",,,,"37,5","?",,,,,,,,,,,1976,"29.04","29.4.1",179,,,,,
862,296,40,"Basilichthys australis",,,,"62,5","?",,,,,,,,,,,1977,"29.04","29.4.2",179,,,,,
863,297,40,"Oncorhynchus mykiss",,,,"4,88","?",,,,,,,,,,,1978,"29.05","29.5.1",179,,,,,
864,297,40,"Salmo trutta",,,,"2,44","?",,,,,,,,,,,1979,"29.05","29.5.2",179,,,,,
865,297,40,"Basilichthys australis",,,,"2,44","?",,,,,,,,,,,1980,"29.05","29.5.3",179,,,,,
866,297,40,"Percichthys trucha",,,,"73,17","?",,,,,,,,,,,1981,"29.05","29.5.4",179,,,,,
867,297,40,"Trichomycterus areolatus",,,,"17,07","?",,,,,,,,,,,1982,"29.05","29.5.5",179,,,,,
868,298,40,"Oncorhynchus mykiss",,,,"100","?",,,,,,,,,,,1983,"29.06","29.6.1",179,,,,,
869,299,40,"Oncorhynchus mykiss",,,,"25","?",,,,,,,,,,,1984,"29.07","29.7.1",179,,,,,
870,299,40,"Salmo trutta",,,,"25","?",,,,,,,,,,,1985,"29.07","29.7.2",179,,,,,
871,299,40,"Trichomycterus areolatus",,,,"37,5","?",,,,,,,,,,,1986,"29.07","29.7.3",179,,,,,
872,299,40,"Bullockia maldonadoi",,,,"12,5","?",,,,,,,,,,,1987,"29.07","29.7.4",179,,,,,
873,300,40,"Oncorhynchus mykiss",,,,"2,33","?",,,,,,,,,,,1988,"29.08","29.8.1",179,,,,,
874,300,40,"Salmo trutta",,,,"1,16","?",,,,,,,,,,,1989,"29.08","29.8.2",179,,,,,
875,300,40,"Percilia irwini",,,,"1,16","?",,,,,,,,,,,1990,"29.08","29.8.3",179,,,,,
876,300,40,"Percichthys trucha",,,,"8,14","?",,,,,,,,,,,1991,"29.08","29.8.4",179,,,,,
877,300,40,"Trichomycterus areolatus",,,,"81,4","?",,,,,,,,,,,1992,"29.08","29.8.5",179,,,,,
878,300,40,"Bullockia maldonadoi",,,,"5,81","?",,,,,,,,,,,1993,"29.08","29.8.6",179,,,,,
879,301,40,"Oncorhynchus mykiss",,,,"32","?",,,,,,,,,,,1994,"29.09","29.9.1",179,,,,,
880,301,40,"Salmo trutta",,,,"20","?",,,,,,,,,,,1995,"29.09","29.9.2",179,,,,,
881,301,40,"Basilichthys australis",,,,"4","?",,,,,,,,,,,1996,"29.09","29.9.3",179,,,,,
882,301,40,"Percichthys trucha",,,,"28","?",,,,,,,,,,,1997,"29.09","29.9.4",179,,,,,
883,301,40,"Aplochiton zebra",,,,"12","?",,,,,,,,,,,1998,"29.09","29.9.5",179,,,,,
884,301,40,"Trichomycterus areolatus",,,,"4","?",,,,,,,,,,,1999,"29.09","29.9.6",179,,,,,
885,302,40,"Oncorhynchus mykiss",,,,"30,43","?",,,,,,,,,,,2000,"29.10","29.10.1",179,,,,,
886,302,40,"Salmo trutta",,,,"26,09","?",,,,,,,,,,,2001,"29.10","29.10.2",179,,,,,
887,302,40,"Percichthys trucha",,,,"34,78","?",,,,,,,,,,,2002,"29.10","29.10.3",179,,,,,
888,302,40,"Aplochiton zebra",,,,"8,7","?",,,,,,,,,,,2003,"29.10","29.10.4",179,,,,,
889,303,41,"Basilichthys australis",,,,"?","?",,,,,,,,,,"Only Basilichthys australis was analyzed.",2380,"40.01","40.1.1",181,,,,,
890,304,42,"Nematogenys inermis",,,,"?","?",,,,,,,,,,,2381,"41.01","41.1.1",182,,,,,
891,304,42,"Carassius carassius",,,,"?","?",,,,,,,,,,,2382,"41.01","41.1.2",182,,,,,
892,304,42,"Gambusia affinis",,,,"?","?",,,,,,,,,,,2383,"41.01","41.1.3",182,,,,,
893,304,42,"Basilichthys australis",,,,"?","?",,,,,,,,,,,2384,"41.01","41.1.4",182,,,,,
894,304,42,"Cheirodon pisciculatus",,,,"?","?",,,,,,,,,,,2385,"41.01","41.1.5",182,,,,,
895,304,42,"Pygidium (Trichomycterus) aerolatum",,,,"?","?",,,,,,,,,,,2386,"41.01","41.1.6",182,,,,,
896,305,43,"Oncorhynchus mykiss",,,,"100","?",,,,,,,,,,,2657,"58.01","58.1.1",183,,,,,
897,306,43,"Oncorhynchus mykiss",,,,"50","?",,,,,,,,,,"Two O. mikiss and S. trutta in 1994, and one O. mikiss and S. trutta in 1995.",2658,"58.02","58.2.1",183,,,,,
898,306,43,"Salmo trutta",,,,"50","?",,,,,,,,,,"Two O. mikiss and S. trutta in 1994, and one O. mikiss and S. trutta in 1995.",2659,"58.02","58.2.2",183,,,,,
899,307,43,"Oncorhynchus mykiss",,,,"4","?",,,,,,,,,,"Four O. mikiss and 75 T. areolatus in September 1994, and 22 T. areolatus in 1995.",2660,"58.03","58.3.1",183,,,,,
900,307,43,"Trichomycterus areolatus",,,,"96","?",,,,,,,,,,"Four O. mikiss and 75 T. areolatus in September 1994, and 22 T. areolatus in 1995.",2661,"58.03","58.3.2",183,,,,,
