gbifID	datasetKey	occurrenceID	kingdom	phylum	class	order	family	genus	species	infraspecificEpithet	taxonRank	scientificName	verbatimScientificName	verbatimScientificNameAuthorship	countryCode	locality	stateProvince	occurrenceStatus	individualCount	publishingOrgKey	decimalLatitude	decimalLongitude	coordinateUncertaintyInMeters	coordinatePrecision	elevation	elevationAccuracy	depth	depthAccuracy	eventDate	day	month	year	taxonKey	speciesKey	basisOfRecord	institutionCode	collectionCode	catalogNumber	recordNumber	identifiedBy	dateIdentified	license	rightsHolder	recordedBy	typeStatus	establishmentMeans	lastInterpreted	mediaType	issue
4463088793	45c3d8d2-7352-4dd1-aefd-c21e0b6b004e	MMA:ICT:0004057	Animalia	Chordata		Perciformes	Perciliidae	Percilia	Percilia gillissi		SPECIES	Percilia gillissi Girard, 1855	Percilia gillissi	Girard, 1855	CL		Región del Bío-Bío	PRESENT	2	bf0d80b3-46da-4e60-b1cf-39f2320acb43	-36.873	-71.654							2002-11-01	1	11	2002	2386042	2386042	OCCURRENCE							CC_BY_NC_4_0		Ministerio de Obras Publicas noviem			2025-10-08T02:32:38.142Z		CONTINENT_DERIVED_FROM_COORDINATES
4463088792	45c3d8d2-7352-4dd1-aefd-c21e0b6b004e	MMA:ICT:0004054	Animalia	Chordata		Perciformes	Perciliidae	Percilia	Percilia gillissi		SPECIES	Percilia gillissi Girard, 1855	Percilia gillissi	Girard, 1855	CL		Región del Bío-Bío	PRESENT	2	bf0d80b3-46da-4e60-b1cf-39f2320acb43	-36.841	-71.803							2002-11-01	1	11	2002	2386042	2386042	OCCURRENCE							CC_BY_NC_4_0		Ministerio de Obras Publicas noviem			2025-10-08T02:32:38.142Z		CONTINENT_DERIVED_FROM_COORDINATES
4463088791	45c3d8d2-7352-4dd1-aefd-c21e0b6b004e	MMA:ICT:0004055	Animalia	Chordata		Perciformes	Perciliidae	Percilia	Percilia gillissi		SPECIES	Percilia gillissi Girard, 1855	Percilia gillissi	Girard, 1855	CL		Región del Bío-Bío	PRESENT	1	bf0d80b3-46da-4e60-b1cf-39f2320acb43	-36.814	-72.792							1985			1985	2386042	2386042	OCCURRENCE							CC_BY_NC_4_0					2025-10-08T02:32:38.142Z		CONTINENT_DERIVED_FROM_COORDINATES
4463088790	45c3d8d2-7352-4dd1-aefd-c21e0b6b004e	MMA:ICT:0004052	Animalia	Chordata		Perciformes	Perciliidae	Percilia	Percilia gillissi		SPECIES	Percilia gillissi Girard, 1855	Percilia gillissi	Girard, 1855	CL		Región del Bío-Bío	PRESENT	1	bf0d80b3-46da-4e60-b1cf-39f2320acb43	-36.807	-72.837							1985			1985	2386042	2386042	OCCURRENCE							CC_BY_NC_4_0					2025-10-08T02:32:38.142Z		CONTINENT_DERIVED_FROM_COORDINATES
4463088789	45c3d8d2-7352-4dd1-aefd-c21e0b6b004e	MMA:ICT:0004053	Animalia	Chordata		Perciformes	Perciliidae	Percilia	Percilia gillissi		SPECIES	Percilia gillissi Girard, 1855	Percilia gillissi	Girard, 1855	CL		Región del Bío-Bío	PRESENT	19	bf0d80b3-46da-4e60-b1cf-39f2320acb43	-36.812	-72.799							1985			1985	2386042	2386042	OCCURRENCE							CC_BY_NC_4_0					2025-10-08T02:32:38.142Z		CONTINENT_DERIVED_FROM_COORDINATES
4463088788	45c3d8d2-7352-4dd1-aefd-c21e0b6b004e	MMA:ICT:0004061	Animalia	Chordata		Perciformes	Perciliidae	Percilia	Percilia gillissi		SPECIES	Percilia gillissi Girard, 1855	Percilia gillissi	Girard, 1855	CL		Región del Bío-Bío	PRESENT	3	bf0d80b3-46da-4e60-b1cf-39f2320acb43	-37.141	-72.109							1993-10		10	1993	2386042	2386042	OCCURRENCE							CC_BY_NC_4_0		Evelyn Habit			2025-10-08T02:32:38.142Z		CONTINENT_DERIVED_FROM_COORDINATES
4463088787	45c3d8d2-7352-4dd1-aefd-c21e0b6b004e	MMA:ICT:0004062	Animalia	Chordata		Perciformes	Perciliidae	Percilia	Percilia gillissi		SPECIES	Percilia gillissi Girard, 1855	Percilia gillissi	Girard, 1855	CL		Región del Bío-Bío	PRESENT	10	bf0d80b3-46da-4e60-b1cf-39f2320acb43	-37.141	-72.109							1994-05		5	1994	2386042	2386042	OCCURRENCE							CC_BY_NC_4_0		Evelyn Habit			2025-10-08T02:32:38.142Z		CONTINENT_DERIVED_FROM_COORDINATES
4463088786	45c3d8d2-7352-4dd1-aefd-c21e0b6b004e	MMA:ICT:0004060	Animalia	Chordata		Perciformes	Perciliidae	Percilia	Percilia gillissi		SPECIES	Percilia gillissi Girard, 1855	Percilia gillissi	Girard, 1855	CL		Región del Bío-Bío	PRESENT	1	bf0d80b3-46da-4e60-b1cf-39f2320acb43	-36.921	-71.581							2002-11-01	1	11	2002	2386042	2386042	OCCURRENCE							CC_BY_NC_4_0		Ministerio de Obras Publicas noviem			2025-10-08T02:32:38.142Z		CONTINENT_DERIVED_FROM_COORDINATES
4463088785	45c3d8d2-7352-4dd1-aefd-c21e0b6b004e	MMA:ICT:0004069	Animalia	Chordata		Perciformes	Perciliidae	Percilia	Percilia gillissi		SPECIES	Percilia gillissi Girard, 1855	Percilia gillissi	Girard, 1855	CL		Región del Maule	PRESENT	2	bf0d80b3-46da-4e60-b1cf-39f2320acb43	-35.907	-71.291							2010-03-12	12	3	2010	2386042	2386042	OCCURRENCE	Centro de Ecología Aplicada LTDA						CC_BY_NC_4_0	Leopoldo Fuentes	Roberto Bestard			2025-10-08T02:32:38.142Z		CONTINENT_DERIVED_FROM_COORDINATES
4463088784	45c3d8d2-7352-4dd1-aefd-c21e0b6b004e	MMA:ICT:0004067	Animalia	Chordata		Perciformes	Perciliidae	Percilia	Percilia gillissi		SPECIES	Percilia gillissi Girard, 1855	Percilia gillissi	Girard, 1855	CL		Región de Los Lagos	PRESENT		bf0d80b3-46da-4e60-b1cf-39f2320acb43	-40.628	-73.053							1998			1998	2386042	2386042	OCCURRENCE							CC_BY_NC_4_0		EULA UdeC			2025-10-08T02:32:38.142Z		CONTINENT_DERIVED_FROM_COORDINATES
4463088783	45c3d8d2-7352-4dd1-aefd-c21e0b6b004e	MMA:ICT:0004068	Animalia	Chordata		Perciformes	Perciliidae	Percilia	Percilia gillissi		SPECIES	Percilia gillissi Girard, 1855	Percilia gillissi	Girard, 1855	CL		Región del Maule	PRESENT	2	bf0d80b3-46da-4e60-b1cf-39f2320acb43	-35.861	-71.249							2010-03-12	12	3	2010	2386042	2386042	OCCURRENCE	Centro de Ecología Aplicada LTDA						CC_BY_NC_4_0	Leopoldo Fuentes	Roberto Bestard			2025-10-08T02:32:38.142Z		CONTINENT_DERIVED_FROM_COORDINATES
4463088782	45c3d8d2-7352-4dd1-aefd-c21e0b6b004e	MMA:ICT:0004065	Animalia	Chordata		Perciformes	Perciliidae	Percilia	Percilia gillissi		SPECIES	Percilia gillissi Girard, 1855	Percilia gillissi	Girard, 1855	CL		Región del Bío-Bío	PRESENT	14	bf0d80b3-46da-4e60-b1cf-39f2320acb43	-37.255	-71.955							1994-05		5	1994	2386042	2386042	OCCURRENCE							CC_BY_NC_4_0		Evelyn Habit C. 1994			2025-10-08T02:32:38.142Z		CONTINENT_DERIVED_FROM_COORDINATES
4463088781	45c3d8d2-7352-4dd1-aefd-c21e0b6b004e	MMA:ICT:0004066	Animalia	Chordata		Perciformes	Perciliidae	Percilia	Percilia gillissi		SPECIES	Percilia gillissi Girard, 1855	Percilia gillissi	Girard, 1855	CL		Región de La Araucanía	PRESENT		bf0d80b3-46da-4e60-b1cf-39f2320acb43	-37.801	-72.705							1977			1977	2386042	2386042	OCCURRENCE							CC_BY_NC_4_0		Gloria Arratia;Agusto Chang;Silvina			2025-10-08T02:32:38.142Z		CONTINENT_DERIVED_FROM_COORDINATES
4463088780	45c3d8d2-7352-4dd1-aefd-c21e0b6b004e	MMA:ICT:0004063	Animalia	Chordata		Perciformes	Perciliidae	Percilia	Percilia gillissi		SPECIES	Percilia gillissi Girard, 1855	Percilia gillissi	Girard, 1855	CL		Región del Bío-Bío	PRESENT	1	bf0d80b3-46da-4e60-b1cf-39f2320acb43	-37.207	-71.996							1994-05		5	1994	2386042	2386042	OCCURRENCE							CC_BY_NC_4_0		Evelyn Habit C. 1994			2025-10-08T02:32:38.142Z		CONTINENT_DERIVED_FROM_COORDINATES
4463088779	45c3d8d2-7352-4dd1-aefd-c21e0b6b004e	MMA:ICT:0004064	Animalia	Chordata		Perciformes	Perciliidae	Percilia	Percilia gillissi		SPECIES	Percilia gillissi Girard, 1855	Percilia gillissi	Girard, 1855	CL		Región del Bío-Bío	PRESENT	7	bf0d80b3-46da-4e60-b1cf-39f2320acb43	-37.239	-71.969							1994-05		5	1994	2386042	2386042	OCCURRENCE							CC_BY_NC_4_0		Evelyn Habit			2025-10-08T02:32:38.142Z		CONTINENT_DERIVED_FROM_COORDINATES
4463088778	45c3d8d2-7352-4dd1-aefd-c21e0b6b004e	MMA:ICT:0004072	Animalia	Chordata		Perciformes	Perciliidae	Percilia	Percilia gillissi		SPECIES	Percilia gillissi Girard, 1855	Percilia gillissi	Girard, 1855	CL		Región del Maule	PRESENT	2	bf0d80b3-46da-4e60-b1cf-39f2320acb43	-35.912	-71.323							2011-08-02	2	8	2011	2386042	2386042	OCCURRENCE	Centro de Ecología Aplicada LTDA						CC_BY_NC_4_0	Leopoldo Fuentes	Leopoldo Fuentes			2025-10-08T02:32:38.142Z		CONTINENT_DERIVED_FROM_COORDINATES
4463088777	45c3d8d2-7352-4dd1-aefd-c21e0b6b004e	MMA:ICT:0004073	Animalia	Chordata		Perciformes	Perciliidae	Percilia	Percilia gillissi		SPECIES	Percilia gillissi Girard, 1855	Percilia gillissi	Girard, 1855	CL		Región del Maule	PRESENT	1	bf0d80b3-46da-4e60-b1cf-39f2320acb43	-35.912	-71.334							2010-03-12	12	3	2010	2386042	2386042	OCCURRENCE	Centro de Ecología Aplicada LTDA						CC_BY_NC_4_0	Leopoldo Fuentes	Roberto Bestard			2025-10-08T02:32:38.142Z		CONTINENT_DERIVED_FROM_COORDINATES
4463088776	45c3d8d2-7352-4dd1-aefd-c21e0b6b004e	MMA:ICT:0004070	Animalia	Chordata		Perciformes	Perciliidae	Percilia	Percilia gillissi		SPECIES	Percilia gillissi Girard, 1855	Percilia gillissi	Girard, 1855	CL		Región del Maule	PRESENT	2	bf0d80b3-46da-4e60-b1cf-39f2320acb43	-35.907	-71.291							2010-08-11	11	8	2010	2386042	2386042	OCCURRENCE	Centro de Ecología Aplicada LTDA						CC_BY_NC_4_0	Leopoldo Fuentes	Roberto Bestard			2025-10-08T02:32:38.142Z		CONTINENT_DERIVED_FROM_COORDINATES
4463088775	45c3d8d2-7352-4dd1-aefd-c21e0b6b004e	MMA:ICT:0004071	Animalia	Chordata		Perciformes	Perciliidae	Percilia	Percilia gillissi		SPECIES	Percilia gillissi Girard, 1855	Percilia gillissi	Girard, 1855	CL		Región del Maule	PRESENT	1	bf0d80b3-46da-4e60-b1cf-39f2320acb43	-35.912	-71.323							2010-03-12	12	3	2010	2386042	2386042	OCCURRENCE	Centro de Ecología Aplicada LTDA						CC_BY_NC_4_0	Leopoldo Fuentes	Roberto Bestard			2025-10-08T02:32:38.142Z		CONTINENT_DERIVED_FROM_COORDINATES
4463088774	45c3d8d2-7352-4dd1-aefd-c21e0b6b004e	MMA:ICT:0001801	Animalia	Chordata		Perciformes	Eleginopsidae	Eleginops	Eleginops maclovinus		SPECIES	Eleginops maclovinus (Cuvier, 1830)	Eleginops maclovinus	(Cuvier, 1830)	CL		Región de Los Lagos	PRESENT	1	bf0d80b3-46da-4e60-b1cf-39f2320acb43	-42.932	-72.721							2007-02-13	13	2	2007	2382427	2382427	OCCURRENCE	EULA-Chile						CC_BY_NC_4_0	Evelyn Habit	Juan Jose Ortiz		native	2025-10-08T02:32:38.142Z		CONTINENT_DERIVED_FROM_COORDINATES
4463088773	45c3d8d2-7352-4dd1-aefd-c21e0b6b004e	MMA:ICT:0001800	Animalia	Chordata		Perciformes	Eleginopsidae	Eleginops	Eleginops maclovinus		SPECIES	Eleginops maclovinus (Cuvier, 1830)	Eleginops maclovinus	(Cuvier, 1830)	CL		Región del Bío-Bío	PRESENT	15	bf0d80b3-46da-4e60-b1cf-39f2320acb43	-36.383	-72.856							2009-02-13	13	2	2009	2382427	2382427	OCCURRENCE	EULA-Chile						CC_BY_NC_4_0	Evelyn Habit	Evelyn Habit		native	2025-10-08T02:32:38.142Z		CONTINENT_DERIVED_FROM_COORDINATES
4463088772	45c3d8d2-7352-4dd1-aefd-c21e0b6b004e	MMA:ICT:0004078	Animalia	Chordata		Perciformes	Perciliidae	Percilia	Percilia gillissi		SPECIES	Percilia gillissi Girard, 1855	Percilia gillissi	Girard, 1855	CL		Región de La Araucanía	PRESENT	2	bf0d80b3-46da-4e60-b1cf-39f2320acb43	-37.783	-72.683							1986-01-23	23	1	1986	2386042	2386042	PRESERVED_SPECIMEN	UMMZ		UMMZ: 215400				CC_BY_NC_4_0	Bryan Dyer	BS Dyer and party			2025-10-08T02:32:38.142Z		CONTINENT_DERIVED_FROM_COORDINATES;COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY
4463088771	45c3d8d2-7352-4dd1-aefd-c21e0b6b004e	MMA:ICT:0004079	Animalia	Chordata		Perciformes	Perciliidae	Percilia	Percilia gillissi		SPECIES	Percilia gillissi Girard, 1855	Percilia gillissi	Girard, 1855	CL		Región del Bío-Bío	PRESENT	17	bf0d80b3-46da-4e60-b1cf-39f2320acb43	-37.65	-72.0							1986-01-24	24	1	1986	2386042	2386042	PRESERVED_SPECIMEN	UMMZ		UMMZ: 215404				CC_BY_NC_4_0	Bryan Dyer	BS Dyer and party			2025-10-08T02:32:38.142Z		CONTINENT_DERIVED_FROM_COORDINATES;COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY
4463088770	45c3d8d2-7352-4dd1-aefd-c21e0b6b004e	MMA:ICT:0004076	Animalia	Chordata		Perciformes	Perciliidae	Percilia	Percilia gillissi		SPECIES	Percilia gillissi Girard, 1855	Percilia gillissi	Girard, 1855	CL		Región de La Araucanía	PRESENT	2	bf0d80b3-46da-4e60-b1cf-39f2320acb43	-39.033	-72.25							1986-01-22	22	1	1986	2386042	2386042	PRESERVED_SPECIMEN	UMMZ		UMMZ: 215391				CC_BY_NC_4_0	Bryan Dyer	BS Dyer and party			2025-10-08T02:32:38.142Z		CONTINENT_DERIVED_FROM_COORDINATES;COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY
4463088769	45c3d8d2-7352-4dd1-aefd-c21e0b6b004e	MMA:ICT:0004077	Animalia	Chordata		Perciformes	Perciliidae	Percilia	Percilia gillissi		SPECIES	Percilia gillissi Girard, 1855	Percilia gillissi	Girard, 1855	CL		Región de La Araucanía	PRESENT	2	bf0d80b3-46da-4e60-b1cf-39f2320acb43	-38.85	-72.5							1986-01-23	23	1	1986	2386042	2386042	PRESERVED_SPECIMEN	UMMZ		UMMZ: 215395				CC_BY_NC_4_0	Bryan Dyer	BS Dyer and party			2025-10-08T02:32:38.142Z		CONTINENT_DERIVED_FROM_COORDINATES;COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY
4463088768	45c3d8d2-7352-4dd1-aefd-c21e0b6b004e	MMA:ICT:0004074	Animalia	Chordata		Perciformes	Perciliidae	Percilia	Percilia gillissi		SPECIES	Percilia gillissi Girard, 1855	Percilia gillissi	Girard, 1855	CL		Región del Maule	PRESENT	4	bf0d80b3-46da-4e60-b1cf-39f2320acb43	-35.912	-71.334							2011-08-02	2	8	2011	2386042	2386042	OCCURRENCE	Centro de Ecología Aplicada LTDA						CC_BY_NC_4_0	Leopoldo Fuentes	Leopoldo Fuentes			2025-10-08T02:32:38.142Z		CONTINENT_DERIVED_FROM_COORDINATES
4463088767	45c3d8d2-7352-4dd1-aefd-c21e0b6b004e	MMA:ICT:0004075	Animalia	Chordata		Perciformes	Perciliidae	Percilia	Percilia gillissi		SPECIES	Percilia gillissi Girard, 1855	Percilia gillissi	Girard, 1855	CL		Región de La Araucanía	PRESENT	2	bf0d80b3-46da-4e60-b1cf-39f2320acb43	-39.033	-73.033							1986-01-21	21	1	1986	2386042	2386042	PRESERVED_SPECIMEN	UMMZ		UMMZ: 215382				CC_BY_NC_4_0	Bryan Dyer	BS Dyer and party			2025-10-08T02:32:38.142Z		CONTINENT_DERIVED_FROM_COORDINATES;COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY
4463088766	45c3d8d2-7352-4dd1-aefd-c21e0b6b004e	MMA:ICT:0004083	Animalia	Chordata		Perciformes	Perciliidae	Percilia	Percilia gillissi		SPECIES	Percilia gillissi Girard, 1855	Percilia gillissi	Girard, 1855	CL		Región del Maule	PRESENT	1	bf0d80b3-46da-4e60-b1cf-39f2320acb43	-35.35	-72.417							1986-01-27	27	1	1986	2386042	2386042	PRESERVED_SPECIMEN	UMMZ		UMMZ: 215434				CC_BY_NC_4_0	Bryan Dyer	BS Dyer and party			2025-10-08T02:32:38.142Z		CONTINENT_DERIVED_FROM_COORDINATES;COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY
4463088765	45c3d8d2-7352-4dd1-aefd-c21e0b6b004e	MMA:ICT:0004084	Animalia	Chordata		Perciformes	Perciliidae	Percilia	Percilia gillissi		SPECIES	Percilia gillissi Girard, 1855	Percilia gillissi	Girard, 1855	CL		Región del Maule	PRESENT	5	bf0d80b3-46da-4e60-b1cf-39f2320acb43	-35.267	-72.333							1986-01-27	27	1	1986	2386042	2386042	PRESERVED_SPECIMEN	UMMZ		UMMZ: 215437				CC_BY_NC_4_0	Bryan Dyer	BS Dyer and party			2025-10-08T02:32:38.142Z		CONTINENT_DERIVED_FROM_COORDINATES;COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY
4463088764	45c3d8d2-7352-4dd1-aefd-c21e0b6b004e	MMA:ICT:0004081	Animalia	Chordata		Perciformes	Perciliidae	Percilia	Percilia gillissi		SPECIES	Percilia gillissi Girard, 1855	Percilia gillissi	Girard, 1855	CL		Región del Bío-Bío	PRESENT	5	bf0d80b3-46da-4e60-b1cf-39f2320acb43	-37.55	-72.583							1986-01-24	24	1	1986	2386042	2386042	PRESERVED_SPECIMEN	UMMZ		UMMZ: 215413				CC_BY_NC_4_0	Bryan Dyer	BS Dyer and party			2025-10-08T02:32:38.142Z		CONTINENT_DERIVED_FROM_COORDINATES;COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY
4463088763	45c3d8d2-7352-4dd1-aefd-c21e0b6b004e	MMA:ICT:0004082	Animalia	Chordata		Perciformes	Perciliidae	Percilia	Percilia gillissi		SPECIES	Percilia gillissi Girard, 1855	Percilia gillissi	Girard, 1855	CL		Región del Bío-Bío	PRESENT	6	bf0d80b3-46da-4e60-b1cf-39f2320acb43	-36.1	-72.783							1986-01-26	26	1	1986	2386042	2386042	PRESERVED_SPECIMEN	UMMZ		UMMZ: 215432				CC_BY_NC_4_0	Bryan Dyer	BS Dyer and party			2025-10-08T02:32:38.142Z		CONTINENT_DERIVED_FROM_COORDINATES;COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY
4463088762	45c3d8d2-7352-4dd1-aefd-c21e0b6b004e	MMA:ICT:0004080	Animalia	Chordata		Perciformes	Perciliidae	Percilia	Percilia gillissi		SPECIES	Percilia gillissi Girard, 1855	Percilia gillissi	Girard, 1855	CL		Región del Bío-Bío	PRESENT	4	bf0d80b3-46da-4e60-b1cf-39f2320acb43	-37.533	-72.183							1986-01-31	31	1	1986	2386042	2386042	PRESERVED_SPECIMEN	UMMZ		UMMZ: 215409				CC_BY_NC_4_0	Bryan Dyer	BS Dyer			2025-10-08T02:32:38.142Z		CONTINENT_DERIVED_FROM_COORDINATES;COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY
4463088761	45c3d8d2-7352-4dd1-aefd-c21e0b6b004e	MMA:ICT:0001809	Animalia	Chordata		Perciformes	Eleginopsidae	Eleginops	Eleginops maclovinus		SPECIES	Eleginops maclovinus (Cuvier, 1830)	Eleginops maclovinus	(Cuvier, 1830)	CL		Región de Magallanes y Antártica Chilena	PRESENT	5	bf0d80b3-46da-4e60-b1cf-39f2320acb43	-51.18	-74.432							2014-02-14	14	2	2014	2382427	2382427	OCCURRENCE	EULA-Chile						CC_BY_NC_4_0	Evelyn Habit	Evelyn Habit		native	2025-10-08T02:32:38.141Z		CONTINENT_DERIVED_FROM_COORDINATES
4463088760	45c3d8d2-7352-4dd1-aefd-c21e0b6b004e	MMA:ICT:0001808	Animalia	Chordata		Perciformes	Eleginopsidae	Eleginops	Eleginops maclovinus		SPECIES	Eleginops maclovinus (Cuvier, 1830)	Eleginops maclovinus	(Cuvier, 1830)	CL		Región de Magallanes y Antártica Chilena	PRESENT	19	bf0d80b3-46da-4e60-b1cf-39f2320acb43	-51.792	-73.505							2014-02-14	14	2	2014	2382427	2382427	OCCURRENCE	EULA-Chile						CC_BY_NC_4_0	Evelyn Habit	Evelyn Habit		native	2025-10-08T02:32:38.141Z		CONTINENT_DERIVED_FROM_COORDINATES
4463088759	45c3d8d2-7352-4dd1-aefd-c21e0b6b004e	MMA:ICT:0001807	Animalia	Chordata		Perciformes	Eleginopsidae	Eleginops	Eleginops maclovinus		SPECIES	Eleginops maclovinus (Cuvier, 1830)	Eleginops maclovinus	(Cuvier, 1830)	CL		Región de Magallanes y Antártica Chilena	PRESENT	1	bf0d80b3-46da-4e60-b1cf-39f2320acb43	-51.86	-73.495							2014-02-13	13	2	2014	2382427	2382427	OCCURRENCE	EULA-Chile						CC_BY_NC_4_0	Evelyn Habit	Evelyn Habit		native	2025-10-08T02:32:38.141Z		CONTINENT_DERIVED_FROM_COORDINATES
4463088758	45c3d8d2-7352-4dd1-aefd-c21e0b6b004e	MMA:ICT:0001806	Animalia	Chordata		Perciformes	Eleginopsidae	Eleginops	Eleginops maclovinus		SPECIES	Eleginops maclovinus (Cuvier, 1830)	Eleginops maclovinus	(Cuvier, 1830)	CL		Región de Magallanes y Antártica Chilena	PRESENT	13	bf0d80b3-46da-4e60-b1cf-39f2320acb43	-51.882	-73.261							2014-02-13	13	2	2014	2382427	2382427	OCCURRENCE	EULA-Chile						CC_BY_NC_4_0	Evelyn Habit	Evelyn Habit		native	2025-10-08T02:32:38.141Z		CONTINENT_DERIVED_FROM_COORDINATES
4463088757	45c3d8d2-7352-4dd1-aefd-c21e0b6b004e	MMA:ICT:0001805	Animalia	Chordata		Perciformes	Eleginopsidae	Eleginops	Eleginops maclovinus		SPECIES	Eleginops maclovinus (Cuvier, 1830)	Eleginops maclovinus	(Cuvier, 1830)	CL		Región de Los Lagos	PRESENT	35	bf0d80b3-46da-4e60-b1cf-39f2320acb43	-41.638	-72.32							2013-02-13	13	2	2013	2382427	2382427	OCCURRENCE	EULA-Chile						CC_BY_NC_4_0	Evelyn Habit	Jorge Gonzalez		native	2025-10-08T02:32:38.141Z		CONTINENT_DERIVED_FROM_COORDINATES
4463088756	45c3d8d2-7352-4dd1-aefd-c21e0b6b004e	MMA:ICT:0001804	Animalia	Chordata		Perciformes	Eleginopsidae	Eleginops	Eleginops maclovinus		SPECIES	Eleginops maclovinus (Cuvier, 1830)	Eleginops maclovinus	(Cuvier, 1830)	CL		Región de Aysén del Gral.Ibañez del Campo	PRESENT	1	bf0d80b3-46da-4e60-b1cf-39f2320acb43	-47.787	-73.534							2013-02-13	13	2	2013	2382427	2382427	OCCURRENCE	EULA-Chile						CC_BY_NC_4_0	Evelyn Habit	Jorge Gonzalez		native	2025-10-08T02:32:38.141Z		CONTINENT_DERIVED_FROM_COORDINATES
4463088755	45c3d8d2-7352-4dd1-aefd-c21e0b6b004e	MMA:ICT:0001803	Animalia	Chordata		Perciformes	Eleginopsidae	Eleginops	Eleginops maclovinus		SPECIES	Eleginops maclovinus (Cuvier, 1830)	Eleginops maclovinus	(Cuvier, 1830)	CL		Región del Bío-Bío	PRESENT	10	bf0d80b3-46da-4e60-b1cf-39f2320acb43	-36.396	-72.856							2013-02-13	13	2	2013	2382427	2382427	OCCURRENCE	EULA-Chile						CC_BY_NC_4_0	Evelyn Habit	Anaysa Elgueta		native	2025-10-08T02:32:38.111Z		CONTINENT_DERIVED_FROM_COORDINATES
4463088754	45c3d8d2-7352-4dd1-aefd-c21e0b6b004e	MMA:ICT:0001802	Animalia	Chordata		Perciformes	Eleginopsidae	Eleginops	Eleginops maclovinus		SPECIES	Eleginops maclovinus (Cuvier, 1830)	Eleginops maclovinus	(Cuvier, 1830)	CL		Región de Magallanes y Antártica Chilena	PRESENT	10	bf0d80b3-46da-4e60-b1cf-39f2320acb43	-49.134	-74.428							2009-02-13	13	2	2009	2382427	2382427	OCCURRENCE	EULA-Chile						CC_BY_NC_4_0	Evelyn Habit	Jorge Gonzalez		native	2025-10-08T02:32:38.111Z		CONTINENT_DERIVED_FROM_COORDINATES
4463088753	45c3d8d2-7352-4dd1-aefd-c21e0b6b004e	MMA:ICT:0001812	Animalia	Chordata		Perciformes	Eleginopsidae	Eleginops	Eleginops maclovinus		SPECIES	Eleginops maclovinus (Cuvier, 1830)	Eleginops maclovinus	(Cuvier, 1830)	CL		Región de Magallanes y Antártica Chilena	PRESENT	1	bf0d80b3-46da-4e60-b1cf-39f2320acb43	-49.172	-74.411							2014-02-14	14	2	2014	2382427	2382427	OCCURRENCE	EULA-Chile						CC_BY_NC_4_0	Evelyn Habit	Evelyn Habit		native	2025-10-08T02:32:38.111Z		CONTINENT_DERIVED_FROM_COORDINATES
4463088752	45c3d8d2-7352-4dd1-aefd-c21e0b6b004e	MMA:ICT:0001811	Animalia	Chordata		Perciformes	Eleginopsidae	Eleginops	Eleginops maclovinus		SPECIES	Eleginops maclovinus (Cuvier, 1830)	Eleginops maclovinus	(Cuvier, 1830)	CL		Región de Magallanes y Antártica Chilena	PRESENT	87	bf0d80b3-46da-4e60-b1cf-39f2320acb43	-49.172	-74.411							2014-02-14	14	2	2014	2382427	2382427	OCCURRENCE	EULA-Chile						CC_BY_NC_4_0	Evelyn Habit	Evelyn Habit		native	2025-10-08T02:32:38.111Z		CONTINENT_DERIVED_FROM_COORDINATES
4463088751	45c3d8d2-7352-4dd1-aefd-c21e0b6b004e	MMA:ICT:0001810	Animalia	Chordata		Perciformes	Eleginopsidae	Eleginops	Eleginops maclovinus		SPECIES	Eleginops maclovinus (Cuvier, 1830)	Eleginops maclovinus	(Cuvier, 1830)	CL		Región de Magallanes y Antártica Chilena	PRESENT	2	bf0d80b3-46da-4e60-b1cf-39f2320acb43	-50.386	-75.251							2014-02-14	14	2	2014	2382427	2382427	OCCURRENCE	EULA-Chile						CC_BY_NC_4_0	Evelyn Habit	Evelyn Habit		native	2025-10-08T02:32:38.111Z		CONTINENT_DERIVED_FROM_COORDINATES
4463088750	45c3d8d2-7352-4dd1-aefd-c21e0b6b004e	MMA:ICT:0004089	Animalia	Chordata		Perciformes	Perciliidae	Percilia	Percilia gillissi		SPECIES	Percilia gillissi Girard, 1855	Percilia gillissi	Girard, 1855	CL		Región del Libertador Bernardo O'Higgins	PRESENT	1	bf0d80b3-46da-4e60-b1cf-39f2320acb43	-34.125	-71.942							2006-12-20	20	12	2006	2386042	2386042	OCCURRENCE	EULA-Chile						CC_BY_NC_4_0	Evelyn Habit	Evelyn Habit			2025-10-08T02:32:38.111Z		CONTINENT_DERIVED_FROM_COORDINATES
