"id_CC_original","match_id","correcting_match","match_status","match_quality","n_keys_used","n_core_keys_used","n_candidates_final","match_keys_used","datasetName","canonicalName","year","eventDate","locality","decimalLatitude","decimalLongitude","bibliographicCitation","catalogNumber","occurrenceID","institutionCode","Duplicate","Comment",".references",".associatedReferences",".decimalLat",".decimalLon",".locality",".year",".eventDate",".bibliographicCitation",".canonicalName",".scientificName",".catalogNumber",".recordedBy",".occurrenceID","row_status","key_found_in_old","id_in_old","old_composite_key_if_exists","matched_annotation_imported"
"11779","10822",NA,"matched","3_core","3","3","1","datasetName;canonicalName;decimalLatitude","agui","salmo trutta","2009",NA,"lago chacano","-46.1705326216","-72.1903100985","Correa, C. and Hendr","291",NA,NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"existing_in_old",TRUE,TRUE,"11779___10822",FALSE
"11963","10977",NA,"matched","3_core","3","3","1","datasetName;canonicalName;decimalLatitude","agui","galaxias platei","1998",NA,"lago belgrano","-47.8694444439","-72.1461111107","ZEMLAK, T.S., HABIT,","1424",NA,NA,"1",NA,NA,"Ruzzante et al. 2008.","-47.869444","-72.146111",NA,NA,NA,NA,NA,NA,NA,NA,NA,"existing_in_old",TRUE,TRUE,"11963___10977",FALSE
"11974","10988",NA,"matched","3_core","3","3","1","datasetName;canonicalName;decimalLatitude","agui","salvelinus fontinalis",NA,NA,"los lagos laguna (chile)","-41.9180999999","-72.1421000004","Narum, SR, Gallardo,","985",NA,NA,"0","Coordenada imprecisa.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"existing_in_old",TRUE,TRUE,"11974___10988",FALSE
"12024","11038",NA,"matched","4plus_core","4","4","1","datasetName;canonicalName;decimalLatitude;decimalLongitude","agui","hatcheria macraei",NA,NA,"huichalao","-45.4999999998","-72.1333333327","Zama A. y Cárdenas E","1379",NA,NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"existing_in_old",TRUE,TRUE,"12024___11038",FALSE
"12026","11039",NA,"matched","3_core","3","3","1","datasetName;canonicalName;decimalLatitude","mma2","hatcheria macraei",NA,NA,"río ñirehuao. rio nireguao entre rio norte y rio picaflor","-45.167","-72.133","FuenteReg: Campos et",NA,NA,NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"existing_in_old",TRUE,TRUE,"12026___11039",FALSE
"12028","11040",NA,"matched","3_core","3","3","1","datasetName;canonicalName;decimalLatitude","mma2","galaxias platei",NA,NA,"lago pedro aguirre cerda. rio picaflor hasta rio turbio","-45.033","-72.133","FuenteReg: Campos et",NA,NA,NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"existing_in_old",TRUE,TRUE,"12028___11040",FALSE
"12058","11067",NA,"matched","3_core","3","3","1","datasetName;canonicalName;decimalLatitude","agui","oncorhynchus tshawytscha","2004",NA,"aysén-ñireguao","-45.1700000001","-72.1200000002","Alò D, Correa C, Sam","148",NA,NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"existing_in_old",TRUE,TRUE,"12058___11067",FALSE
"12067","11074",NA,"matched","3_core","3","3","1","datasetName;canonicalName;decimalLatitude","idig","trichomycterus areolatus","1968","1968-02-17","stream entering lago buenos ayres.","-46.5263","-72.11705",NA,"98722","mcz:ich:98722","mcz",NA,"Change canonicalName to Trichomycteridae. Change scientificName to Trichomycteridae. Way out of range. Record from preserved speciment at MCZ.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"new_in_new",FALSE,FALSE,NA,FALSE
"12071","11078",NA,"matched","3_core","3","3","1","datasetName;canonicalName;decimalLatitude","agui","oncorhynchus tshawytscha","2004",NA,"río ñireguao","-45.1666666674","-72.1166666666","Correa, C., Gross, M","350",NA,NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"existing_in_old",TRUE,TRUE,"12071___11078",FALSE
"12157","11155",NA,"matched","3_core","3","3","1","datasetName;canonicalName;decimalLatitude","agui","galaxias platei",NA,NA,"lago don poli","-46.2166666671","-72.0833333328","Cussac, V., Ortubay,","464",NA,NA,NA,"Change coordinates to -46.241262, -71.964272",NA,NA,"-46.241262","-71.964272",NA,NA,NA,NA,NA,NA,NA,NA,NA,"existing_in_old",TRUE,TRUE,"12157___11155",FALSE
"12158","11156",NA,"matched","3_core","3","3","1","datasetName;canonicalName;decimalLatitude","agui","oncorhynchus tshawytscha","2004",NA,"río simpson","-45.7166666672","-72.0833333328","Correa, C., Gross, M","348",NA,NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"existing_in_old",TRUE,TRUE,"12158___11156",FALSE
"12159","11157",NA,"matched","4plus_core","4","4","1","datasetName;canonicalName;decimalLatitude;decimalLongitude","agui","aplochiton zebra",NA,NA,"-","-45.5666666666","-72.0833333328","Rademacher K. 2007. ","1059",NA,NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"existing_in_old",TRUE,TRUE,"12159___11157",FALSE
"12191","11180",NA,"matched","4plus_core","4","4","1","datasetName;canonicalName;decimalLatitude;decimalLongitude","agui","aplochiton zebra",NA,NA,"río claro","-45.5666666666","-72.0666666667","Zama A. y Cárdenas E","1355",NA,NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"existing_in_old",TRUE,TRUE,"12191___11180",FALSE
"12192","11181",NA,"matched","3_core","3","3","1","datasetName;canonicalName;decimalLatitude","agui","hatcheria macraei",NA,NA,"coyhaique","-45.5666666666","-72.0666666667","Zama A. y Cárdenas E","1378",NA,NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"existing_in_old",TRUE,TRUE,"12192___11181",FALSE
"12269","11251",NA,"matched","3_core","3","3","1","datasetName;canonicalName;decimalLatitude","idig","percichthys trucha","1919","1919-02-27","peulla; 190 m elev.","-41.083333","-72.033333",NA,"38644","urn:catalog:cas:ich:38644","cas","1","associatedReference: (Eigenmann 1928)",NA,"Eigenmann 1928",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"existing_in_old",TRUE,TRUE,"12269___11251",FALSE
"12273","11255",NA,"matched","3_core","3","3","1","datasetName;canonicalName;decimalLatitude","gbif","aplochiton taeniatus","1919","1919","peulla, lago todos santos, 190 m. elev","-41.0833","-72.0333",NA,"89063","baedec8c-c205-47f1-b65d-92ec0eaaf4d1","fmnh","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"existing_in_old",TRUE,TRUE,"12273___11255",FALSE
"12275",NA,"unlink, record via iDigBio","no_match","no_match",NA,NA,"0",NA,"gbif","aplochiton zebra",NA,NA,"peulla, lago todos santos, 190 m elev","-41.0833","-72.0333",NA,"78368","0a90e9cd-2ea0-4f05-8da1-02bf6d18db44","fmnh","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"existing_in_old",TRUE,TRUE,"12275___NA",TRUE
"12276","11257",NA,"matched","3_core","3","3","1","datasetName;canonicalName;decimalLatitude","idig","aplochiton zebra",NA,NA,"peulla, lago todos santos, 190 m elev","-41.0833","-72.0333",NA,"78368","0a90e9cd-2ea0-4f05-8da1-02bf6d18db44","fmnh","1","year: 1919",NA,NA,NA,NA,NA,"1919",NA,NA,NA,NA,NA,NA,NA,"existing_in_old",TRUE,TRUE,"12276___11257",FALSE
"12277","11259",NA,"matched","4plus_core","5","4","1","datasetName;canonicalName;decimalLatitude;decimalLongitude;catalogNumber","gbif","galaxias maculatus","1919","1919","peulla; lago todos santos, 190 m. elev","-41.0833","-72.0333",NA,"80322","394ca869-3888-439c-8d6e-881f19be9e13","fmnh","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"existing_in_old",TRUE,TRUE,"12277___11259",FALSE
"12281","11263",NA,"matched","3_core","3","3","1","datasetName;canonicalName;decimalLatitude","gbif","galaxias platei","1919","1919-02","peulla: lago tados santos 190 m. elev","-41.0833","-72.0333",NA,"78410","9c7a1d2f-5163-43cf-9c93-f64f12c7d280","fmnh","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"existing_in_old",TRUE,TRUE,"12281___11263",FALSE
"12286","11266",NA,"matched","all_core_firlds","5","5","1","datasetName;canonicalName;decimalLatitude;decimalLongitude;bibliographicCitation","mma2","aplochiton zebra","1919",NA,"lago todos los santos. en puella. lago todos los santos","-41.083","-72.033","FuenteReg: Eigenmann",NA,NA,NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"existing_in_old",TRUE,TRUE,"12286___11266",FALSE
"12292","11269",NA,"matched","3_core","3","3","1","datasetName;canonicalName;decimalLatitude","mma2","percichthys trucha","1919",NA,"lago todos los santos. en puella. lago todos los santos","-41.083","-72.033","FuenteReg: Eigenmann",NA,NA,NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"existing_in_old",TRUE,TRUE,"12292___11269",FALSE
"12294","11270",NA,"matched","3_core","3","3","1","datasetName;canonicalName;decimalLatitude","mma2","trichomycterus areolatus","1919",NA,"lago todos los santos. en peulla. lago todos los santos","-41.083","-72.033","FuenteReg: Eigenmann",NA,NA,NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"existing_in_old",TRUE,TRUE,"12294___11270",FALSE
"12311","11283",NA,"matched","3_core","3","3","1","datasetName;canonicalName;decimalLatitude","agui","salmo trutta",NA,NA,"lago jeinimeni","-46.8543800003","-72.0266579999","Cussac, V.E.; Barran","557",NA,NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"existing_in_old",TRUE,TRUE,"12311___11283",FALSE
"12319","11288",NA,"matched","all_core_firlds","5","5","1","datasetName;canonicalName;decimalLatitude;decimalLongitude;bibliographicCitation","agui","salmo trutta","2006",NA,"lago jeinimeni","-46.8532460002","-72.0258759998","Habit, E., Gonzalez,","777",NA,NA,"1","associatedReferences: (Cussac et al., 2020) | (Ortiz-Sandoval et al., 2017)",NA,"Cussac et al., 2020) | (Ortiz-Sandoval et al., 2017",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"existing_in_old",TRUE,TRUE,"12319___11288",FALSE
"12320","11289",NA,"matched","all_core_firlds","5","5","1","datasetName;canonicalName;decimalLatitude;decimalLongitude;bibliographicCitation","agui","salmo trutta","2007",NA,"lago jeinimeni","-46.8532460002","-72.0258759998","Ortiz-Sandoval, J., ","1008",NA,NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"existing_in_old",TRUE,TRUE,"12320___11289",FALSE
"12328","12426","unlink","matched","2_core","2","2","1","datasetName;canonicalName","gbif","aplochiton","1919","1919-02","peulla","-41.085732","-72.021984",NA,"13511","urn:catalog:cas:ich:13511","cas","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"existing_in_old",TRUE,TRUE,"12328___12426",TRUE
"12338","11304",NA,"matched","3_core","3","3","1","datasetName;canonicalName;decimalLatitude","agui","galaxias platei","2007",NA,"lago monreal2","-45.8724999998","-72.0208999996","CORREA, C., BRAVO, A","317",NA,NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"existing_in_old",TRUE,TRUE,"12338___11304",FALSE
